Rk,Team,Date,Att,Att,Tot,Pen,1stD,TD,KRTD,Day,G#,Week,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,NY/A,AY/A,ANY/A,Y/C,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,KRTD,PRTD,IntTD,FRTD,OthTD,RetTD,OppKRTD,OppPRTD,OppIntTD,OppFRTD
23,ATL,1999-11-21,25,24,168,4,9,1,0,Sun,10,11,@,TAM,L 10-19,14,25,11,56,92,0,2,0,8,33.6,2,17,7.41,3.7,3.41,0.08,0.07,6.6,24,76,3.2,1,168,51,3.29,61,3.92,2,29:33:00,2:49,4,29,2,20,6,49,9,5,4,0,14,5,35.7,0,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
24,ATL,1999-11-07,30,11,182,5,10,1,0,Sun,9,9,,JAX,L 7-30,17,30,13,56.7,140,1,3,3.3,10,49,9,63,23.08,4.7,3.59,0.83,0.64,8.2,11,42,3.8,0,182,50,3.64,71,5.17,4,25:36:00,3:04,5,34,5,40,10,74,10,1,9,0,13,4,30.8,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,ATL,1999-10-31,21,32,283,9,20,3,0,Sun,8,8,,CAR,W 27-20,14,21,7,66.7,176,2,0,9.5,0,129.3,3,25,12.5,8.4,7.33,10.29,9,12.6,32,107,3.3,1,283,56,5.05,59,4.92,0,31:05:00,2:57,9,75,9,48,18,123,20,9,10,1,9,1,11.1,0,0,,3,3,3,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0
26,ATL,1999-10-25,34,25,236,3,20,1,0,Mon,7,7,@,PIT,L 9-13,20,34,14,58.8,187,1,1,2.9,2.9,77.2,7,46,17.07,5.5,4.56,4.76,3.95,9.4,25,49,2,0,236,66,3.58,57,3.96,1,33:08:00,3:09,3,15,9,91,12,106,20,1,14,5,14,5,35.7,2,1,50,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,ATL,1999-10-17,36,19,316,10,16,1,0,Sun,6,6,,STL,L 13-41,20,36,16,55.6,270,1,2,2.8,5.6,68.5,4,24,10,7.5,6.75,5.56,5,13.5,19,46,2.4,0,316,59,5.36,50,5.66,3,31:12:00,3:00,10,88,8,45,18,133,16,2,14,0,12,3,25,2,2,100,1,1,1,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0
28,ATL,1999-10-10,20,33,251,9,12,2,0,Sun,5,5,@,NOR,W 20-17,11,20,9,55,147,1,0,5,0,98.3,3,15,13.04,7.4,6.39,8.35,7.26,13.4,33,104,3.2,1,251,56,4.48,67,5.82,2,29:39:00,3:05,9,68,7,64,16,132,12,8,4,0,12,3,25,0,0,,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
29,ATL,1999-10-03,46,26,298,6,20,1,0,Sun,4,4,,BAL,L 13-19 (OT),24,46,22,52.2,246,1,0,2.2,0,76.1,2,11,4.17,5.3,5.13,5.78,5.54,10.3,26,52,2,0,298,74,4.03,66,4.65,3,31:16:00,3:39,6,40,5,38,11,78,20,4,15,1,18,7,38.9,1,1,100,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
30,ATL,1999-09-26,31,22,233,3,12,1,0,Sun,3,3,@,STL,L 7-35,19,31,12,61.3,165,1,1,3.2,3.2,74.7,2,15,6.06,5.3,5,4.52,4.24,8.7,22,68,3.1,0,233,55,4.24,59,7.49,1,27:33:00,2:48,3,25,3,26,6,51,12,2,10,0,13,6,46.2,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,Passing,,,,,,,,,,,,,,,,,,Rushing,,,,Tot. Off.,,,,,,,,Penalties,,,,,,First Downs,,,,Downs,,,,,,,PAT,,FG,,,,,,,,,,,,,,
Rk,Team,Date,Att,Att,Tot,Pen,1stD,TD,KRTD,Day,G#,Week,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,NY/A,AY/A,ANY/A,Y/C,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,KRTD,PRTD,IntTD,FRTD,OthTD,RetTD,OppKRTD,OppPRTD,OppIntTD,OppFRTD
31,ATL,1999-09-20,38,24,324,11,13,1,0,Mon,2,2,@,DAL,L 7-24,16,38,22,42.1,239,1,3,2.6,7.9,41.8,4,23,9.52,6.3,5.69,3.26,2.95,14.9,24,85,3.5,0,324,66,4.91,61,3.8,4,27:12:00,3:21,11,82,9,69,20,151,13,2,11,0,17,5,29.4,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32,ATL,1999-09-12,31,23,359,4,22,2,0,Sun,1,1,,MIN,L 14-17,18,31,13,58.1,278,1,0,3.2,0,100.2,2,12,6.06,9,8.42,9.61,9.03,15.4,23,81,3.5,1,359,56,6.41,65,4.6,3,27:38:00,2:58,4,84,9,81,13,165,22,3,16,3,11,5,45.5,0,0,,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,BAL,2000-01-02,40,23,313,9,23,0,0,Sun,16,17,@,NWE,L 3-20,26,40,14,65,194,0,2,0,5,61.6,7,57,14.89,4.9,4.13,2.6,2.21,7.5,23,119,5.2,0,313,70,4.47,50,3.02,4,33:14:00,2:47,9,60,3,59,12,119,23,8,14,1,12,3,25,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
34,BAL,1999-12-26,33,32,311,7,18,1,0,Sun,15,16,,CIN,W 22-0,15,33,18,45.5,181,1,1,3,3,61,1,6,2.94,5.5,5.32,4.73,4.59,12.1,32,130,4.1,0,311,66,4.71,69,3.49,1,28:59:00,3:16,7,53,11,87,18,140,18,6,7,5,14,3,21.4,0,0,,1,1,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
35,BAL,1999-12-19,39,24,335,7,15,4,0,Sun,14,15,,NOR,W 31-8,24,39,15,61.5,274,3,4,7.7,10.3,71.3,5,24,11.36,7,6.23,3.95,3.5,11.4,24,61,2.5,0,335,68,4.93,67,3.7,4,31:30:00,3:17,7,60,6,48,13,108,15,2,13,0,15,4,26.7,0,0,,4,4,4,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
36,BAL,1999-12-12,26,25,374,9,12,4,0,Sun,13,14,@,PIT,W 31-24,8,26,18,30.8,242,3,0,11.5,0,109.1,4,26,13.33,9.3,8.07,11.62,10.07,30.3,25,132,5.3,1,374,55,6.8,70,5.03,0,25:46:00,3:16,9,73,12,73,21,146,12,4,6,2,14,5,35.7,0,0,,4,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37,BAL,1999-12-05,31,22,448,9,17,5,0,Sun,12,13,,TEN,W 41-14,18,31,13,58.1,332,4,0,12.9,0,134.7,1,0,3.13,10.7,10.38,13.29,12.88,18.4,22,116,5.3,0,448,54,8.3,72,4.9,1,27:41:00,3:14,9,68,6,91,15,159,17,4,12,1,12,5,41.7,0,0,,5,5,5,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0
38,BAL,1999-11-28,34,22,280,6,14,2,0,Sun,11,12,,JAX,L 23-30,17,34,17,50,199,2,1,5.9,2.9,77.3,3,15,8.11,5.9,5.38,5.71,5.24,11.7,22,81,3.7,0,280,59,4.75,75,5.17,3,27:25:00,3:22,6,39,8,41,14,80,14,3,11,0,12,3,25,0,0,,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0
39,BAL,1999-11-21,40,26,281,7,19,4,0,Sun,10,11,@,CIN,W 34-31,24,40,16,60,225,2,1,5,2.5,86.9,7,49,14.89,5.6,4.79,5.5,4.68,9.4,26,56,2.2,1,281,73,3.85,62,5.61,2,33:59:00,3:36,7,48,15,127,22,175,19,4,10,5,18,7,38.9,0,0,,4,4,4,2,2,0,0,0,0,0,1,0,0,1,0,1,0,0
40,BAL,1999-11-14,33,24,242,6,13,0,0,Sun,9,10,@,JAX,L 3-6,17,33,16,51.5,154,0,0,0,0,67.2,4,22,10.81,4.7,4.16,4.67,4.16,9.1,24,88,3.7,0,242,61,3.97,61,2.16,1,27:01:00,2:56,6,29,4,30,10,59,13,4,8,1,14,2,14.3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41,BAL,1999-11-07,25,38,315,4,20,5,0,Sun,8,9,@,CLE,W 41-9,14,25,11,56,112,1,0,4,0,83.6,2,17,7.41,4.5,4.15,5.28,4.89,8,38,203,5.3,3,315,65,4.85,59,2.88,1,33:52:00,2:58,4,29,4,25,8,54,20,11,9,0,13,6,46.2,0,0,,5,5,5,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0
42,BAL,1999-10-31,34,27,200,10,12,1,0,Sun,7,8,,BUF,L 10-13,13,34,21,38.2,118,1,1,2.9,2.9,47.3,3,11,8.11,3.5,3.19,2.74,2.51,9.1,27,82,3,0,200,64,3.13,72,3.46,2,27:55:00,3:20,10,113,7,50,17,163,12,3,9,0,16,4,25,2,1,50,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43,BAL,1999-10-21,51,27,277,9,18,1,0,Thu,6,7,,KAN,L 8-35,23,51,28,45.1,172,0,3,0,5.9,29.2,0,0,0,3.4,3.37,0.73,0.73,7.5,27,105,3.9,1,277,78,3.55,52,4.19,3,33:54:00,3:07,9,81,9,113,18,194,18,8,7,3,16,4,25,3,1,33.3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0
44,BAL,1999-10-10,37,26,246,9,16,0,0,Sun,5,5,@,TEN,L 11-14,15,37,22,40.5,178,0,0,0,0,59.2,3,29,7.5,4.8,4.45,4.81,4.45,11.9,26,68,2.6,0,246,66,3.73,59,4.61,1,28:59:00,3:29,9,81,15,212,24,293,16,5,8,3,17,6,35.3,0,0,,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0
45,BAL,1999-10-03,27,34,307,5,17,2,0,Sun,4,4,@,ATL,W 19-13 (OT),13,27,14,48.1,163,2,0,7.4,0,96.5,5,29,15.63,6,5.09,7.52,6.34,12.5,34,144,4.2,0,307,66,4.65,74,4.03,0,43:44:00,3:39,5,38,6,40,11,78,17,8,9,0,16,5,31.3,1,0,0,2,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
46,BAL,1999-09-26,25,37,334,8,16,2,0,Sun,3,3,,CLE,W 17-10,12,25,13,48,150,0,3,0,12,30,4,15,13.79,6,5.17,0.6,0.52,12.5,37,184,5,2,334,66,5.06,60,3.15,3,32:52:00,2:56,8,65,2,20,10,85,16,10,6,0,13,2,15.4,0,0,,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47,BAL,1999-09-19,31,29,292,9,16,2,0,Sun,2,2,,PIT,L 20-23,14,31,17,45.2,167,1,2,3.2,6.5,47.5,2,11,6.06,5.4,5.06,3.13,2.94,11.9,29,125,4.3,1,292,62,4.71,66,4.09,3,25:53:00,3:21,9,67,7,37,16,104,16,5,8,3,13,2,15.4,1,1,100,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
48,BAL,1999-09-12,40,15,223,11,13,1,0,Sun,1,1,@,STL,L 10-27,17,40,23,42.5,163,1,2,2.5,5,44.6,5,25,11.11,4.1,3.62,2.33,2.07,9.6,15,60,4,0,223,60,3.72,72,4.76,2,22:35,3:15,11,106,7,65,18,171,13,2,11,0,14,4,28.6,0,0,,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49,BUF,2000-01-08,22,27,219,10,13,2,0,Sat,1,18,@,TEN,L 16-22,10,22,12,45.5,96,0,0,0,0,64.8,6,35,21.43,4.4,3.43,4.36,3.43,9.6,27,123,4.6,2,219,55,3.98,66,2.94,2,24:54:00,3:19,10,59,2,12,12,71,13,6,6,1,13,5,38.5,0,0,,2,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
50,BUF,2000-01-02,32,31,419,3,23,4,0,Sun,16,17,,IND,W 31-6,24,32,8,75,287,2,0,6.3,0,122.8,0,0,0,9,8.97,10.22,10.22,12,31,132,4.3,2,419,63,6.65,56,4.04,0,32:37:00,2:49,3,25,2,23,5,48,23,7,15,1,12,7,58.3,0,0,,4,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51,BUF,1999-12-26,35,41,374,4,23,1,0,Sun,15,16,@,NWE,W 13-10 (OT),22,35,13,62.9,206,0,0,0,0,79.7,3,6,7.89,5.9,5.42,5.89,5.42,9.4,41,168,4.1,1,374,79,4.73,61,3.69,3,42:32:00,3:21,4,30,5,25,9,55,23,10,11,2,17,9,52.9,2,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
52,BUF,1999-12-19,32,41,376,4,25,4,1,Sun,14,15,@,ARI,W 31-21,21,32,11,65.6,217,2,2,6.3,6.3,82.7,2,22,5.88,6.8,6.38,5.22,4.91,10.3,41,159,3.9,1,376,75,5.01,53,3.36,2,39:30:00,3:22,4,58,5,20,9,78,25,13,12,0,17,12,70.6,1,0,0,4,4,4,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
53,BUF,1999-12-12,32,28,237,6,13,2,0,Sun,13,14,,NYG,L 17-19,15,32,17,46.9,161,1,1,3.1,3.1,62.5,3,23,8.57,5,4.6,4.25,3.89,10.7,28,76,2.7,1,237,63,3.76,72,4.64,2,28:49:00,3:12,6,63,6,40,12,103,13,5,8,0,17,7,41.2,2,0,0,2,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54,BUF,1999-11-28,16,35,299,6,13,2,0,Sun,12,12,,NWE,W 17-7,9,16,7,56.3,207,2,0,12.5,0,140.6,0,0,0,12.9,12.94,15.44,15.44,23,35,92,2.6,0,299,51,5.86,65,4.11,1,29:14:00,2:55,6,39,8,101,14,140,13,4,7,2,10,2,20,2,1,50,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
55,BUF,1999-11-21,40,17,273,2,14,1,0,Sun,11,11,@,NYJ,L 7-17,22,40,18,55,205,1,2,2.5,5,58.3,2,15,4.76,5.1,4.88,3.38,3.21,9.3,17,68,4,0,273,59,4.63,60,3.47,3,26:03:00,2:54,2,15,6,50,8,65,14,2,10,2,14,4,28.6,1,1,100,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,BUF,1999-11-14,20,48,334,11,18,2,0,Sun,10,10,,MIA,W 23-3,10,20,10,50,157,1,0,5,0,93.1,0,0,0,7.9,7.85,8.85,8.85,15.7,48,177,3.7,1,334,68,4.91,47,2.15,0,35:51:00,2:58,11,75,5,41,16,116,18,8,8,2,17,7,41.2,1,1,100,2,2,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
57,BUF,1999-11-07,22,49,413,6,24,4,0,Sun,9,9,@,WAS,W 34-17,16,22,6,72.7,209,2,0,9.1,0,133,1,2,4.35,9.5,9.09,11.32,10.83,13.1,49,204,4.2,2,413,72,5.74,52,5.37,0,41:00:00,3:05,6,79,2,15,8,94,24,12,12,0,15,9,60,2,1,50,4,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
58,BUF,1999-10-31,40,29,249,7,19,1,0,Sun,8,8,@,BAL,W 13-10,18,40,22,45,138,1,3,2.5,7.5,32.8,3,17,6.98,3.5,3.21,0.58,0.53,7.7,29,111,3.8,0,249,72,3.46,64,3.13,3,32:05:00,3:20,7,50,10,113,17,163,19,7,9,3,18,5,27.8,3,2,66.7,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
59,BUF,1999-10-24,50,25,352,6,25,2,0,Sun,7,7,@,SEA,L 16-26,24,50,26,48,254,2,2,4,4,63.2,3,40,5.66,5.1,4.79,4.08,3.85,10.6,25,98,3.9,0,352,78,4.51,63,6.11,3,30:49:00,3:19,6,35,6,40,12,75,25,9,13,3,16,5,31.3,2,1,50,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60,BUF,1999-10-17,41,13,310,6,14,2,0,Sun,6,6,,OAK,L 14-20,19,41,22,46.3,201,1,3,2.4,7.3,39.7,1,9,2.38,4.9,4.79,2.1,2.05,10.6,13,109,8.4,1,310,55,5.64,72,4.76,3,20:25,3:00,6,46,9,60,15,106,14,5,9,0,11,2,18.2,3,2,66.7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,Passing,,,,,,,,,,,,,,,,,,Rushing,,,,Tot. Off.,,,,,,,,Penalties,,,,,,First Downs,,,,Downs,,,,,,,PAT,,FG,,,,,,,,,,,,,,
Rk,Team,Date,Att,Att,Tot,Pen,1stD,TD,KRTD,Day,G#,Week,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,NY/A,AY/A,ANY/A,Y/C,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,KRTD,PRTD,IntTD,FRTD,OthTD,RetTD,OppKRTD,OppPRTD,OppIntTD,OppFRTD
