Rk,Team,Date,Att,Att,Tot,Pen,1stD,TD,KRTD,Day,G#,Week,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,NY/A,AY/A,ANY/A,Y/C,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,KRTD,PRTD,IntTD,FRTD,OthTD,RetTD,OppKRTD,OppPRTD,OppIntTD,OppFRTD
16,ARI,2019-09-08,54,23,387,7,21,2,0,Sun,1,1,,DET,T 27-27 (OT),29,54,25,53.7,275,2,1,3.7,1.9,75.2,5,33,8.47,5.1,4.66,5,4.58,9.5,23,112,4.9,0,387,82,4.72,80,5.96,1,30:37:00,3:58,7,35,9,59,16,94,21,3,16,2,22,9,40.9,0,0,,2,1,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0
15,ARI,2019-09-15,40,11,349,8,15,1,0,Sun,2,2,@,BAL,L 17-23,25,40,15,62.5,329,0,0,0,0,90.5,3,20,6.98,8.2,7.65,8.23,7.65,13.2,11,20,1.8,1,349,54,6.46,72,6.11,0,22:22,3:09,8,70,10,62,18,132,15,2,12,1,11,2,18.2,1,1,100,1,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0
14,ARI,2019-09-22,43,22,248,7,21,2,0,Sun,3,3,,CAR,L 20-38,30,43,13,69.8,127,2,2,4.7,4.7,73.1,8,46,15.69,3,2.49,1.79,1.51,4.2,22,121,5.5,0,248,73,3.4,59,7,2,31:44:00,2:56,7,52,3,35,10,87,21,10,9,2,17,9,52.9,1,1,100,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13,ARI,2019-09-29,32,23,321,7,20,1,0,Sun,4,4,,SEA,L 10-27,22,32,10,68.8,206,0,1,0,3.1,77.7,4,35,11.11,6.4,5.72,5.03,4.47,9.4,23,115,5,1,321,59,5.44,59,5.76,1,26:36:00,2:56,7,44,7,65,14,109,20,6,12,2,9,3,33.3,0,0,,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0
12,ARI,2019-10-06,32,38,514,12,26,2,0,Sun,5,5,@,CIN,W 26-23,20,32,12,62.5,248,0,0,0,0,87.1,1,5,3.03,7.8,7.52,7.75,7.52,12.4,38,266,7,2,514,71,7.24,62,5.97,0,31:03:00,3:03,12,96,7,60,19,156,26,11,13,2,13,6,46.2,1,1,100,2,2,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0
11,ARI,2019-10-13,37,29,442,8,24,4,0,Sun,6,6,,ATL,W 34-33,27,37,10,73,340,3,0,8.1,0,128.2,0,0,0,9.2,9.19,10.81,10.81,12.6,29,102,3.5,1,442,66,6.7,63,7.05,0,27:13:00,3:07,8,57,8,72,16,129,24,6,16,2,13,7,53.8,1,1,100,4,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10,ARI,2019-10-20,21,38,245,10,18,3,0,Sun,7,7,@,NYG,W 27-21,14,21,7,66.7,89,0,0,0,0,78.3,2,15,8.7,4.2,3.87,4.24,3.87,6.4,38,156,4.1,3,245,61,4.02,65,4.05,0,29:59:00,3:03,10,85,6,75,16,160,18,8,8,2,15,7,46.7,1,1,100,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9,ARI,2019-10-27,34,11,237,5,10,0,0,Sun,8,8,@,NOR,L 9-31,19,34,15,55.9,197,0,0,0,0,75.6,4,23,10.53,5.8,5.18,5.79,5.18,10.4,11,40,3.6,0,237,49,4.84,72,7.08,0,22:01,2:55,5,35,2,15,7,50,10,2,8,0,12,2,16.7,2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
8,ARI,2019-10-31,24,23,357,9,19,3,0,Thu,9,9,,SFO,L 25-28,17,24,7,70.8,204,2,0,8.3,0,130.7,3,37,11.11,8.5,7.56,10.17,9.04,12,23,153,6.7,1,357,50,7.14,69,5.96,0,25:29:00,3:10,9,65,8,75,17,140,19,10,7,2,8,2,25,0,0,,3,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7,ARI,2019-11-10,45,18,417,11,20,3,0,Sun,10,10,@,TAM,L 27-30,28,45,17,62.2,342,3,1,6.7,2.2,99.3,2,8,4.26,7.6,7.28,7.93,7.6,12.2,18,75,4.2,0,417,65,6.42,78,5.86,2,23:57,3:23,11,87,9,94,20,181,20,4,14,2,10,1,10,3,2,66.7,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6,ARI,2019-11-17,33,25,266,10,21,3,0,Sun,11,11,@,SFO,L 26-36,24,33,9,72.7,131,2,0,6.1,0,101.8,4,19,10.81,4,3.54,5.18,4.62,5.5,25,135,5.4,1,266,62,4.29,66,6.7,2,31:23:00,3:20,10,104,10,127,20,231,21,9,9,3,10,3,30,1,1,100,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
5,ARI,2019-12-01,34,21,198,2,13,1,0,Sun,12,13,,LAR,L 7-34,19,34,15,55.9,124,0,1,0,2.9,56.4,6,39,15,3.6,3.1,2.32,1.98,6.5,21,74,3.5,1,198,61,3.25,76,7.22,1,25:23:00,3:01,2,7,8,81,10,88,13,2,9,2,13,2,15.4,4,2,50,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,ARI,2019-12-08,30,22,236,7,17,2,0,Sun,13,14,,PIT,L 17-23,20,30,10,66.7,165,2,3,6.7,10,67.2,5,29,14.29,5.5,4.71,2.33,2,8.3,22,71,3.2,0,236,57,4.14,57,4.82,3,28:06:00,2:46,7,75,4,20,11,95,17,5,11,1,11,4,36.4,3,1,33.3,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3,ARI,2019-12-15,25,35,445,5,26,5,0,Sun,14,15,,CLE,W 38-24,19,25,6,76,219,1,1,4,4,98.6,0,0,0,8.8,8.76,7.76,7.76,11.5,35,226,6.5,4,445,60,7.42,67,5.87,1,29:11:00,3:00,5,34,6,55,11,89,26,14,11,1,8,4,50,1,1,100,5,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,ARI,2019-12-22,27,40,412,5,21,3,0,Sun,15,16,@,SEA,W 27-13,15,27,12,55.6,159,1,0,3.7,0,86.5,2,8,6.9,5.9,5.48,6.63,6.17,10.6,40,253,6.3,2,412,69,5.97,56,4,0,34:53:00,3:18,5,47,7,55,12,102,21,12,8,1,15,5,33.3,1,1,100,3,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ARI,2019-12-29,43,17,393,8,22,3,0,Sun,16,17,@,LAR,L 24-31,27,43,16,62.8,322,2,2,4.7,4.7,82,1,3,2.27,7.5,7.32,6.33,6.18,11.9,17,71,4.2,1,393,61,6.44,79,5.37,5,23:02,3:19,8,63,10,91,18,154,22,5,13,4,10,5,50,0,0,,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32,ATL,2019-09-08,46,17,345,9,27,2,0,Sun,1,1,@,MIN,L 12-28,33,46,13,71.7,272,2,2,4.3,4.3,85.8,4,32,8,5.9,5.44,4.83,4.44,8.2,17,73,4.3,0,345,67,5.15,49,5.49,3,30:13:00,3:07,9,78,11,100,20,178,27,5,16,6,8,2,25,2,2,100,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
31,ATL,2019-09-15,43,17,367,10,19,3,0,Sun,2,2,,PHI,W 24-20,27,43,16,62.8,310,3,3,7,7,79.6,1,10,2.27,7.2,7.05,5.47,5.34,11.5,17,57,3.4,0,367,61,6.02,72,3.97,3,27:06:00,3:16,10,58,7,60,17,118,19,3,15,1,10,3,30,1,1,100,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30,ATL,2019-09-22,34,20,397,16,25,3,0,Sun,3,3,@,IND,L 24-27,29,34,5,85.3,304,3,1,8.8,2.9,121.1,0,0,0,8.9,8.94,9.38,9.38,10.5,20,93,4.7,0,397,54,7.35,62,6.11,1,28:37:00,2:59,16,128,4,39,20,167,25,6,17,2,10,8,80,0,0,,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29,ATL,2019-09-29,53,17,422,7,24,1,0,Sun,4,4,,TEN,L 10-24,35,53,18,66,364,0,0,0,0,88.3,5,33,8.62,6.9,6.28,6.87,6.28,10.4,17,58,3.4,1,422,75,5.63,61,5.98,1,30:41:00,2:57,7,50,5,77,12,127,24,5,17,2,14,5,35.7,4,1,25,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28,ATL,2019-10-06,46,20,373,7,22,4,0,Sun,5,5,@,HOU,L 32-53,32,46,14,69.6,316,3,1,6.5,2.2,102.6,2,14,4.17,6.9,6.58,7.2,6.9,9.9,20,57,2.9,1,373,68,5.49,67,8.84,1,29:00:00,3:13,7,63,9,89,16,152,22,5,14,3,16,9,56.3,1,1,100,4,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
27,ATL,2019-10-13,36,25,444,8,31,4,0,Sun,6,6,@,ARI,L 33-34,30,36,6,83.3,341,4,0,11.1,0,144.9,2,15,5.26,9.5,8.97,11.69,11.08,11.4,25,103,4.1,0,444,63,7.05,66,6.7,0,32:47:00,3:07,8,72,8,57,16,129,31,7,20,4,11,6,54.5,0,0,,4,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
26,ATL,2019-10-20,33,15,224,5,14,1,0,Sun,7,7,,LAR,L 10-37,22,33,11,66.7,186,1,1,3,3,83.4,5,38,13.16,5.6,4.89,4.88,4.24,8.5,15,38,2.5,0,224,53,4.23,74,5.15,3,22:51,3:03,5,48,5,24,10,72,14,1,12,1,12,3,25,0,0,,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
25,ATL,2019-10-27,52,17,510,5,30,2,0,Sun,8,8,,SEA,L 20-27,39,52,13,75,441,1,1,1.9,1.9,99.8,2,19,3.7,8.5,8.17,8,7.7,11.3,17,69,4.1,1,510,71,7.18,55,5.85,3,30:47:00,3:00,5,40,9,60,14,100,30,4,24,2,9,3,33.3,1,1,100,2,0,0,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0
24,ATL,2019-11-10,35,34,317,7,24,2,0,Sun,9,10,@,NOR,W 26-9,20,35,15,57.1,174,2,1,5.7,2.9,78.5,1,8,2.78,5,4.83,4.83,4.69,8.7,34,143,4.2,0,317,70,4.53,63,4.92,1,33:46:00,3:10,7,48,12,90,19,138,24,9,9,6,15,6,40,1,1,100,2,2,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23,ATL,2019-11-17,32,26,349,3,20,3,0,Sun,10,11,@,CAR,W 29-3,22,32,10,68.8,295,1,0,3.1,0,110.7,3,19,8.57,9.2,8.43,9.84,9,13.4,26,54,2.1,1,349,61,5.72,70,4.96,0,31:26:00,3:04,3,20,8,68,11,88,20,4,15,1,14,6,42.9,1,1,100,3,2,2,4,3,1,0,0,0,1,0,0,0,1,0,0,0,0
22,ATL,2019-11-24,55,19,337,7,22,2,0,Sun,11,12,,TAM,L 22-35,28,55,27,50.9,280,1,1,1.8,1.8,67.7,6,46,9.84,5.1,4.59,4.64,4.18,10,19,57,3,1,337,80,4.21,62,7.19,2,31:38:00,3:22,7,60,8,51,15,111,22,5,14,3,16,4,25,3,2,66.7,2,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1
21,ATL,2019-11-28,50,26,348,4,27,2,0,Thu,12,13,,NOR,L 18-26,35,50,15,70,259,2,2,4,4,83.1,9,53,15.25,5.2,4.39,4.18,3.54,7.4,26,89,3.4,0,348,85,4.09,49,5.69,3,35:37:00,3:12,4,18,9,121,13,139,27,4,18,5,16,6,37.5,4,2,50,2,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
20,ATL,2019-12-08,34,32,461,6,22,4,0,Sun,13,14,,CAR,W 40-20,20,34,14,58.8,302,2,0,5.9,0,109.1,1,11,2.86,8.9,8.63,10.06,9.77,15.1,32,159,5,2,461,67,6.88,68,5.07,0,31:44:00,3:11,6,58,7,44,13,102,22,9,13,0,12,5,41.7,0,0,,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
