Rk,Team,Date,Att,Att,Tot,Pen,1stD,TD,KRTD,Day,G#,Week,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,NY/A,AY/A,ANY/A,Y/C,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,KRTD,PRTD,IntTD,FRTD,OthTD,RetTD,OppKRTD,OppPRTD,OppIntTD,OppFRTD
12,ATL,1988-10-02,32,30,385,6,18,2,0,Sun,5,5,,SEA,L 20-31,18,32,14,56.3,245,1,2,3.1,6.3,68,3,21,8.57,7.7,7,5.47,5,13.6,30,140,4.7,1,385,65,5.92,62,5.11,4,28:20:00,,6,39,6,55,12,94,18,,,,,,,,,,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13,ATL,1988-09-25,31,24,314,2,15,2,0,Sun,4,4,@,DAL,L 20-26,13,31,18,41.9,207,2,1,6.5,3.2,79.8,7,51,18.42,6.7,5.45,6.52,5.32,15.9,24,107,4.5,0,314,62,5.06,61,5.3,2,23:57,,2,24,6,50,8,74,15,,,,,,,,,,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0
14,ATL,1988-09-18,24,41,367,5,19,4,0,Sun,3,3,@,SFO,W 34-17,12,24,12,50,171,0,2,0,8.3,39.4,1,4,4,7.1,6.84,3.38,3.24,14.3,41,196,4.8,3,367,66,5.56,71,6,2,30:44:00,,5,35,4,50,9,85,19,,,,,,,,,,4,4,4,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0
15,ATL,1988-09-11,29,27,307,4,19,3,0,Sun,2,2,,NOR,L 21-29,15,29,14,51.7,146,2,1,6.9,3.4,79.5,3,33,9.38,5,4.56,4.86,4.41,9.7,27,161,6,1,307,59,5.2,73,5.95,4,22:31,,4,45,9,77,13,122,19,,,,,,,,,,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,ATL,1988-09-04,38,29,359,7,26,2,0,Sun,1,1,@,DET,L 17-31,25,38,13,65.8,187,1,1,2.6,2.6,77.6,2,22,5,4.9,4.68,4.26,4.05,7.5,29,172,5.9,1,359,69,5.2,56,4.11,4,26:02:00,,7,71,9,63,16,134,26,,,,,,,,,,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17,BUF,1989-01-08,30,17,181,5,10,1,0,Sun,2,19,@,CIN,L 10-21,14,30,16,46.7,136,1,3,3.3,10,35.1,3,27,9.09,4.5,4.12,0.7,0.64,9.7,17,45,2.6,0,181,50,3.62,73,3.41,3,20:31,,5,50,4,45,9,95,10,,,,,,,,,,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18,BUF,1989-01-01,33,29,372,8,18,2,0,Sun,1,18,,HOU,W 17-10,19,33,14,57.6,237,0,1,0,3,68.2,1,7,2.94,7.2,6.97,5.82,5.65,12.5,29,135,4.7,2,372,63,5.9,61,5.75,1,28:53:00,,8,57,8,60,16,117,18,,,,,,,,,,2,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19,BUF,1988-12-18,29,19,248,8,14,2,0,Sun,16,16,@,IND,L 14-17,17,29,12,58.6,195,2,0,6.9,0,103.2,1,9,3.33,6.7,6.5,8.1,7.83,11.5,19,53,2.8,0,248,49,5.06,74,4.07,1,21:18,,8,42,4,35,12,77,14,,,,,,,,,,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,BUF,1988-12-11,24,48,367,5,24,4,0,Sun,15,15,,RAI,W 37-21,11,24,13,45.8,112,1,0,4.2,0,76.4,2,16,7.69,4.7,4.31,5.5,5.08,10.2,48,255,5.3,3,367,74,4.96,55,5.78,0,33:30:00,,5,31,5,32,10,63,24,,,,,,,,,,4,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
21,BUF,1988-12-04,40,19,273,12,16,0,0,Sun,14,14,@,TAM,L 5-10,23,40,17,57.5,234,0,2,0,5,55.1,2,15,4.76,5.9,5.57,3.6,3.43,10.2,19,39,2.1,0,273,61,4.48,66,3.83,2,25:02:00,,12,100,10,66,22,166,16,,,,,,,,,,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
22,BUF,1988-11-27,35,18,353,5,21,3,0,Sun,13,13,@,CIN,L 21-35,24,35,11,68.6,243,1,2,2.9,5.7,76.5,2,22,5.41,6.9,6.57,4.94,4.68,10.1,18,110,6.1,2,353,55,6.42,79,5.76,4,18:39,,5,36,6,55,11,91,21,,,,,,,,,,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,BUF,1988-11-20,19,44,341,7,20,0,0,Sun,12,12,,NYJ,W 9-6 (OT),9,19,10,47.4,112,0,1,0,5.3,45.9,2,8,9.52,5.9,5.33,3.53,3.19,12.4,44,229,5.2,0,341,65,5.25,56,4.63,2,35:10:00,,7,55,9,61,16,116,20,,,,,,,,,,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
24,BUF,1988-11-14,26,45,416,8,29,4,0,Mon,11,11,@,MIA,W 31-6,18,26,8,69.2,211,1,0,3.8,0,106.4,0,0,0,8.1,8.12,8.88,8.88,11.7,45,205,4.6,3,416,71,5.86,43,5.98,0,36:43:00,,8,64,10,79,18,143,29,,,,,,,,,,4,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25,BUF,1988-11-06,26,37,336,11,18,1,0,Sun,10,10,@,SEA,W 13-3,17,26,9,65.4,194,0,1,0,3.8,73.6,1,12,3.7,7.5,7.19,5.73,5.52,11.4,37,142,3.8,1,336,64,5.25,47,3.09,2,34:45:00,,11,78,6,64,17,142,18,,,,,,,,,,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
26,BUF,1988-10-30,14,49,261,8,18,4,0,Sun,9,9,,GNB,W 28-0,10,14,4,71.4,66,1,2,7.1,14.3,69.6,3,14,17.65,4.7,3.88,-0.29,-0.24,6.6,49,195,4,1,261,66,3.95,55,2.38,3,33:33:00,,8,50,3,29,11,79,18,,,,,,,,,,4,4,4,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0
27,BUF,1988-10-23,18,36,339,9,18,2,0,Sun,8,8,,NWE,W 23-20,12,18,6,66.7,149,1,1,5.6,5.6,91.2,2,16,10,8.3,7.45,6.89,6.2,12.4,36,190,5.3,1,339,56,6.05,60,3.72,4,29:24:00,,9,58,5,45,14,103,18,,,,,,,,,,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
28,BUF,1988-10-17,27,45,427,4,24,4,0,Mon,7,7,@,NYJ,W 37-14,16,27,11,59.3,292,3,1,11.1,3.7,119.7,1,10,3.57,10.8,10.43,11.37,10.96,18.3,45,135,3,1,427,73,5.85,48,4.15,1,39:54:00,,4,25,6,47,10,72,24,,,,,,,,,,4,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0
29,BUF,1988-10-09,39,35,456,9,25,4,0,Sun,6,6,,IND,W 34-23,21,39,18,53.8,315,3,1,7.7,2.6,95.6,0,0,0,8.1,8.08,8.46,8.46,15,35,141,4,1,456,74,6.16,69,4.46,3,31:22:00,,9,86,2,15,11,101,25,,,,,,,,,,4,4,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
30,BUF,1988-10-02,37,10,217,9,13,0,0,Sun,5,5,@,CHI,L 3-24,20,37,17,54.1,217,0,1,0,2.7,66.6,6,56,13.95,5.9,5.05,4.65,4,10.9,10,0,0,0,217,53,4.09,64,6.61,1,21:21,,9,85,5,35,14,120,13,,,,,,,,,,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,Passing,,,,,,,,,,,,,,,,,,Rushing,,,,Tot. Off.,,,,,,,,Penalties,,,,,,First Downs,,,,Downs,,,,,,,PAT,,FG,,,,,,,,,,,,,,
Rk,Team,Date,Att,Att,Tot,Pen,1stD,TD,KRTD,Day,G#,Week,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,NY/A,AY/A,ANY/A,Y/C,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,KRTD,PRTD,IntTD,FRTD,OthTD,RetTD,OppKRTD,OppPRTD,OppIntTD,OppFRTD
31,BUF,1988-09-25,32,37,398,6,22,3,0,Sun,4,4,,PIT,W 36-28,20,32,12,62.5,282,1,1,3.1,3.1,89.1,1,6,3.03,8.8,8.55,8.03,7.79,14.1,37,116,3.1,1,398,70,5.69,63,6.48,3,30:01:00,,6,40,6,40,12,80,22,,,,,,,,,,3,3,3,5,5,0,0,0,0,0,0,0,1,1,0,0,0,0
32,BUF,1988-09-18,33,29,254,4,18,1,0,Sun,3,3,@,NWE,W 16-14,21,33,12,63.6,149,1,2,3,6.1,61.4,3,21,8.33,4.5,4.14,2.39,2.19,7.1,29,105,3.6,0,254,65,3.91,56,4.71,2,33:11:00,,4,39,5,50,9,89,18,,,,,,,,,,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
33,BUF,1988-09-11,24,30,319,3,15,0,0,Sun,2,2,,MIA,W 9-6,15,24,9,62.5,215,0,1,0,4.2,76.9,3,16,11.11,9,7.96,7.08,6.3,14.3,30,104,3.5,0,319,57,5.6,65,5.14,4,27:57:00,,3,30,4,35,7,65,15,,,,,,,,,,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
34,BUF,1988-09-04,31,27,310,1,18,1,0,Sun,1,1,,MIN,W 13-10,17,31,14,54.8,196,0,1,0,3.2,61.8,1,8,3.13,6.3,6.13,4.87,4.72,11.5,27,114,4.2,1,310,59,5.25,71,4.23,1,28:56:00,,1,5,4,25,5,30,18,,,,,,,,,,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
35,CHI,1989-01-08,41,25,267,3,15,0,0,Sun,2,19,,SFO,L 3-28,20,41,21,48.8,176,0,1,0,2.4,50.5,0,0,0,4.3,4.29,3.2,3.2,8.8,25,91,3.6,0,267,66,4.05,66,6.15,2,28:57:00,,3,35,0,0,3,35,15,,,,,,,,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36,CHI,1988-12-31,23,33,341,1,14,2,0,Sat,1,18,,PHI,W 20-12,12,23,11,52.2,177,1,3,4.3,13,54,1,8,4.17,7.7,7.38,2.7,2.58,14.8,33,164,5,1,341,57,5.98,75,5.73,4,27:16:00,,1,5,7,60,8,65,14,,,,,,,,,,2,2,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
37,CHI,1988-12-19,32,38,465,8,21,3,0,Mon,16,16,@,MIN,L 27-28,16,32,16,50,280,2,1,6.3,3.1,88.7,1,5,3.03,8.8,8.48,8.59,8.33,17.5,38,185,4.9,1,465,71,6.55,60,3.63,3,35:20:00,,8,70,8,60,16,130,21,,,,,,,,,,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0
38,CHI,1988-12-11,26,32,250,3,14,1,0,Sun,15,15,,DET,W 13-12,18,26,8,69.2,168,0,0,0,0,87.7,1,6,3.7,6.5,6.22,6.46,6.22,9.3,32,82,2.6,1,250,59,4.24,58,5.34,1,32:52:00,,3,20,4,25,7,45,14,,,,,,,,,,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
39,CHI,1988-12-05,30,27,213,4,13,0,0,Mon,14,14,@,RAM,L 3-23,11,30,19,36.7,99,0,2,0,6.7,19.9,2,9,6.25,3.3,3.09,0.3,0.28,9,27,114,4.2,0,213,59,3.61,71,5.13,3,26:28:00,,4,31,2,10,6,41,13,,,,,,,,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40,CHI,1988-11-27,36,41,372,6,22,2,0,Sun,13,13,,GNB,W 16-0,18,36,18,50,159,0,0,0,0,65.7,3,31,7.69,4.4,4.08,4.42,4.08,8.8,41,213,5.2,2,372,80,4.65,45,4.2,2,40:11:00,,6,58,6,36,12,94,22,,,,,,,,,,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41,CHI,1988-11-20,25,37,339,4,16,3,0,Sun,12,12,@,TAM,W 27-15,10,25,15,40,200,1,2,4,8,50.2,1,9,3.85,8,7.69,5.2,5,20,37,139,3.8,2,339,63,5.38,71,4.52,4,30:10:00,,4,25,6,39,10,64,16,,,,,,,,,,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
42,CHI,1988-11-13,27,36,418,8,20,4,0,Sun,11,11,@,WAS,W 34-14,16,27,11,59.3,273,1,0,3.7,0,107.8,1,12,3.57,10.1,9.75,10.85,10.46,17.1,36,145,4,3,418,64,6.53,68,4.75,1,34:07:00,,8,43,6,69,14,112,20,,,,,,,,,,4,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
43,CHI,1988-11-06,26,25,338,3,19,4,0,Sun,10,10,,TAM,W 28-10,18,26,8,69.2,269,2,1,7.7,3.8,112.5,0,0,0,10.3,10.35,10.15,10.15,14.9,25,69,2.8,2,338,51,6.63,81,4.41,3,23:58,,3,25,3,30,6,55,19,,,,,,,,,,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CHI,1988-10-30,24,25,208,7,11,1,0,Sun,9,9,@,NWE,L 7-30,7,24,17,29.2,74,0,1,0,4.2,22.6,0,0,0,3.1,3.08,1.21,1.21,10.6,25,134,5.4,1,208,49,4.24,72,4.86,3,21:09,,7,50,3,20,10,70,11,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,CHI,1988-10-24,22,41,237,2,14,1,0,Mon,8,8,,SFO,W 10-9,10,22,12,45.5,115,0,1,0,4.5,46,3,17,12,5.2,4.6,3.18,2.8,11.5,41,122,3,1,237,66,3.59,55,3.87,1,36:21:00,,2,14,10,57,12,71,14,,,,,,,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46,CHI,1988-10-16,39,26,385,3,24,2,0,Sun,7,7,,DAL,W 17-7,22,39,17,56.4,261,1,0,2.6,0,88,3,23,7.14,6.7,6.21,7.21,6.69,11.9,26,124,4.8,1,385,68,5.66,64,4.55,1,30:27:00,,3,20,5,30,8,50,24,,,,,,,,,,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47,CHI,1988-10-09,36,28,323,7,20,3,0,Sun,6,6,@,DET,W 24-7,22,36,14,61.1,222,2,0,5.6,0,100,3,24,7.69,6.2,5.69,7.28,6.72,10.1,28,101,3.6,1,323,67,4.82,73,3.59,1,33:00:00,,7,45,12,134,19,179,20,,,,,,,,,,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48,CHI,1988-10-02,27,37,423,5,22,3,0,Sun,5,5,,BUF,W 24-3,20,27,7,74.1,260,2,1,7.4,3.7,113.2,0,0,0,9.6,9.63,9.44,9.44,13,37,163,4.4,1,423,64,6.61,53,4.09,2,38:39:00,,5,35,9,85,14,120,22,,,,,,,,,,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49,CHI,1988-09-25,20,51,358,4,22,3,0,Sun,4,4,@,GNB,W 24-6,11,20,9,55,116,0,2,0,10,32.7,1,1,4.76,5.8,5.52,1.3,1.24,10.5,51,242,4.7,3,358,72,4.97,62,3.76,3,37:37:00,,4,35,6,37,10,72,22,,,,,,,,,,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50,CHI,1988-09-18,36,18,235,4,14,1,0,Sun,3,3,,MIN,L 7-31,16,36,20,44.4,165,1,3,2.8,8.3,34.7,2,17,5.26,4.6,4.34,1.39,1.32,10.3,18,70,3.9,0,235,56,4.2,63,5.97,5,25:05:00,,4,30,8,55,12,85,14,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,CHI,1988-09-11,32,39,326,10,23,2,0,Sun,2,2,@,IND,W 17-13,19,32,13,59.4,172,1,1,3.1,3.1,73.2,2,14,5.88,5.4,5.06,4.59,4.32,9.1,39,154,3.9,1,326,73,4.47,45,3.84,1,37:44:00,,10,75,7,67,17,142,23,,,,,,,,,,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52,CHI,1988-09-04,23,54,427,10,28,5,0,Sun,1,1,,MIA,W 34-7,14,23,9,60.9,165,0,0,0,0,84,1,7,4.17,7.2,6.88,7.17,6.88,11.8,54,262,4.9,5,427,78,5.47,36,4.53,0,45:32:00,,10,68,7,50,17,118,28,,,,,,,,,,5,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,CIN,1989-01-22,25,28,229,7,13,1,1,Sun,3,20,N,SFO,L 16-20,11,25,14,44,123,0,1,0,4,46.1,5,21,16.67,4.9,4.1,3.12,2.6,11.2,28,106,3.8,0,229,58,3.95,67,6.75,1,32:43:00,,7,65,4,32,11,97,13,,,,,,,,,,1,1,1,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0
54,CIN,1989-01-08,20,50,249,4,23,3,0,Sun,2,19,,BUF,W 21-10,11,20,9,55,74,1,2,5,10,44.6,3,20,13.04,3.7,3.22,0.2,0.17,6.7,50,175,3.5,2,249,73,3.41,50,3.62,2,39:29:00,,4,45,5,50,9,95,23,,,,,,,,,,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,CIN,1988-12-31,19,47,345,2,22,3,0,Sat,1,18,,SEA,W 21-13,7,19,12,36.8,91,0,0,0,0,56.5,2,17,9.52,4.8,4.33,4.79,4.33,13,47,254,5.4,3,345,68,5.07,69,4.26,2,35:19:00,,2,29,5,45,7,74,22,,,,,,,,,,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,CIN,1988-12-17,19,28,318,4,16,2,0,Sat,16,16,,WAS,W 20-17 (OT),10,19,9,52.6,183,2,0,10.5,0,122,1,4,5,9.6,9.15,11.74,11.15,18.3,28,135,4.8,0,318,48,6.63,70,5.31,0,24:10:00,,4,25,2,10,6,35,16,,,,,,,,,,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
57,CIN,1988-12-11,22,33,226,8,10,0,0,Sun,15,15,@,HOU,L 6-41,10,22,12,45.5,94,0,1,0,4.5,45.8,3,37,12,4.3,3.76,2.23,1.96,9.4,33,132,4,0,226,58,3.9,60,6.6,2,30:33:00,,8,45,7,75,15,120,10,,,,,,,,,,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
58,CIN,1988-12-04,20,36,352,4,21,4,0,Sun,14,14,,SDG,W 27-10,10,20,10,50,145,2,0,10,0,114.2,4,33,16.67,7.3,6.04,9.25,7.71,14.5,36,207,5.8,2,352,60,5.87,64,3.3,2,34:01:00,,4,35,8,97,12,132,21,,,,,,,,,,4,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,CIN,1988-11-27,25,52,455,6,34,5,0,Sun,13,13,,BUF,W 35-21,18,25,7,72,223,1,0,4,0,115.1,2,15,7.41,8.9,8.26,9.72,9,12.4,52,232,4.5,4,455,79,5.76,55,6.42,0,41:21:00,,6,55,5,36,11,91,34,,,,,,,,,,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,CIN,1988-11-20,29,32,410,6,23,5,0,Sun,12,12,@,DAL,W 38-24,16,29,13,55.2,196,3,0,10.3,0,112,2,9,6.45,6.8,6.32,8.83,8.26,12.3,32,214,6.7,2,410,63,6.51,76,4.67,1,27:31:00,,6,56,13,114,19,170,23,,,,,,,,,,5,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,Passing,,,,,,,,,,,,,,,,,,Rushing,,,,Tot. Off.,,,,,,,,Penalties,,,,,,First Downs,,,,Downs,,,,,,,PAT,,FG,,,,,,,,,,,,,,
Rk,Team,Date,Att,Att,Tot,Pen,1stD,TD,KRTD,Day,G#,Week,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,NY/A,AY/A,ANY/A,Y/C,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,KRTD,PRTD,IntTD,FRTD,OthTD,RetTD,OppKRTD,OppPRTD,OppIntTD,OppFRTD
61,CIN,1988-11-13,22,29,307,4,19,4,1,Sun,11,11,@,KAN,L 28-31,11,22,11,50,157,0,1,0,4.5,54.5,0,0,0,7.1,7.14,5.09,5.09,14.3,29,150,5.2,3,307,51,6.02,75,5.57,2,21:44,,4,34,3,23,7,57,19,,,,,,,,,,4,4,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
62,CIN,1988-11-06,26,36,559,4,28,6,0,Sun,10,10,,PIT,W 42-7,18,26,8,69.2,338,3,2,11.5,7.7,118.3,0,0,0,13,13,11.85,11.85,18.8,36,221,6.1,3,559,62,9.02,63,3.14,2,31:47:00,,4,61,6,45,10,106,28,,,,,,,,,,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,CIN,1988-10-30,25,31,281,6,18,1,0,Sun,9,9,@,CLE,L 16-23,12,25,13,48,153,0,0,0,0,70.9,4,20,13.79,6.1,5.28,6.12,5.28,12.8,31,128,4.1,0,281,60,4.68,57,5.3,0,27:10:00,,6,34,7,78,13,112,18,,,,,,,,,,1,1,1,3,3,0,0,0,0,0,1,0,0,1,0,0,0,0
64,CIN,1988-10-23,20,46,353,3,25,6,0,Sun,8,8,,HOU,W 44-21,11,20,9,55,131,0,2,0,10,40.4,3,23,13.04,6.6,5.7,2.05,1.78,11.9,46,222,4.8,5,353,69,5.12,60,3.42,4,34:36:00,,3,35,4,27,7,62,25,,,,,,,,,,6,6,6,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
65,CIN,1988-10-16,28,30,365,8,23,3,0,Sun,7,7,@,NWE,L 21-27,18,28,10,64.3,225,2,5,7.1,17.9,75.4,1,14,3.45,8,7.76,1.43,1.38,12.5,30,140,4.7,1,365,59,6.19,59,5.27,6,26:00:00,,8,48,6,88,14,136,23,,,,,,,,,,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
