Rk,Team,Date,Att,Att,Tot,Pen,1stD,TD,KRTD,Day,G#,Week,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,NY/A,AY/A,ANY/A,Y/C,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,KRTD,PRTD,IntTD,FRTD,OthTD,RetTD,OppKRTD,OppPRTD,OppIntTD,OppFRTD
1,ARI,1999-01-10,41,23,316,13,23,3,0,Sun,2,19,@,MIN,L 21-41,23,41,18,56.1,242,0,2,0,4.9,53.1,0,0,0,5.9,5.9,3.71,3.71,10.5,23,74,3.2,3,316,64,4.94,65,6.4,3,,,13,68,9,38,22,106,23,,,,,,,,,,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,ARI,1999-01-02,36,29,346,7,14,2,0,Sat,1,18,@,DAL,W 20-7,19,36,17,52.8,213,2,2,5.6,5.6,66.1,0,0,0,5.9,5.92,4.53,4.53,11.2,29,133,4.6,0,346,65,5.32,73,3.56,2,,,7,55,5,35,12,90,14,,,,,,,,,,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARI,1998-12-27,41,18,270,2,16,1,0,Sun,16,17,,SDG,W 16-13,20,41,21,48.8,245,0,0,0,0,70.6,4,29,8.89,6,5.44,5.98,5.44,12.3,18,25,1.4,1,270,63,4.29,78,4.83,0,25:07:00,,2,10,6,54,8,64,16,,,,14,3,21.4,0,0,,1,1,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0
4,ARI,1998-12-20,44,26,513,7,28,1,0,Sun,15,16,,NOR,W 19-17,32,44,12,72.7,394,0,1,0,2.3,90.5,0,0,0,9,8.95,7.93,7.93,12.3,26,119,4.6,1,513,70,7.33,69,4.64,3,30:03:00,,7,40,10,65,17,105,28,,,,12,6,50,0,0,,1,1,1,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0
5,ARI,1998-12-13,26,43,424,3,25,2,0,Sun,14,15,@,PHI,W 20-17 (OT),18,26,8,69.2,220,1,1,3.8,3.8,94.1,2,14,7.14,8.5,7.86,7.5,6.96,12.2,43,204,4.7,0,424,71,5.97,61,6.02,2,33:41:00,,3,26,5,34,8,60,25,,,,15,7,46.7,3,2,66.7,2,2,2,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0
6,ARI,1998-12-06,40,26,328,4,17,2,0,Sun,13,14,,NYG,L 19-23,18,40,22,45,253,1,2,2.5,5,54.5,2,10,4.76,6.3,6.02,4.58,4.36,14.1,26,75,2.9,1,328,68,4.82,65,5.29,3,29:18:00,,4,44,13,100,17,144,17,,,,16,5,31.3,2,1,50,2,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7,ARI,1998-11-29,37,23,338,5,22,3,0,Sun,12,13,@,KAN,L 24-34,20,37,17,54.1,214,1,2,2.7,5.4,61.8,5,36,11.9,5.8,5.1,3.89,3.43,10.7,23,124,5.4,2,338,65,5.2,61,6.16,2,28:37:00,,5,24,9,64,14,88,22,,,,12,4,33.3,0,0,,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,ARI,1998-11-22,28,40,436,9,25,6,0,Sun,11,12,@,WAS,W 45-42,17,28,11,60.7,248,2,1,7.1,3.6,99,1,3,3.45,8.9,8.55,8.68,8.38,14.6,40,188,4.7,4,436,69,6.32,71,5.93,1,30:12:00,3:35,9,92,6,59,15,151,25,,,,13,7,53.8,2,1,50,6,6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,ARI,1998-11-15,56,21,480,4,28,4,0,Sun,10,11,,DAL,L 28-35,31,56,25,55.4,448,3,1,5.4,1.8,93.2,3,17,5.08,8,7.59,8.27,7.85,14.5,21,32,1.5,1,480,80,6,53,6.68,2,30:04:00,,4,25,7,47,11,72,28,,,,15,8,53.3,2,1,50,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,ARI,1998-11-08,30,37,351,4,23,3,0,Sun,9,10,,WAS,W 29-27,22,30,8,73.3,164,1,0,3.3,0,100.1,4,22,11.76,5.5,4.82,6.13,5.41,7.5,37,187,5.1,2,351,71,4.94,62,4.13,1,35:26:00,,4,35,3,29,7,64,23,,,,14,7,50,0,0,,3,3,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0
11,ARI,1998-11-01,25,25,209,7,11,2,0,Sun,8,9,@,DET,W 17-15,15,25,10,60,172,2,1,8,4,95.1,4,26,13.79,6.9,5.93,6.68,5.76,11.5,25,37,1.5,0,209,54,3.87,66,4.24,2,27:10:00,,7,69,4,20,11,89,11,,,,13,2,15.4,0,0,,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,ARI,1998-10-18,26,20,194,7,15,1,0,Sun,7,7,@,NYG,L 7-34,14,26,12,53.8,132,1,2,3.8,7.7,55,8,38,23.53,5.1,3.88,2.38,1.82,9.4,20,62,3.1,0,194,54,3.59,74,5.27,3,26:14:00,,7,53,9,79,16,132,15,,,,13,5,38.5,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,ARI,1998-10-11,25,46,288,7,21,2,0,Sun,6,6,,CHI,W 20-7,18,25,7,72,150,0,2,0,8,54.9,1,7,3.85,6,5.77,2.4,2.31,8.3,46,138,3,2,288,72,4,52,5.56,5,36:00:00,,7,59,5,46,12,105,21,,,,15,5,33.3,2,2,100,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
14,ARI,1998-10-04,39,21,236,7,16,2,0,Sun,5,5,,OAK,L 20-23,23,39,16,59,187,2,3,5.1,7.7,58.5,3,21,7.14,4.8,4.45,2.36,2.19,8.1,21,49,2.3,0,236,63,3.75,69,3.22,4,27:44:00,,7,45,6,45,13,90,16,,,,13,2,15.4,2,2,100,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0
15,ARI,1998-09-27,31,35,281,5,22,2,0,Sun,4,4,@,STL,W 20-17,21,31,10,67.7,203,1,1,3.2,3.2,84.2,1,8,3.13,6.5,6.34,5.74,5.56,9.7,35,78,2.2,1,281,67,4.19,57,4.63,1,31:48:00,,5,56,10,138,15,194,22,,,,13,4,30.8,0,0,,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
16,ARI,1998-09-20,35,26,282,3,16,2,0,Sun,3,3,,PHI,W 17-3,21,35,14,60,129,1,0,2.9,0,77.9,3,8,7.89,3.7,3.39,4.26,3.92,6.1,26,153,5.9,1,282,64,4.41,78,4.06,1,24:40:00,,3,14,6,72,9,86,16,,,,15,6,40,0,0,,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17,ARI,1998-09-13,36,26,274,7,17,2,0,Sun,2,2,@,SEA,L 14-33,22,36,14,61.1,163,1,3,2.8,8.3,51.2,7,41,16.28,4.5,3.79,1.33,1.12,7.4,26,111,4.3,1,274,69,3.97,58,4.21,4,31:33:00,,7,98,5,34,12,132,17,,,,15,5,33.3,3,1,33.3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
18,ARI,1998-09-06,33,17,205,7,13,1,0,Sun,1,1,@,DAL,L 10-38,14,33,19,42.4,160,0,0,0,0,58.4,2,6,5.71,4.8,4.57,4.85,4.57,11.4,17,45,2.6,1,205,52,3.94,75,5.92,2,22:35,,7,68,10,68,17,136,13,,,,10,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
19,ATL,1999-01-31,35,23,337,0,21,2,1,Sun,3,21,N,DEN,L 19-34,19,35,16,54.3,206,1,3,2.9,8.6,47.2,2,13,5.41,5.9,5.57,2.6,2.46,10.8,23,131,5.7,0,337,60,5.62,65,7.03,4,28:37:00,,0,0,4,61,4,61,21,,,,,,,,,,2,1,1,3,2,1,0,0,1,0,0,0,0,1,0,0,0,0
20,ATL,1999-01-17,43,29,427,4,25,3,0,Sun,2,20,@,MIN,W 30-27 (OT),27,43,16,62.8,317,3,0,7,0,110.6,3,23,6.52,7.4,6.89,8.77,8.2,11.7,29,110,3.8,0,427,75,5.69,85,4.19,2,,,4,65,6,30,10,95,25,,,,,,,,,,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
21,ATL,1999-01-09,19,33,289,6,16,2,0,Sat,1,19,,SFO,W 20-18,13,19,6,68.4,153,0,1,0,5.3,74.2,2,16,9.52,8.1,7.29,5.68,5.14,11.8,33,136,4.1,2,289,54,5.35,58,5.76,1,,,6,51,8,47,14,98,16,,,,,,,,,,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22,ATL,1998-12-27,13,31,346,5,15,5,0,Sun,16,17,,MIA,W 38-16,8,13,5,61.5,203,3,0,23.1,0,145,0,0,0,15.6,15.62,20.23,20.23,25.4,31,143,4.6,1,346,44,7.86,64,6.25,0,27:44:00,,5,23,8,49,13,72,15,,,,9,4,44.4,0,0,,5,5,5,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0
23,ATL,1998-12-20,19,35,268,7,20,3,0,Sun,15,16,@,DET,W 24-17,11,19,8,57.9,123,2,0,10.5,0,117.4,4,23,17.39,6.5,5.35,8.58,7.09,11.2,35,145,4.1,1,268,58,4.62,57,4.53,0,31:27:00,,7,56,7,49,14,105,20,,,,11,3,27.3,0,0,,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24,ATL,1998-12-13,28,37,504,9,25,3,0,Sun,14,15,@,NOR,W 27-17,19,28,9,67.9,322,2,2,7.1,7.1,104,3,23,9.68,11.5,10.39,9.71,8.77,16.9,37,182,4.9,1,504,68,7.41,57,3.79,3,35:12:00,,9,87,4,30,13,117,25,,,,13,5,38.5,1,1,100,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1
25,ATL,1998-12-06,28,35,394,8,27,4,0,Sun,13,14,,IND,W 28-21,20,28,8,71.4,257,2,1,7.1,3.6,114.7,5,40,15.15,9.2,7.79,9,7.64,12.9,35,137,3.9,2,394,68,5.79,48,5.08,2,35:37:00,,8,65,8,57,16,122,27,,,,10,4,40,0,0,,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,ATL,1998-11-29,31,35,374,5,20,2,0,Sun,12,13,@,STL,W 21-10,13,31,18,41.9,170,1,1,3.2,3.2,58.1,1,7,3.13,5.5,5.31,4.68,4.53,13.1,35,204,5.8,1,374,67,5.58,57,2.96,1,33:25:00,,5,24,4,27,9,51,20,,,,16,7,43.8,0,0,,2,1,1,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0
27,ATL,1998-11-22,30,28,358,8,21,2,0,Sun,11,12,,CHI,W 20-13,20,30,10,66.7,263,2,0,6.7,0,119.6,4,23,11.76,8.8,7.74,10.1,8.91,13.2,28,95,3.4,0,358,62,5.77,47,4.47,2,35:45:00,,8,49,10,68,18,117,21,,,,10,4,40,0,0,,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
28,ATL,1998-11-15,21,36,298,5,19,4,0,Sun,10,11,,SFO,W 31-19,12,21,9,57.1,184,1,0,4.8,0,104.9,3,14,12.5,8.8,7.67,9.71,8.5,15.3,36,114,3.2,2,298,60,4.97,64,5.98,1,34:30:00,,5,30,6,30,11,60,19,,,,10,4,40,0,0,,4,4,4,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
29,ATL,1998-11-08,25,39,366,7,22,5,0,Sun,9,10,@,NWE,W 41-10,16,25,9,64,249,2,2,8,8,90.6,1,2,3.85,10,9.58,7.96,7.65,15.6,39,117,3,2,366,65,5.63,64,3.48,2,34:30:00,,7,40,6,39,13,79,22,,,,13,6,46.2,0,0,,5,5,5,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0
30,ATL,1998-11-01,28,37,434,5,25,4,0,Sun,8,9,,STL,W 37-15,13,28,15,46.4,235,2,1,7.1,3.6,86,2,9,6.67,8.4,7.83,8.21,7.67,18.1,37,199,5.4,2,434,67,6.48,53,4.66,1,36:04:00,,5,35,12,95,17,130,25,,,,11,5,45.5,0,0,,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0
,,,,,,,,,,,,,,,,Passing,,,,,,,,,,,,,,,,,,Rushing,,,,Tot. Off.,,,,,,,,Penalties,,,,,,First Downs,,,,Downs,,,,,,,PAT,,FG,,,,,,,,,,,,,,
Rk,Team,Date,Att,Att,Tot,Pen,1stD,TD,KRTD,Day,G#,Week,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,NY/A,AY/A,ANY/A,Y/C,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,KRTD,PRTD,IntTD,FRTD,OthTD,RetTD,OppKRTD,OppPRTD,OppIntTD,OppFRTD
31,ATL,1998-10-25,34,21,207,8,13,0,0,Sun,7,8,@,NYJ,L 3-28,16,34,18,47.1,152,0,2,0,5.9,41.7,5,51,12.82,4.5,3.9,1.82,1.59,9.5,21,55,2.6,0,207,60,3.45,65,4.78,3,27:56:00,,8,55,5,38,13,93,13,,,,15,6,40,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
32,ATL,1998-10-18,21,30,297,6,19,4,0,Sun,6,7,,NOR,W 31-23,14,21,7,66.7,163,2,0,9.5,0,126.9,5,26,19.23,7.8,6.27,9.67,7.81,11.6,30,134,4.5,1,297,56,5.3,56,5.75,0,31:59:00,,6,46,13,101,19,147,19,,,,11,4,36.4,0,0,,4,4,4,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0
33,ATL,1998-10-11,27,34,381,10,20,4,0,Sun,5,6,@,NYG,W 34-20,14,27,13,51.9,253,2,0,7.4,0,111,2,13,6.9,9.4,8.72,10.85,10.1,18.1,34,128,3.8,1,381,63,6.05,68,3.91,2,34:49:00,,10,75,8,76,18,151,20,,,,12,4,33.3,0,0,,4,4,4,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0
34,ATL,1998-10-04,23,42,323,6,18,6,1,Sun,4,5,,CAR,W 51-23,14,23,9,60.9,193,2,2,8.7,8.7,85.6,2,28,8,8.4,7.72,6.22,5.72,13.8,42,130,3.1,2,323,67,4.82,57,6.07,2,37:10:00,,6,53,8,47,14,100,18,,,,16,9,56.3,0,0,,6,6,6,3,3,0,0,0,1,0,0,1,0,2,0,0,0,0
35,ATL,1998-09-27,38,20,369,7,19,3,0,Sun,3,4,@,SFO,L 20-31,16,38,22,42.1,222,2,3,5.3,7.9,49.7,7,32,15.56,5.8,4.93,3.34,2.82,13.9,20,147,7.4,1,369,65,5.68,73,7.37,4,27:10:00,,7,53,5,40,12,93,19,,,,14,6,42.9,0,0,,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,ATL,1998-09-13,26,25,245,9,17,2,0,Sun,2,2,,PHI,W 17-12,14,26,12,53.8,167,1,0,3.8,0,91.2,3,29,10.34,6.4,5.76,7.19,6.45,11.9,25,78,3.1,1,245,54,4.54,62,4.58,0,31:11:00,,9,78,9,72,18,150,17,,,,11,3,27.3,0,0,,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37,ATL,1998-09-06,32,31,323,11,19,2,0,Sun,1,1,@,CAR,W 19-14,17,32,15,53.1,230,2,1,6.3,3.1,89.1,6,38,15.79,7.2,6.05,7.03,5.92,13.5,31,93,3,0,323,69,4.68,58,5.47,1,36:18:00,,11,72,5,40,16,112,19,,,,17,9,52.9,0,0,,2,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
