Rk,Team,Date,Att,Att,Tot,Pen,1stD,TD,KRTD,Day,G#,Week,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,NY/A,AY/A,ANY/A,Y/C,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,KRTD,PRTD,IntTD,FRTD,OthTD,RetTD,OppKRTD,OppPRTD,OppIntTD,OppFRTD
25,BAL,1980-11-02,29,41,403,4,22,4,0,Sun,9,9,@,KAN,W 31-24,17,29,12,58.6,211,2,2,6.9,6.9,75.5,0,0,0,7.3,7.28,5.55,5.55,12.4,41,192,4.7,2,403,70,5.76,67,3.75,3,,,4,35,3,23,7,58,22,,,,,,,,,,4,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26,BAL,1980-10-26,43,21,225,11,21,1,0,Sun,8,8,,STL,L 10-17,19,43,24,44.2,177,1,2,2.3,4.7,51.5,12,73,21.82,4.1,3.22,2.49,1.95,9.3,21,48,2.3,0,225,76,2.96,66,4.03,2,,,11,95,9,64,20,159,21,,,,,,,,,,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27,BAL,1980-10-19,21,34,306,1,21,3,0,Sun,7,7,,NWE,L 21-37,15,21,6,71.4,160,2,2,9.5,9.5,89.5,2,20,8.7,7.6,6.96,5.24,4.78,10.7,34,146,4.3,1,306,57,5.37,60,6.35,2,,,1,11,4,21,5,32,21,,,,,,,,,,3,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28,BAL,1980-10-12,21,42,355,6,22,2,0,Sun,6,6,@,BUF,W 17-12,10,21,11,47.6,206,1,1,4.8,4.8,78.7,0,0,0,9.8,9.81,8.62,8.62,20.6,42,149,3.5,1,355,63,5.63,76,4.78,2,,,6,34,10,66,16,100,22,,,,,,,,,,2,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29,BAL,1980-10-05,26,40,436,6,25,4,0,Sun,5,5,@,MIA,W 30-17,18,26,8,69.2,282,3,0,11.5,0,143.4,0,0,0,10.8,10.85,13.15,13.15,15.7,40,154,3.9,1,436,66,6.61,62,5.74,1,,,6,45,2,10,8,55,25,,,,,,,,,,4,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30,BAL,1980-09-28,25,48,447,8,23,5,0,Sun,4,4,,NYJ,W 35-21,18,25,7,72,275,3,2,12,8,114.2,0,0,0,11,11,9.8,9.8,15.3,48,172,3.6,2,447,73,6.12,67,5.01,3,,,8,58,4,28,12,86,23,,,,,,,,,,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,Passing,,,,,,,,,,,,,,,,,,Rushing,,,,Tot. Off.,,,,,,,,Penalties,,,,,,First Downs,,,,Downs,,,,,,,PAT,,FG,,,,,,,,,,,,,,
Rk,Team,Date,Att,Att,Tot,Pen,1stD,TD,KRTD,Day,G#,Week,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,NY/A,AY/A,ANY/A,Y/C,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,KRTD,PRTD,IntTD,FRTD,OthTD,RetTD,OppKRTD,OppPRTD,OppIntTD,OppFRTD
31,BAL,1980-09-21,29,26,240,5,14,1,0,Sun,3,3,@,HOU,L 16-21,11,29,18,37.9,101,1,0,3.4,0,64.9,5,36,14.71,3.5,2.97,4.17,3.56,9.2,26,139,5.3,0,240,60,4,72,5.44,1,,,5,50,6,58,11,108,14,,,,,,,,,,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
32,BAL,1980-09-14,34,24,347,8,25,2,0,Sun,2,2,,PIT,L 17-20,19,34,15,55.9,250,1,1,2.9,2.9,76.8,0,0,0,7.4,7.35,6.62,6.62,13.2,24,97,4,0,347,58,5.98,73,5.37,1,,,8,75,11,105,19,180,25,,,,,,,,,,2,2,2,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0
33,BAL,1980-09-07,42,41,352,5,23,2,0,Sun,1,1,@,NYJ,W 17-14,24,42,18,57.1,239,0,1,0,2.4,65.3,2,18,4.55,5.7,5.43,4.62,4.41,10,41,113,2.8,2,352,85,4.14,42,5.38,3,,,5,50,9,59,14,109,23,,,,,,,,,,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
34,BUF,1981-01-03,30,33,244,5,17,2,0,Sat,1,18,@,SDG,L 14-20,15,30,15,50,147,1,3,3.3,10,40.3,3,33,9.09,4.9,4.45,1.07,0.97,9.8,33,97,2.9,1,244,66,3.7,64,6.2,3,,,5,40,6,66,11,106,17,,,,,,,,,,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,BUF,1980-12-21,20,32,267,4,16,2,0,Sun,16,16,@,SFO,W 18-13,12,20,8,60,102,1,0,5,0,90,0,0,0,5.1,5.1,6.1,6.1,8.5,32,165,5.2,1,267,52,5.13,67,4.45,2,,,4,49,5,60,9,109,16,,,,,,,,,,2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
36,BUF,1980-12-14,22,22,161,7,8,0,0,Sun,15,15,@,NWE,L 2-24,11,22,11,50,53,0,1,0,4.5,46.6,8,62,26.67,2.4,1.77,0.36,0.27,4.8,22,108,4.9,0,161,52,3.1,68,4.76,3,,,7,63,3,20,10,83,8,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37,BUF,1980-12-07,25,43,272,4,15,1,0,Sun,14,14,,RAM,W 10-7 (OT),10,25,15,40,122,0,0,0,0,58.4,1,16,3.85,4.9,4.69,4.88,4.69,12.2,43,150,3.5,0,272,69,3.94,68,3.16,2,,,4,62,5,49,9,111,15,,,,,,,,,,1,1,1,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0
38,BUF,1980-11-30,28,41,284,5,24,3,0,Sun,13,13,@,BAL,L 24-28,17,28,11,60.7,164,2,1,7.1,3.6,86,0,0,0,5.9,5.86,5.68,5.68,9.6,41,120,2.9,1,284,69,4.12,64,3.14,4,,,5,36,8,71,13,107,24,,,,,,,,,,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39,BUF,1980-11-23,28,40,379,4,23,4,0,Sun,12,12,,PIT,W 28-13,16,28,12,57.1,201,3,1,10.7,3.6,102.1,1,11,3.45,7.2,6.93,7.71,7.45,12.6,40,178,4.5,1,379,69,5.49,60,3.98,2,,,4,23,9,65,13,88,23,,,,,,,,,,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,BUF,1980-11-16,24,43,306,5,22,2,0,Sun,11,11,@,CIN,W 14-0,15,24,9,62.5,169,1,2,4.2,8.3,62.7,0,0,0,7,7.04,4.13,4.13,11.3,43,137,3.2,1,306,67,4.57,54,3.94,4,,,5,32,12,93,17,125,22,,,,,,,,,,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,BUF,1980-11-09,28,38,274,6,17,4,0,Sun,10,10,@,NYJ,W 31-24,16,28,12,57.1,127,3,0,10.7,0,106.2,1,13,3.45,4.5,4.38,6.68,6.45,7.9,38,147,3.9,1,274,67,4.09,57,4.68,0,,,6,64,7,34,13,98,17,,,,,,,,,,4,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42,BUF,1980-11-02,37,29,364,4,20,2,0,Sun,9,9,,ATL,L 14-30,20,37,17,54.1,270,1,3,2.7,8.1,52.8,0,0,0,7.3,7.3,4.19,4.19,13.5,29,94,3.2,1,364,66,5.52,69,4.51,5,,,4,30,7,48,11,78,20,,,,,,,,,,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,BUF,1980-10-26,28,50,357,5,21,4,0,Sun,8,8,,NWE,W 31-13,12,28,16,42.9,176,2,2,7.1,7.1,58,0,0,0,6.3,6.29,4.5,4.5,14.7,50,181,3.6,2,357,78,4.58,49,3.02,3,,,5,49,6,40,11,89,21,,,,,,,,,,4,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
44,BUF,1980-10-19,42,23,289,8,18,2,0,Sun,7,7,@,MIA,L 14-17,24,42,18,57.1,221,1,0,2.4,0,79.6,0,0,0,5.3,5.26,5.74,5.74,9.2,23,68,3,1,289,65,4.45,62,3.74,3,,,8,54,6,48,14,102,18,,,,,,,,,,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,BUF,1980-10-12,36,39,363,10,24,1,0,Sun,6,6,,BAL,L 12-17,17,36,19,47.2,201,0,1,0,2.8,54.2,1,9,2.7,5.6,5.43,4.33,4.22,11.8,39,162,4.2,1,363,76,4.78,63,5.63,1,,,10,66,6,34,16,100,24,,,,,,,,,,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
46,BUF,1980-10-05,28,38,202,1,14,3,0,Sun,5,5,@,SDG,W 26-24,14,28,14,50,83,1,0,3.6,0,74.9,5,46,15.15,3,2.52,3.68,3.12,5.9,38,119,3.1,1,202,71,2.85,65,4.62,1,,,1,4,2,15,3,19,14,,,,,,,,,,3,3,2,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0
47,BUF,1980-09-28,22,49,325,8,25,3,0,Sun,4,4,,OAK,W 24-7,17,22,5,77.3,160,1,1,4.5,4.5,95.8,2,15,8.33,7.3,6.67,6.14,5.63,9.4,49,165,3.4,2,325,73,4.45,41,4.37,1,,,8,68,6,87,14,155,25,,,,,,,,,,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
48,BUF,1980-09-21,31,37,410,6,26,5,0,Sun,3,3,@,NOR,W 35-26,22,31,9,71,281,3,2,9.7,6.5,106.2,1,14,3.13,9.1,8.78,8.1,7.84,12.8,37,129,3.5,2,410,69,5.94,53,5.96,2,,,6,46,6,59,12,105,26,,,,,,,,,,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,BUF,1980-09-14,29,36,362,4,22,2,0,Sun,2,2,,NYJ,W 20-10,18,29,11,62.1,207,0,0,0,0,83.5,0,0,0,7.1,7.14,7.14,7.14,11.5,36,155,4.3,1,362,65,5.57,61,4.97,1,,,4,41,3,23,7,64,22,,,,,,,,,,2,2,2,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0
50,BUF,1980-09-07,33,43,357,9,22,2,0,Sun,1,1,,MIA,W 17-7,21,33,12,63.6,213,1,5,3,15.2,52.5,0,0,0,6.5,6.45,0.24,0.24,10.1,43,144,3.3,1,357,76,4.7,51,3.92,7,,,9,44,6,59,15,103,22,,,,,,,,,,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51,CHI,1980-12-20,31,46,322,8,21,2,0,Sat,16,16,@,TAM,W 14-13,15,31,16,48.4,140,0,2,0,6.5,35.8,1,11,3.13,4.5,4.38,1.61,1.56,9.3,46,182,4,2,322,78,4.13,58,7.78,2,,,8,65,7,70,15,135,21,,,,,,,,,,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,CHI,1980-12-14,28,31,216,5,17,2,0,Sun,15,15,,CIN,L 14-17 (OT),13,28,15,46.4,100,0,4,0,14.3,20.8,4,32,12.5,3.6,3.13,-2.86,-2.5,7.7,31,116,3.7,1,216,63,3.43,63,4.67,5,,,5,35,6,43,11,78,17,,,,,,,,,,2,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
53,CHI,1980-12-07,24,48,594,10,33,9,0,Sun,14,14,,GNB,W 61-7,20,24,4,83.3,327,3,0,12.5,0,158.3,1,9,4,13.6,13.08,16.13,15.48,16.4,48,267,5.6,5,594,73,8.14,55,4.84,0,,,10,80,6,58,16,138,33,,,,,,,,,,9,9,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
54,CHI,1980-11-27,24,29,302,5,21,3,1,Thu,13,13,@,DET,W 23-17 (OT),11,24,13,45.8,124,1,0,4.2,0,83.2,5,43,17.24,5.2,4.28,6,4.97,11.3,29,178,6.1,1,302,58,5.21,65,4.82,0,,,5,45,5,48,10,93,21,,,,,,,,,,3,2,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
55,CHI,1980-11-23,35,33,283,12,18,2,0,Sun,12,12,@,ATL,L 17-28,19,35,16,54.3,151,0,0,0,0,69.2,3,33,7.89,4.3,3.97,4.31,3.97,7.9,33,132,4,2,283,71,3.99,60,5.43,2,,,12,106,9,90,21,196,18,,,,,,,,,,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56,CHI,1980-11-16,23,31,326,2,14,0,0,Sun,11,11,,HOU,L 6-10,12,23,11,52.2,148,0,1,0,4.3,57.3,2,17,8,6.4,5.92,4.48,4.12,12.3,31,178,5.7,0,326,56,5.82,67,4.93,1,,,2,15,6,45,8,60,14,,,,,,,,,,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
57,CHI,1980-11-09,18,41,364,4,17,5,0,Sun,10,10,,WAS,W 35-21,11,18,7,61.1,210,3,1,16.7,5.6,118.1,0,0,0,11.7,11.67,12.5,12.5,19.1,41,154,3.8,2,364,59,6.17,68,6,2,,,4,25,10,86,14,111,17,,,,,,,,,,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,CHI,1980-11-03,33,21,275,10,20,3,0,Mon,9,9,@,CLE,L 21-27,18,33,15,54.5,189,2,1,6.1,3,80.5,2,12,5.71,5.7,5.4,5.58,5.26,10.5,21,86,4.1,1,275,56,4.91,80,5.4,1,,,10,69,10,80,20,149,20,,,,,,,,,,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,CHI,1980-10-26,18,35,238,6,17,2,0,Sun,8,8,@,PHI,L 14-17,10,18,8,55.6,106,0,2,0,11.1,35,2,7,10,5.9,5.3,0.89,0.8,10.6,35,132,3.8,2,238,55,4.33,64,4.77,2,,,6,55,7,67,13,122,17,,,,,,,,,,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,CHI,1980-10-19,8,50,341,3,16,3,0,Sun,7,7,,DET,W 24-7,5,8,3,62.5,171,1,1,12.5,12.5,106.2,1,1,11.11,21.4,19,18.25,16.22,34.2,50,170,3.4,2,341,59,5.78,52,4.63,2,,,3,15,10,80,13,95,16,,,,,,,,,,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,Passing,,,,,,,,,,,,,,,,,,Rushing,,,,Tot. Off.,,,,,,,,Penalties,,,,,,First Downs,,,,Downs,,,,,,,PAT,,FG,,,,,,,,,,,,,,
Rk,Team,Date,Att,Att,Tot,Pen,1stD,TD,KRTD,Day,G#,Week,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,NY/A,AY/A,ANY/A,Y/C,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,KRTD,PRTD,IntTD,FRTD,OthTD,RetTD,OppKRTD,OppPRTD,OppIntTD,OppFRTD
61,CHI,1980-10-12,20,38,234,6,12,1,0,Sun,6,6,@,MIN,L 7-13,12,20,8,60,73,1,4,5,20,46.5,1,10,4.76,3.7,3.48,-4.35,-4.14,6.1,38,161,4.2,0,234,59,3.97,69,3.42,6,,,6,54,7,51,13,105,12,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,CHI,1980-10-06,21,45,273,8,18,2,0,Mon,5,5,,TAM,W 23-0,10,21,11,47.6,100,0,0,0,0,63.6,1,10,4.55,4.8,4.55,4.76,4.55,10,45,173,3.8,2,273,67,4.07,61,2.41,1,,,8,95,9,90,17,185,18,,,,,,,,,,2,2,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
63,CHI,1980-09-28,27,26,200,7,13,0,0,Sun,4,4,@,PIT,L 3-38,12,27,15,44.4,101,0,4,0,14.8,19.9,3,31,10,3.7,3.37,-2.93,-2.63,8.4,26,99,3.8,0,200,56,3.57,66,6.71,7,,,7,46,6,46,13,92,13,,,,,,,,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64,CHI,1980-09-21,40,25,266,4,16,2,0,Sun,3,3,,MIN,L 14-34,17,40,23,42.5,173,1,2,2.5,5,48.3,6,51,13.04,4.3,3.76,2.58,2.24,10.2,25,93,3.7,1,266,71,3.75,60,4.7,3,,,4,49,11,106,15,155,16,,,,,,,,,,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
65,CHI,1980-09-14,24,37,333,2,15,2,0,Sun,2,2,,NOR,W 22-3,7,24,17,29.2,115,1,0,4.2,0,60.9,0,0,0,4.8,4.79,5.63,5.63,16.4,37,218,5.9,1,333,61,5.46,59,3.71,1,,,2,24,11,74,13,98,15,,,,,,,,,,2,2,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0
66,CHI,1980-09-07,30,43,268,8,18,0,0,Sun,1,1,@,GNB,L 6-12 (OT),17,30,13,56.7,167,0,3,0,10,33.9,1,7,3.23,5.6,5.39,1.07,1.03,9.8,43,101,2.3,0,268,74,3.62,56,3.82,4,,,8,64,9,75,17,139,18,,,,,,,,,,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
