Rk,Team,Date,Att,Att,Tot,Pen,1stD,TD,KRTD,Day,G#,Week,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,NY/A,AY/A,ANY/A,Y/C,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,KRTD,PRTD,IntTD,FRTD,OthTD,RetTD,OppKRTD,OppPRTD,OppIntTD,OppFRTD
22,BUF,1982-12-19,25,32,318,6,21,3,0,Sun,7,15,@,TAM,L 23-24,17,25,8,68,152,0,3,0,12,47.2,1,16,3.85,6.1,5.85,0.68,0.65,8.9,32,166,5.2,3,318,58,5.48,71,4.82,5,,,6,60,3,19,9,79,21,,,,,,,,,,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,BUF,1982-12-12,29,46,339,6,20,1,0,Sun,6,14,,PIT,W 13-0,14,29,15,48.3,155,0,2,0,6.9,37,1,8,3.33,5.3,5.17,2.24,2.17,11.1,46,184,4,1,339,76,4.46,50,1.88,2,,,6,45,7,47,13,92,20,,,,,,,,,,1,1,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24,BUF,1982-12-05,36,34,336,4,23,3,0,Sun,5,13,@,GNB,L 21-33,18,36,18,50,194,2,2,5.6,5.6,62.7,1,10,2.7,5.4,5.24,4,3.89,10.8,34,142,4.2,1,336,71,4.73,58,5.19,5,,,4,47,4,25,8,72,23,,,,,,,,,,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,BUF,1982-11-28,17,56,312,10,21,2,0,Sun,4,12,,BAL,W 20-0,7,17,10,41.2,67,0,0,0,0,52.8,0,0,0,3.9,3.94,3.94,3.94,9.6,56,245,4.4,2,312,73,4.27,38,2.32,0,,,10,79,5,72,15,151,21,,,,,,,,,,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
26,BUF,1982-11-21,29,34,258,9,18,1,0,Sun,3,11,,MIA,L 7-9,12,29,17,41.4,126,0,6,0,20.7,17.1,1,14,3.33,4.3,4.2,-4.97,-4.8,10.5,34,132,3.9,0,258,64,4.03,62,4.02,7,,,9,64,4,30,13,94,18,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
27,BUF,1982-09-16,45,30,451,9,26,3,0,Thu,2,2,,MIN,W 23-22,25,45,20,55.6,317,3,1,6.7,2.2,91.9,2,13,4.26,7,6.74,7.38,7.06,12.7,30,134,4.5,0,451,77,5.86,64,5.8,2,,,9,88,15,117,24,205,26,,,,,,,,,,3,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28,BUF,1982-09-12,31,34,259,8,17,2,0,Sun,1,1,,KAN,W 14-9,18,31,13,58.1,158,2,0,6.5,0,94.3,1,8,3.13,5.1,4.94,6.39,6.19,8.8,34,101,3,0,259,66,3.92,62,3.69,0,,,8,68,2,15,10,83,17,,,,,,,,,,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,CHI,1983-01-02,30,32,248,3,14,2,0,Sun,9,17,@,TAM,L 23-26 (OT),12,30,18,40,135,1,0,3.3,0,69.7,4,32,11.76,4.5,3.97,5.17,4.56,11.3,32,113,3.5,0,248,66,3.76,74,5.73,1,,,3,21,1,5,4,26,14,,,,,,,,,,2,2,2,4,3,0,0,0,0,0,1,0,0,1,0,0,0,0
30,CHI,1982-12-26,28,37,421,10,23,4,0,Sun,8,16,@,RAM,W 34-26,18,28,10,64.3,263,2,0,7.1,0,121.1,2,17,6.67,9.4,8.77,10.82,10.1,14.6,37,158,4.3,2,421,67,6.28,70,8.33,0,,,10,71,11,95,21,166,23,,,,,,,,,,4,4,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,Passing,,,,,,,,,,,,,,,,,,Rushing,,,,Tot. Off.,,,,,,,,Penalties,,,,,,First Downs,,,,Downs,,,,,,,PAT,,FG,,,,,,,,,,,,,,
Rk,Team,Date,Att,Att,Tot,Pen,1stD,TD,KRTD,Day,G#,Week,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,NY/A,AY/A,ANY/A,Y/C,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,KRTD,PRTD,IntTD,FRTD,OthTD,RetTD,OppKRTD,OppPRTD,OppIntTD,OppFRTD
31,CHI,1982-12-19,35,32,273,4,14,1,0,Sun,7,15,,STL,L 7-10,16,35,19,45.7,155,1,0,2.9,0,68.7,1,5,2.78,4.4,4.31,5,4.86,9.7,32,118,3.7,0,273,68,4.01,62,3.87,1,,,4,40,3,15,7,55,14,,,,,,,,,,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,CHI,1982-12-12,30,29,310,3,19,2,0,Sun,6,14,@,SEA,L 14-20,20,30,10,66.7,213,1,1,3.3,3.3,87.9,3,25,9.09,7.1,6.45,6.27,5.7,10.7,29,97,3.3,1,310,62,5,65,4.46,2,,,3,10,5,41,8,51,19,,,,,,,,,,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,CHI,1982-12-05,21,45,342,5,23,3,0,Sun,5,13,,NWE,W 26-13,15,21,6,71.4,176,2,1,9.5,4.8,111.6,3,16,12.5,8.4,7.33,8.14,7.13,11.7,45,166,3.7,1,342,69,4.96,54,4.61,3,,,5,38,4,45,9,83,23,,,,,,,,,,3,3,3,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0
34,CHI,1982-11-28,30,25,197,9,12,1,0,Sun,4,12,@,MIN,L 7-35,15,30,15,50,103,1,3,3.3,10,37.4,7,56,18.92,3.4,2.78,-0.4,-0.32,6.9,25,94,3.8,0,197,62,3.18,60,6.4,5,,,9,80,5,35,14,115,12,,,,,,,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,CHI,1982-11-21,27,34,365,10,21,2,0,Sun,3,11,,DET,W 20-17,16,27,11,59.3,221,2,3,7.4,11.1,72.5,3,12,10,8.2,7.37,4.67,4.2,13.8,34,144,4.2,0,365,64,5.7,66,2.3,3,,,10,78,7,62,17,140,21,,,,,,,,,,2,2,2,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0
36,CHI,1982-09-19,35,16,183,4,13,0,0,Sun,2,2,,NOR,L 0-10,17,35,18,48.6,135,0,3,0,8.6,28.3,5,45,12.5,3.9,3.38,0,0,7.9,16,48,3,0,183,56,3.27,71,4.46,3,,,4,25,8,60,12,85,13,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,CHI,1982-09-12,26,26,154,10,14,1,0,Sun,1,1,@,DET,L 10-17,12,26,14,46.2,104,0,0,0,0,63,5,36,16.13,4,3.35,4,3.35,8.7,26,50,1.9,1,154,57,2.7,63,3.37,1,,,10,59,8,93,18,152,14,,,,,,,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38,CIN,1983-01-09,36,21,395,7,23,2,0,Sun,1,18,,NYJ,L 17-44,26,36,10,72.2,333,2,3,5.6,8.3,87,4,21,10,9.3,8.33,6.61,5.95,12.8,21,62,3,0,395,61,6.48,63,8.21,4,,,7,60,12,95,19,155,23,,,,,,,,,,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
39,CIN,1983-01-02,32,42,457,5,29,5,0,Sun,9,17,@,HOU,W 35-27,28,32,4,87.5,310,2,0,6.3,0,130.3,2,19,5.88,9.7,9.12,10.94,10.29,11.1,42,147,3.5,3,457,76,6.01,58,5.76,2,,,5,49,5,35,10,84,29,,,,,,,,,,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,CIN,1982-12-26,29,35,389,9,24,3,0,Sun,8,16,,SEA,W 24-10,22,29,7,75.9,256,1,2,3.4,6.9,86.1,2,9,6.45,8.8,8.26,6.41,6,11.6,35,133,3.8,2,389,66,5.89,61,4.57,3,,,9,88,11,107,20,195,24,,,,,,,,,,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41,CIN,1982-12-20,56,11,441,7,22,4,0,Mon,7,15,@,SDG,L 34-50,40,56,16,71.4,397,2,1,3.6,1.8,97,3,19,5.08,7.1,6.73,7,6.64,9.9,11,44,4,1,441,70,6.3,78,8.47,1,,,7,62,9,79,16,141,22,,,,,,,,,,4,4,4,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0
42,CIN,1982-12-12,28,35,256,6,19,2,0,Sun,6,14,,CLE,W 23-10,18,28,10,64.3,159,0,1,0,3.6,68,4,24,12.5,5.7,4.97,4.07,3.56,8.8,35,97,2.8,2,256,67,3.82,54,3.89,1,,,6,38,10,83,16,121,19,,,,,,,,,,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0
43,CIN,1982-12-05,29,30,290,6,24,3,0,Sun,5,13,@,BAL,W 20-17,22,29,7,75.9,184,3,0,10.3,0,129.4,3,22,9.38,6.3,5.75,8.41,7.63,8.4,30,106,3.5,0,290,62,4.68,61,5.46,0,,,6,46,9,59,15,105,24,,,,,,,,,,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CIN,1982-11-28,26,35,347,6,21,4,0,Sun,4,12,,RAI,W 31-17,14,26,12,53.8,210,1,0,3.8,0,93.4,0,0,0,8.1,8.08,8.85,8.85,15,35,137,3.9,2,347,61,5.69,66,5.08,2,,,6,58,6,80,12,138,21,,,,,,,,,,4,3,4,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
45,CIN,1982-11-21,32,27,310,6,18,1,0,Sun,3,11,@,PHI,W 18-14,19,32,13,59.4,197,1,2,3.1,6.3,63.9,3,18,8.57,6.2,5.63,3.97,3.63,10.4,27,113,4.2,0,310,62,5,68,4.04,4,,,6,32,4,30,10,62,18,,,,,,,,,,1,1,1,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0
46,CIN,1982-09-19,38,25,379,4,24,2,0,Sun,2,2,@,PIT,L 20-26 (OT),27,38,11,71.1,310,0,3,0,7.9,63.8,2,13,5,8.2,7.75,4.61,4.38,11.5,25,69,2.8,2,379,65,5.83,62,4.76,3,,,4,40,5,46,9,86,24,,,,,,,,,,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
47,CIN,1982-09-12,40,29,419,7,26,3,0,Sun,1,1,,HOU,W 27-6,29,40,11,72.5,316,2,0,5,0,116,8,38,16.67,7.9,6.58,8.9,7.42,10.9,29,103,3.6,1,419,77,5.44,43,3.98,0,,,7,62,5,32,12,94,26,,,,,,,,,,3,3,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
48,CLE,1983-01-08,37,18,284,4,17,1,0,Sat,1,18,@,RAI,L 10-27,18,37,19,48.6,228,1,0,2.7,0,83.3,6,53,13.95,6.2,5.3,6.7,5.77,12.7,18,56,3.1,0,284,61,4.66,75,6.8,1,,,4,35,6,65,10,100,17,,,,,,,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49,CLE,1983-01-02,47,20,345,5,20,3,0,Sun,9,17,@,PIT,L 21-37,22,47,25,46.8,293,3,4,6.4,8.5,54.7,3,20,6,6.2,5.86,3.68,3.46,13.3,20,52,2.6,0,345,70,4.93,74,7.04,6,,,5,37,10,117,15,154,20,,,,,,,,,,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,CLE,1982-12-26,34,39,340,8,21,2,0,Sun,8,16,@,HOU,W 20-14,18,34,16,52.9,229,1,0,2.9,0,86.4,2,19,5.56,6.7,6.36,7.32,6.92,12.7,39,111,2.8,1,340,75,4.53,71,5.2,1,,,8,53,7,50,15,103,21,,,,,,,,,,2,2,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
51,CLE,1982-12-19,40,27,224,8,15,1,0,Sun,7,15,,PIT,W 10-9,19,40,21,47.5,186,0,1,0,2.5,54.9,6,41,13.04,4.7,4.04,3.53,3.07,9.8,27,38,1.4,1,224,73,3.07,67,3.31,2,,,8,75,7,43,15,118,15,,,,,,,,,,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52,CLE,1982-12-12,31,19,210,10,12,1,0,Sun,6,14,@,CIN,L 10-23,18,31,13,58.1,146,0,3,0,9.7,35.1,4,34,11.43,4.7,4.17,0.35,0.31,8.1,19,64,3.4,0,210,54,3.89,67,3.82,4,,,10,83,6,38,16,121,12,,,,,,,,,,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
53,CLE,1982-12-05,48,21,398,9,24,1,0,Sun,5,13,,SDG,L 13-30,33,48,15,68.8,308,1,2,2.1,4.2,78.3,4,30,7.69,6.4,5.92,4.96,4.58,9.3,21,90,4.3,0,398,73,5.45,59,6.47,2,,,9,66,5,43,14,109,24,,,,,,,,,,1,1,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
54,CLE,1982-11-25,38,20,280,6,17,2,0,Thu,4,12,@,DAL,L 14-31,20,38,18,52.6,198,1,4,2.6,10.5,41,4,38,9.52,5.2,4.71,1,0.9,9.9,20,82,4.1,1,280,62,4.52,78,6.36,5,,,6,51,5,50,11,101,17,,,,,,,,,,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,CLE,1982-11-21,32,33,225,7,19,1,0,Sun,3,11,,NWE,W 10-7,13,32,19,40.6,128,1,0,3.1,0,64.3,1,10,3.03,4,3.88,4.63,4.48,9.8,33,97,2.9,0,225,66,3.41,49,5.41,0,,,7,45,9,55,16,100,19,,,,,,,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56,CLE,1982-09-19,41,30,366,4,23,3,0,Sun,2,2,,PHI,L 21-24,20,41,21,48.8,227,2,2,4.9,4.9,63,1,12,2.38,5.5,5.4,4.32,4.21,11.4,30,139,4.6,1,366,72,5.08,67,6.31,3,,,4,30,3,15,7,45,23,,,,,,,,,,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,CLE,1982-09-12,23,47,330,2,25,3,0,Sun,1,1,@,SEA,W 21-7,11,23,12,47.8,130,0,0,0,0,66.9,1,8,4.17,5.7,5.42,5.65,5.42,11.8,47,200,4.3,3,330,71,4.65,62,2.9,1,,,2,21,5,25,7,46,25,,,,,,,,,,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,DAL,1983-01-22,44,21,340,3,21,2,0,Sat,3,20,@,WAS,L 17-31,23,44,21,52.3,275,2,2,4.5,4.5,67.9,0,0,0,6.3,6.25,5.11,5.11,12,21,65,3.1,0,340,65,5.23,63,4.13,3,,,3,15,3,25,6,40,21,,,,,,,,,,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
59,DAL,1983-01-16,37,39,375,5,24,4,0,Sun,2,19,,GNB,W 37-26,24,37,13,64.9,266,1,1,2.7,2.7,84.7,1,8,2.63,7.2,7,6.51,6.34,11.1,39,109,2.8,2,375,77,4.87,57,8.18,2,,,5,30,3,35,8,65,24,,,,,,,,,,4,4,4,3,3,0,0,0,0,0,1,0,0,1,0,0,1,0
60,DAL,1983-01-09,45,42,456,6,29,3,0,Sun,1,18,,TAM,W 30-17,27,45,18,60,277,2,2,4.4,4.4,77.3,5,35,10,6.2,5.54,5.04,4.54,10.3,42,179,4.3,0,456,92,4.96,49,4.45,3,,,6,45,4,41,10,86,29,,,,,,,,,,3,3,3,3,3,0,0,0,0,0,1,0,0,1,0,0,0,1
,,,,,,,,,,,,,,,,Passing,,,,,,,,,,,,,,,,,,Rushing,,,,Tot. Off.,,,,,,,,Penalties,,,,,,First Downs,,,,Downs,,,,,,,PAT,,FG,,,,,,,,,,,,,,
Rk,Team,Date,Att,Att,Tot,Pen,1stD,TD,KRTD,Day,G#,Week,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,NY/A,AY/A,ANY/A,Y/C,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,KRTD,PRTD,IntTD,FRTD,OthTD,RetTD,OppKRTD,OppPRTD,OppIntTD,OppFRTD
61,DAL,1983-01-03,32,28,364,5,18,3,0,Mon,9,17,@,MIN,L 27-31,14,32,18,43.8,167,0,1,0,3.1,50.4,2,24,5.88,5.2,4.91,3.81,3.59,11.9,28,197,7,2,364,62,5.87,75,5.08,2,,,5,35,6,55,11,90,18,,,,,,,,,,3,3,3,3,2,0,0,0,0,0,1,0,0,1,0,0,1,0
62,DAL,1982-12-26,31,34,245,3,17,2,0,Sun,8,16,,PHI,L 20-24,17,31,14,54.8,136,2,2,6.5,6.5,67.3,5,49,13.89,4.4,3.78,2.77,2.39,8,34,109,3.2,0,245,70,3.5,55,4.29,4,,,3,19,3,20,6,39,17,,,,,,,,,,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
63,DAL,1982-12-19,22,33,316,4,16,3,0,Sun,7,15,,NOR,W 21-7,14,22,8,63.6,195,1,2,4.5,9.1,74.4,2,27,8.33,8.9,8.13,5.68,5.21,13.9,33,121,3.7,2,316,57,5.54,71,4.24,5,,,4,35,8,70,12,105,16,,,,,,,,,,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,DAL,1982-12-13,33,33,416,5,20,4,0,Mon,6,14,@,HOU,W 37-7,24,33,9,72.7,295,3,0,9.1,0,133.9,3,29,8.33,8.9,8.19,10.76,9.86,12.3,33,121,3.7,0,416,69,6.03,56,3.55,2,,,5,30,6,55,11,85,20,,,,,,,,,,4,4,4,3,3,0,0,0,0,0,0,1,0,1,0,0,0,0
65,DAL,1982-12-05,30,38,362,7,22,3,0,Sun,5,13,@,WAS,W 24-10,21,30,9,70,202,1,2,3.3,6.7,73.8,1,14,3.23,6.7,6.52,4.4,4.26,9.6,38,160,4.2,2,362,69,5.25,54,5.09,2,,,7,52,3,40,10,92,22,,,,,,,,,,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
66,DAL,1982-11-25,24,52,496,5,27,4,0,Thu,4,12,,CLE,W 31-14,13,24,11,54.2,197,2,2,8.3,8.3,77.6,2,18,7.69,8.2,7.58,6.13,5.65,15.2,52,299,5.8,2,496,78,6.36,62,4.52,4,,,5,50,6,51,11,101,27,,,,,,,,,,4,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
