Rk,Team,Date,Att,Att,Tot,Pen,1stD,TD,KRTD,Day,G#,Week,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,NY/A,AY/A,ANY/A,Y/C,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,KRTD,PRTD,IntTD,FRTD,OthTD,RetTD,OppKRTD,OppPRTD,OppIntTD,OppFRTD
1,ATL,1990-12-30,15,46,243,6,15,3,1,Sun,16,17,,DAL,W 26-7,10,15,5,66.7,59,0,0,0,0,80.1,4,22,21.05,3.9,3.11,3.93,3.11,5.9,46,184,4,1,243,65,3.74,47,3.21,3,37:02:00,,6,30,4,35,10,65,15,,,,,,,,,,3,3,3,2,1,0,0,1,1,0,1,0,0,2,0,0,0,0
2,ATL,1990-12-23,21,35,281,10,16,2,0,Sun,15,16,,RAM,W 20-13,13,21,8,61.9,170,0,0,0,0,89,2,8,8.7,8.1,7.39,8.1,7.39,13.1,35,111,3.2,1,281,58,4.84,68,3.35,3,31:27:00,,10,107,3,15,13,122,16,,,,,,,,,,2,2,2,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0
3,ATL,1990-12-16,36,20,260,6,16,1,0,Sun,14,15,@,CLE,L 10-13,14,36,22,38.9,179,1,0,2.8,0,67.9,8,30,18.18,5,4.07,5.53,4.52,12.8,20,81,4.1,0,260,64,4.06,66,5.27,0,26:23:00,,6,39,11,92,17,131,16,,,,,,,,,,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,ATL,1990-12-09,31,21,318,12,15,1,0,Sun,13,14,,PHO,L 13-24,14,31,17,45.2,222,1,3,3.2,9.7,42.5,3,13,8.82,7.2,6.53,3.45,3.15,15.9,21,96,4.6,0,318,55,5.78,68,5.31,4,26:56:00,,12,104,7,70,19,174,15,,,,,,,,,,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0
5,ATL,1990-12-02,22,43,374,8,22,2,0,Sun,12,13,@,TAM,L 17-23,11,22,11,50,152,0,3,0,13.6,34.3,1,7,4.35,6.9,6.61,0.77,0.74,13.8,43,222,5.2,2,374,66,5.67,47,7.94,4,38:55:00,,8,58,2,20,10,78,22,,,,,,,,,,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,ATL,1990-11-25,31,17,226,8,9,1,0,Sun,11,12,@,NOR,L 7-10,18,31,13,58.1,167,1,0,3.2,0,87,4,25,11.43,5.4,4.77,6.03,5.34,9.3,17,59,3.5,0,226,52,4.35,71,3.63,1,26:06:00,,8,61,3,20,11,81,9,,,,,,,,,,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ATL,1990-11-18,41,26,315,8,16,2,0,Sun,10,11,,PHI,L 23-24,19,41,22,46.3,256,1,0,2.4,0,76.1,2,12,4.65,6.2,5.95,6.73,6.42,13.5,26,59,2.3,1,315,69,4.57,52,5.37,1,35:51:00,,8,41,7,42,15,83,16,,,,,,,,,,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
8,ATL,1990-11-11,49,18,276,9,17,3,0,Sun,9,10,@,CHI,L 24-30,28,49,21,57.1,227,2,4,4.1,8.2,49.6,2,12,3.92,4.6,4.45,1.78,1.71,8.1,18,49,2.7,1,276,69,4,69,4.16,5,29:49:00,,9,71,4,68,13,139,17,,,,,,,,,,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
9,ATL,1990-11-04,38,32,332,4,21,0,0,Sun,8,9,@,PIT,L 9-21,23,38,15,60.5,239,0,3,0,7.9,48.2,2,22,5,6.3,5.98,2.74,2.6,10.4,32,93,2.9,0,332,72,4.61,40,8.33,5,38:51:00,,4,39,5,70,9,109,21,,,,,,,,,,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10,ATL,1990-10-28,18,28,299,3,17,5,0,Sun,7,8,,CIN,W 38-17,13,18,5,72.2,124,2,0,11.1,0,128,0,0,0,6.9,6.89,9.11,9.11,9.5,28,175,6.3,2,299,46,6.5,70,4.41,0,28:18:00,,3,15,4,30,7,45,17,,,,,,,,,,5,5,5,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0
