Rk,Team,Date,Att,Att,Tot,Pen,1stD,TD,KRTD,Day,G#,Week,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,NY/A,AY/A,ANY/A,Y/C,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,KRTD,PRTD,IntTD,FRTD,OthTD,RetTD,OppKRTD,OppPRTD,OppIntTD,OppFRTD
36,CHI,1987-11-29,27,35,319,7,20,2,0,Sun,11,12,,GNB,W 23-10,16,27,11,59.3,192,1,1,3.7,3.7,78.5,1,3,3.57,7.1,6.86,6.19,5.96,12,35,127,3.6,1,319,63,5.06,69,5.04,3,29:55:00,,7,89,10,88,17,177,20,,,,,,,,,,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
37,CHI,1987-11-22,32,39,383,9,29,3,0,Sun,10,11,,DET,W 30-10,20,32,12,62.5,205,1,1,3.1,3.1,86.5,8,63,20,6.4,5.13,5.63,4.5,10.3,39,178,4.6,1,383,79,4.85,46,3.89,1,41:27:00,,9,72,9,108,18,180,29,,,,,,,,,,3,3,3,3,3,0,0,0,0,0,1,0,0,1,0,0,0,0
38,CHI,1987-11-16,36,30,446,7,24,4,0,Mon,9,10,@,DEN,L 29-31,23,36,13,63.9,300,3,1,8.3,2.8,108.6,3,20,7.69,8.3,7.69,8.75,8.08,13,30,146,4.9,1,446,69,6.46,68,6.46,2,33:19:00,,7,44,5,57,12,101,24,,,,,,,,,,4,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39,CHI,1987-11-08,42,33,351,7,22,2,0,Sun,8,9,@,GNB,W 26-24,21,42,21,50,247,1,2,2.4,4.8,57.5,2,12,4.55,5.9,5.61,4.21,4.02,11.8,33,104,3.2,1,351,77,4.56,66,5.15,2,34:23:00,,7,68,16,125,23,193,22,,,,,,,,,,2,2,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0
40,CHI,1987-11-01,34,30,343,3,20,4,1,Sun,7,8,,KAN,W 31-28,23,34,11,67.6,263,3,1,8.8,2.9,110.8,5,24,12.82,7.7,6.74,8.18,7.13,11.4,30,80,2.7,0,343,69,4.97,64,5.73,2,29:24:00,,3,25,7,45,10,70,20,,,,,,,,,,4,4,4,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0
41,CHI,1987-10-25,34,14,300,10,19,4,0,Sun,6,7,@,TAM,W 27-26,23,34,11,67.6,209,1,1,2.9,2.9,85.4,4,31,10.53,6.1,5.5,5.41,4.84,9.1,14,91,6.5,2,300,52,5.77,71,4.01,4,24:38:00,,10,58,11,75,21,133,19,,,,,,,,,,4,4,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
42,CHI,1987-10-18,29,25,133,3,11,2,0,Sun,5,6,,NOR,L 17-19,9,29,20,31,66,2,4,6.9,13.8,26.4,5,39,14.71,2.3,1.94,-2.55,-2.18,7.3,25,67,2.7,0,133,59,2.25,78,3.73,4,25:47:00,,3,18,6,68,9,86,11,,,,,,,,,,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43,CHI,1987-10-11,31,41,344,9,26,3,0,Sun,4,5,,MIN,W 27-7,16,31,15,51.6,159,1,0,3.2,0,80.8,4,27,11.43,5.1,4.54,5.77,5.11,9.9,41,185,4.5,1,344,76,4.53,63,2.4,1,35:27:00,,9,82,9,80,18,162,26,,,,,,,,,,3,3,3,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0
44,CHI,1987-10-04,33,35,318,7,22,5,0,Sun,3,4,@,PHI,W 35-3,17,33,16,51.5,184,3,1,9.1,3,89,4,24,10.81,5.6,4.97,6.03,5.38,10.8,35,134,3.8,1,318,72,4.42,76,2.24,2,30:34:00,,7,50,11,65,18,115,22,,,,,,,,,,5,5,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
45,CHI,1987-09-20,27,36,301,8,18,3,0,Sun,2,2,,TAM,W 20-3,15,27,12,55.6,133,1,2,3.7,7.4,53,1,17,3.57,4.9,4.75,2.33,2.25,8.9,36,168,4.7,2,301,64,4.7,69,3.8,4,31:39:00,,8,65,9,100,17,165,18,,,,,,,,,,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,CHI,1987-09-14,34,39,416,4,17,4,0,Mon,1,1,,NYG,W 34-19,20,34,14,58.8,292,2,2,5.9,5.9,82,0,0,0,8.6,8.59,7.12,7.12,14.6,39,124,3.2,1,416,73,5.7,59,3.44,2,35:11:00,,4,31,4,19,8,50,17,,,,,,,,,,4,4,4,2,2,0,0,0,0,1,0,0,0,1,0,0,1,0
47,CIN,1987-12-27,38,26,359,4,16,2,0,Sun,15,16,@,HOU,L 17-21,19,38,19,50,267,1,2,2.6,5.3,60.2,2,3,5,7,6.68,5.18,4.93,14.1,26,92,3.5,1,359,66,5.44,64,7.2,2,28:04:00,,4,35,8,50,12,85,16,,,,,,,,,,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48,CIN,1987-12-20,37,26,237,7,24,3,0,Sun,14,15,,NOR,L 24-41,17,37,20,45.9,112,2,2,5.4,5.4,55,6,58,13.95,3,2.6,1.68,1.44,6.6,26,125,4.8,1,237,69,3.43,70,4.59,4,27:32:00,,7,43,7,67,14,110,24,,,,,,,,,,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49,CIN,1987-12-13,39,28,417,7,24,3,0,Sun,13,14,@,CLE,L 24-38,22,39,17,56.4,352,1,2,2.6,5.1,74.8,1,9,2.5,9,8.8,7.23,7.05,16,28,65,2.3,2,417,68,6.13,56,6.96,2,31:47:00,,7,62,6,45,13,107,24,,,,,,,,,,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50,CIN,1987-12-06,44,39,503,9,31,3,0,Sun,12,13,,KAN,W 30-27 (OT),28,44,16,63.6,359,2,0,4.5,0,105.1,1,9,2.22,8.2,7.98,9.07,8.87,12.8,39,144,3.7,1,503,84,5.99,66,4.88,0,42:33:00,,9,75,5,34,14,109,31,,,,,,,,,,3,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
51,CIN,1987-11-29,34,29,339,8,21,2,0,Sun,11,12,@,NYJ,L 20-27,16,34,18,47.1,233,2,2,5.9,5.9,67,3,17,8.11,6.9,6.3,5.38,4.95,14.6,29,106,3.7,0,339,66,5.14,73,4.49,2,23:36,,8,50,9,60,17,110,21,,,,,,,,,,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
52,CIN,1987-11-22,53,25,448,6,28,1,0,Sun,10,11,,PIT,L 16-30,30,53,23,56.6,373,0,3,0,5.7,57.8,5,36,8.62,7,6.43,4.49,4.1,12.4,25,75,3,1,448,83,5.4,59,5.56,5,31:50:00,,6,47,8,70,14,117,28,,,,,,,,,,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0
53,CIN,1987-11-15,30,50,416,4,27,1,0,Sun,9,10,@,ATL,W 16-10,13,30,17,43.3,146,0,2,0,6.7,32.5,1,13,3.23,4.9,4.71,1.87,1.81,11.2,50,270,5.4,1,416,81,5.14,50,5.32,2,35:08:00,,4,27,6,50,10,77,27,,,,,,,,,,1,1,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
54,CIN,1987-11-08,37,27,358,3,23,2,0,Sun,8,9,,MIA,L 14-20,18,37,19,48.6,202,1,1,2.7,2.7,66,1,26,2.63,5.5,5.32,4.78,4.66,11.2,27,156,5.8,1,358,65,5.51,68,4.9,2,25:47:00,,3,35,6,61,9,96,23,,,,,,,,,,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,CIN,1987-11-01,41,33,504,15,25,2,0,Sun,7,8,,HOU,L 29-31,26,41,15,63.4,383,2,2,4.9,4.9,90.2,1,4,2.38,9.3,9.12,8.12,7.93,14.7,33,121,3.7,0,504,75,6.72,55,4.13,3,35:09:00,,15,132,4,57,19,189,25,,,,,,,,,,2,2,2,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0
56,CIN,1987-10-25,32,27,433,8,17,3,0,Sun,6,7,@,PIT,L 20-23,20,32,12,62.5,292,2,2,6.3,6.3,88.4,1,11,3.03,9.1,8.85,7.56,7.33,14.6,27,141,5.2,1,433,60,7.22,65,4.34,2,28:46:00,,8,56,3,18,11,74,17,,,,,,,,,,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
57,CIN,1987-10-18,11,25,95,7,6,0,0,Sun,5,6,,CLE,L 0-34,4,11,7,36.4,30,0,1,0,9.1,9.7,2,10,15.38,2.7,2.31,-1.36,-1.15,7.5,25,65,2.6,0,95,38,2.5,76,5.39,3,17:48,,7,55,5,53,12,108,6,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,CIN,1987-10-11,11,61,367,8,22,2,0,Sun,4,5,@,SEA,W 17-10,6,11,5,54.5,97,0,0,0,0,84.3,0,0,0,8.8,8.82,8.82,8.82,16.2,61,270,4.4,2,367,72,5.1,58,3.72,3,35:27:00,,8,75,6,43,14,118,22,,,,,,,,,,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59,CIN,1987-10-04,13,50,206,4,11,1,0,Sun,3,4,,SDG,L 9-10,5,13,8,38.5,-13,1,0,7.7,0,72.3,3,23,18.75,-1,-0.81,0.54,0.44,-2.6,50,219,4.4,0,206,66,3.12,65,4.02,0,31:16:00,,4,14,2,10,6,24,11,,,,,,,,,,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
60,CIN,1987-09-20,29,50,292,4,19,2,0,Sun,2,2,,SFO,L 26-27,14,29,15,48.3,164,1,1,3.4,3.4,65.3,3,16,9.38,5.7,5.13,4.79,4.34,11.7,50,128,2.6,1,292,82,3.56,62,4.21,1,34:14:00,,4,30,3,25,7,55,19,,,,,,,,,,2,2,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,Passing,,,,,,,,,,,,,,,,,,Rushing,,,,Tot. Off.,,,,,,,,Penalties,,,,,,First Downs,,,,Downs,,,,,,,PAT,,FG,,,,,,,,,,,,,,
Rk,Team,Date,Att,Att,Tot,Pen,1stD,TD,KRTD,Day,G#,Week,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,NY/A,AY/A,ANY/A,Y/C,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,KRTD,PRTD,IntTD,FRTD,OthTD,RetTD,OppKRTD,OppPRTD,OppIntTD,OppFRTD
61,CIN,1987-09-13,26,42,403,5,25,3,0,Sun,1,1,@,IND,W 23-21,17,26,9,65.4,216,2,0,7.7,0,120,2,20,7.14,8.3,7.71,9.85,9.14,12.7,42,187,4.5,1,403,70,5.76,50,5.82,1,27:16:00,,5,50,2,26,7,76,25,,,,,,,,,,3,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62,CLE,1988-01-17,41,27,464,7,25,4,0,Sun,2,19,@,DEN,L 33-38,26,41,15,63.4,336,3,1,7.3,2.4,105.3,2,20,4.65,8.2,7.81,8.56,8.16,12.9,27,128,4.7,1,464,70,6.63,67,6.15,4,31:37:00,,7,59,7,44,14,103,25,,,,,,,,,,4,4,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0
63,CLE,1988-01-09,31,34,404,4,25,5,0,Sat,1,18,,IND,W 38-21,20,31,11,64.5,229,3,1,9.7,3.2,105.4,0,0,0,7.4,7.39,7.87,7.87,11.5,34,175,5.1,1,404,65,6.22,62,5.08,1,32:26:00,,4,20,7,75,11,95,25,,,,,,,,,,5,5,5,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
64,CLE,1987-12-26,36,30,315,3,22,2,0,Sat,15,16,@,PIT,W 19-13,21,36,15,58.3,230,1,1,2.8,2.8,76.3,2,11,5.26,6.4,6.05,5.69,5.39,11,30,85,2.8,1,315,68,4.63,44,5.02,1,32:58:00,,3,25,11,90,14,115,22,,,,,,,,,,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0
