Rk,Team,Date,Att,Att,Tot,Pen,1stD,TD,KRTD,Day,G#,Week,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,NY/A,AY/A,ANY/A,Y/C,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,KRTD,PRTD,IntTD,FRTD,OthTD,RetTD,OppKRTD,OppPRTD,OppIntTD,OppFRTD
Rk,Team,Date,Att,Att,Tot,Pen,1stD,TD,KRTD,Day,G#,Week,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,NY/A,AY/A,ANY/A,Y/C,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,KRTD,PRTD,IntTD,FRTD,OthTD,RetTD,OppKRTD,OppPRTD,OppIntTD,OppFRTD
31,BUF,1985-09-15,43,14,270,14,16,0,0,Sun,2,2,@,NYJ,L 3-42,21,43,22,48.8,188,0,4,0,9.3,25.5,4,34,8.51,4.4,4,0.19,0.17,9,14,82,5.9,0,270,61,4.43,73,7.29,5,23:09,,14,82,13,99,27,181,16,,,,,,,,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
32,BUF,1985-09-08,46,25,455,7,19,0,0,Sun,1,1,,SDG,L 9-14,31,46,15,67.4,371,0,2,0,4.3,74.3,1,6,2.13,8.1,7.89,6.11,5.98,12,25,84,3.4,0,455,72,6.32,62,4.97,3,33:43:00,,7,50,1,37,8,87,19,,,,,,,,,,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
33,CHI,1986-01-26,24,49,408,6,23,5,0,Sun,3,20,N,NWE,W 46-10,12,24,12,50,241,0,0,0,0,88.2,3,15,11.11,10,8.93,10.04,8.93,20.1,49,167,3.4,4,408,76,5.37,54,2.28,2,39:15:00,,6,35,5,35,11,70,23,,,,,,,,,,5,5,5,3,3,0,0,1,0,0,1,0,0,1,0,0,0,0
34,CHI,1986-01-12,25,33,232,6,13,3,0,Sun,2,19,,RAM,W 24-0,16,25,9,64,141,1,0,4,0,96.1,3,23,10.71,5.6,5.04,6.44,5.75,8.8,33,91,2.8,1,232,61,3.8,60,2.17,1,34:27:00,,6,48,4,25,10,73,13,,,,,,,,,,3,3,3,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
35,CHI,1986-01-05,21,44,363,2,17,3,0,Sun,1,18,,NYG,W 21-0,11,21,10,52.4,216,2,0,9.5,0,120.3,0,0,0,10.3,10.29,12.19,12.19,19.6,44,147,3.3,0,363,65,5.58,55,3.29,0,37:14:00,,2,20,4,25,6,45,17,,,,,,,,,,3,3,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0
36,CHI,1985-12-22,26,33,382,8,20,4,1,Sun,16,16,@,DET,W 37-17,14,26,12,53.8,221,1,3,3.8,11.5,59.3,4,23,13.33,8.5,7.37,4.08,3.53,15.8,33,161,4.9,1,382,63,6.06,74,4.41,4,33:00:00,,8,58,2,15,10,73,20,,,,,,,,,,4,4,4,4,3,0,0,0,1,0,0,1,0,2,0,0,0,0
37,CHI,1985-12-14,31,40,319,5,20,1,0,Sat,15,15,@,NYJ,W 19-6,15,31,16,48.4,203,1,1,3.2,3.2,68.6,5,12,13.89,6.5,5.64,5.74,4.94,13.5,40,116,2.9,0,319,76,4.2,53,3,1,39:36:00,,5,46,5,45,10,91,20,,,,,,,,,,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
38,CHI,1985-12-08,23,44,328,5,22,2,0,Sun,14,14,,IND,W 17-10,11,23,12,47.8,137,0,0,0,0,68.2,3,8,11.54,6,5.27,5.96,5.27,12.5,44,191,4.3,2,328,70,4.69,46,5.04,0,38:55:00,,5,45,3,25,8,70,22,,,,,,,,,,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39,CHI,1985-12-02,28,37,343,7,23,3,0,Mon,13,13,@,MIA,L 24-38,14,28,14,50,176,1,3,3.6,10.7,47.5,6,35,17.65,6.3,5.18,2.18,1.79,12.6,37,167,4.5,2,343,71,4.83,54,6.2,4,34:08:00,,7,65,6,61,13,126,23,,,,,,,,,,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40,CHI,1985-11-24,24,43,379,5,24,4,0,Sun,12,12,,ATL,W 36-0,12,24,12,50,183,0,0,0,0,75.7,1,1,4,7.6,7.32,7.63,7.32,15.3,43,196,4.6,4,379,68,5.57,59,2.02,1,32:52:00,,5,45,9,82,14,127,24,,,,,,,,,,4,4,4,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0
41,CHI,1985-11-17,25,40,378,8,18,5,0,Sun,11,11,@,DAL,W 44-0,10,25,15,40,162,0,1,0,4,51.6,4,35,13.79,6.5,5.59,4.68,4.03,16.2,40,216,5.4,3,378,69,5.48,61,2.8,1,35:18:00,,8,105,6,65,14,170,18,,,,,,,,,,5,5,5,3,3,0,0,0,0,0,2,0,0,2,0,0,0,0
42,CHI,1985-11-10,13,55,360,5,26,3,0,Sun,10,10,,DET,W 24-3,7,13,6,53.8,110,0,0,0,0,82.9,1,2,7.14,8.5,7.86,8.46,7.86,15.7,55,250,4.5,3,360,69,5.22,43,2.47,2,41:02:00,,5,40,6,31,11,71,26,,,,,,,,,,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43,CHI,1985-11-03,20,37,253,7,16,2,0,Sun,9,9,@,GNB,W 16-10,9,20,11,45,65,1,0,5,0,75.2,3,26,13.04,3.3,2.83,4.25,3.7,7.2,37,188,5.1,1,253,60,4.22,57,4.25,1,30:57:00,,7,70,8,66,15,136,16,,,,,,,,,,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
44,CHI,1985-10-27,34,39,413,6,24,3,0,Sun,8,8,,MIN,W 27-9,19,34,15,55.9,211,2,1,5.9,2.9,82.4,1,4,2.86,6.2,6.03,6.06,5.89,11.1,39,202,5.2,0,413,74,5.58,64,3.69,2,34:42:00,,6,77,8,60,14,137,24,,,,,,,,,,3,3,3,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0
45,CHI,1985-10-21,32,41,342,6,24,3,0,Mon,7,7,,GNB,W 23-7,15,32,17,46.9,167,0,0,0,0,63.5,3,5,8.57,5.2,4.77,5.22,4.77,11.1,41,175,4.3,3,342,76,4.5,62,5.15,4,35:35:00,,6,45,10,70,16,115,24,,,,,,,,,,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46,CHI,1985-10-13,31,39,372,7,22,2,0,Sun,6,6,@,SFO,W 26-10,18,31,13,58.1,183,0,1,0,3.2,62,1,3,3.13,5.9,5.72,4.45,4.31,10.2,39,189,4.8,2,372,71,5.24,48,3.81,1,36:37:00,,7,45,13,94,20,139,22,,,,,,,,,,2,2,2,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0
47,CHI,1985-10-06,34,32,433,9,22,3,0,Sun,5,5,@,TAM,W 27-19,22,34,12,64.7,286,1,2,2.9,5.9,77.1,1,6,2.86,8.4,8.17,6.35,6.17,13,32,147,4.6,2,433,67,6.46,63,5.92,3,32:09:00,,9,67,5,40,14,107,22,,,,,,,,,,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
48,CHI,1985-09-29,21,22,250,6,16,6,1,Sun,4,4,,WAS,W 45-10,14,21,7,66.7,159,4,1,19,4.8,111.7,3,14,12.5,7.6,6.63,9.24,8.08,11.4,22,91,4.1,1,250,46,5.43,78,4.82,1,25:35:00,,6,50,10,85,16,135,16,,,,,,,,,,6,6,6,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
49,CHI,1985-09-19,33,30,480,10,21,3,0,Thu,3,3,@,MIN,W 33-24,21,33,12,63.6,353,3,1,9.1,3,118.2,1,7,2.94,10.7,10.38,11.15,10.82,16.8,30,127,4.2,0,480,64,7.5,74,6.01,1,31:44:00,,10,66,6,45,16,111,21,,,,,,,,,,3,3,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50,CHI,1985-09-15,23,44,369,2,18,2,0,Sun,2,2,,NWE,W 20-7,13,23,10,56.5,209,1,1,4.3,4.3,87.6,3,23,11.54,9.1,8.04,8,7.08,16.1,44,160,3.6,1,369,70,5.27,57,3.61,2,37:25:00,,2,10,8,70,10,80,18,,,,,,,,,,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
51,CHI,1985-09-08,34,34,436,8,27,5,0,Sun,1,1,,TAM,W 38-28,23,34,11,67.6,251,2,1,5.9,2.9,99.4,3,23,8.11,7.4,6.78,7.24,6.65,10.9,34,185,5.4,2,436,71,6.14,52,5.9,3,33:19:00,,8,78,12,80,20,158,27,,,,,,,,,,5,5,5,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0
52,CIN,1985-12-22,39,26,359,6,17,2,0,Sun,16,16,@,NWE,L 23-34,18,39,21,46.2,268,2,1,5.1,2.6,75.8,1,2,2.5,6.9,6.7,6.74,6.58,14.9,26,91,3.5,0,359,66,5.44,62,6.76,2,28:03:00,,6,40,3,15,9,55,17,,,,,,,,,,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
53,CIN,1985-12-15,40,23,399,6,18,3,0,Sun,15,15,@,WAS,L 24-27,23,40,17,57.5,330,3,2,7.5,5,92.2,3,35,6.98,8.3,7.67,7.5,6.98,14.3,23,69,3,0,399,66,6.05,73,5.25,3,24:30:00,,6,74,4,45,10,119,18,,,,,,,,,,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54,CIN,1985-12-08,33,42,570,6,31,7,0,Sun,14,14,,DAL,W 50-24,19,33,14,57.6,296,3,0,9.1,0,119.4,1,13,2.94,9,8.71,10.79,10.47,15.6,42,274,6.5,4,570,76,7.5,56,4.64,2,38:46:00,,6,40,1,10,7,50,31,,,,,,,,,,7,7,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
55,CIN,1985-12-01,25,39,555,10,28,6,0,Sun,13,13,,HOU,W 45-27,19,25,6,76,324,3,0,12,0,157.1,2,11,7.41,13,12,15.36,14.22,17.1,39,231,5.9,3,555,66,8.41,62,5.56,1,34:08:00,,10,73,4,27,14,100,28,,,,,,,,,,6,6,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56,CIN,1985-11-24,19,30,226,7,14,0,0,Sun,12,12,@,CLE,L 6-24,13,19,6,68.4,90,0,1,0,5.3,67.7,5,49,20.83,4.7,3.75,2.37,1.88,6.9,30,136,4.5,0,226,54,4.19,45,6.29,1,32:45:00,,7,40,7,50,14,90,14,,,,,,,,,,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
57,CIN,1985-11-17,31,21,240,8,13,0,0,Sun,11,11,@,RAI,L 6-13,14,31,17,45.2,146,0,0,0,0,63.2,3,29,8.82,4.7,4.29,4.71,4.29,10.4,21,94,4.5,0,240,55,4.36,69,4.12,0,28:32:00,,8,60,3,25,11,85,13,,,,,,,,,,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
58,CIN,1985-11-10,33,36,370,7,23,3,0,Sun,10,10,,CLE,W 27-10,23,33,10,69.7,252,1,0,3,0,103.3,1,10,2.94,7.6,7.41,8.24,8,11,36,118,3.3,2,370,70,5.29,52,6.25,0,40:17:00,,7,55,7,47,14,102,23,,,,,,,,,,3,3,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
59,CIN,1985-11-03,22,53,389,4,21,3,0,Sun,9,9,@,BUF,W 23-17,12,22,10,54.5,182,2,1,9.1,4.5,95.6,1,12,4.35,8.3,7.91,8.05,7.7,15.2,53,207,3.9,1,389,76,5.12,57,4.7,2,40:37:00,,4,28,5,30,9,58,21,,,,,,,,,,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60,CIN,1985-10-27,29,37,306,6,20,2,0,Sun,8,8,,PIT,W 26-21,18,29,11,62.1,221,1,1,3.4,3.4,84.7,2,14,6.45,7.6,7.13,6.76,6.32,12.3,37,85,2.3,0,306,68,4.5,54,4.74,2,34:20:00,,6,36,4,30,10,66,20,,,,,,,,,,2,2,2,4,4,0,0,0,0,0,1,0,0,1,0,1,0,0
,,,,,,,,,,,,,,,,Passing,,,,,,,,,,,,,,,,,,Rushing,,,,Tot. Off.,,,,,,,,Penalties,,,,,,First Downs,,,,Downs,,,,,,,PAT,,FG,,,,,,,,,,,,,,
Rk,Team,Date,Att,Att,Tot,Pen,1stD,TD,KRTD,Day,G#,Week,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,NY/A,AY/A,ANY/A,Y/C,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,KRTD,PRTD,IntTD,FRTD,OthTD,RetTD,OppKRTD,OppPRTD,OppIntTD,OppFRTD
61,CIN,1985-10-20,52,15,458,6,24,3,0,Sun,7,7,@,HOU,L 27-44,30,52,22,57.7,352,3,3,5.8,5.8,75.9,4,29,7.14,6.8,6.29,5.33,4.95,11.7,15,106,7.1,0,458,71,6.45,74,5.42,5,25:14:00,,6,45,3,25,9,70,24,,,,,,,,,,3,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
62,CIN,1985-10-13,25,27,199,8,16,5,0,Sun,6,6,,NYG,W 35-30,15,25,10,60,157,3,0,12,0,123.8,4,36,13.79,6.3,5.41,8.68,7.48,10.5,27,42,1.6,1,199,56,3.55,84,5.6,0,27:22:00,,8,42,5,92,13,134,16,,,,,,,,,,5,5,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
63,CIN,1985-10-06,34,26,301,16,25,2,0,Sun,5,5,,NYJ,L 20-29,18,34,16,52.9,212,0,1,0,2.9,64,3,33,8.11,6.2,5.73,4.91,4.51,11.8,26,89,3.4,2,301,63,4.78,62,4.11,1,30:27:00,,16,123,13,100,29,223,25,,,,,,,,,,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
64,CIN,1985-09-30,28,38,366,4,23,5,0,Mon,4,4,@,PIT,W 37-24,19,28,9,67.9,144,3,1,10.7,3.6,106.8,3,40,9.68,5.1,4.65,5.68,5.13,7.6,38,222,5.8,2,366,69,5.3,75,6.04,2,28:00:00,,4,20,10,80,14,100,23,,,,,,,,,,5,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
