Rk,Team,Date,Att,Att,Tot,Pen,1stD,TD,KRTD,Day,G#,Week,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,NY/A,AY/A,ANY/A,Y/C,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,KRTD,PRTD,IntTD,FRTD,OthTD,RetTD,OppKRTD,OppPRTD,OppIntTD,OppFRTD
376,PIT,1997-11-16,22,40,309,4,20,2,0,Sun,11,12,,CIN,W 20-3,11,22,11,50,123,2,0,9.1,0,98.3,1,5,4.35,5.6,5.35,7.41,7.09,11.2,40,186,4.7,0,309,63,4.9,55,4.44,0,31:41:00,,4,31,5,40,9,71,20,,,,13,8,61.5,0,0,,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
377,PIT,1997-11-09,29,39,341,9,19,4,0,Sun,10,11,,BAL,W 37-0,15,29,14,51.7,198,1,0,3.4,0,86.3,1,8,3.33,6.8,6.6,7.52,7.27,13.2,39,143,3.7,3,341,69,4.94,63,2.73,0,34:53:00,,9,60,11,73,20,133,19,,,,16,4,25,1,0,0,4,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
378,PIT,1997-11-03,21,23,235,4,12,1,0,Mon,9,10,@,KAN,L 10-13,11,21,10,52.4,93,1,1,4.8,4.8,61.8,1,8,4.55,4.4,4.23,3.24,3.09,8.5,23,142,6.2,0,235,45,5.22,77,5.09,1,23:28,,4,40,4,36,8,76,12,,,,10,2,20,0,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
379,PIT,1997-10-26,42,37,439,5,26,3,0,Sun,8,9,,JAX,W 23-17 (OT),25,42,17,59.5,298,2,1,4.8,2.4,89.1,3,19,6.67,7.1,6.62,6.98,6.51,11.9,37,141,3.8,1,439,82,5.35,58,4.6,3,41:27:00,,5,54,11,69,16,123,26,,,,17,9,52.9,2,1,50,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
380,PIT,1997-10-19,33,45,412,2,24,3,0,Sun,7,8,@,CIN,W 26-10,16,33,17,48.5,246,2,2,6.1,6.1,68.5,0,0,0,7.5,7.45,5.94,5.94,15.4,45,166,3.7,1,412,78,5.28,52,4.54,2,36:58:00,,2,15,2,10,4,25,24,,,,16,8,50,1,1,100,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,Passing,,,,,,,,,,,,,,,,,,Rushing,,,,Tot. Off.,,,,,,,,Penalties,,,,,,First Downs,,,,Downs,,,,,,,PAT,,FG,,,,,,,,,,,,,,
Rk,Team,Date,Att,Att,Tot,Pen,1stD,TD,KRTD,Day,G#,Week,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,NY/A,AY/A,ANY/A,Y/C,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,KRTD,PRTD,IntTD,FRTD,OthTD,RetTD,OppKRTD,OppPRTD,OppIntTD,OppFRTD
381,PIT,1997-10-12,22,35,327,8,17,3,0,Sun,6,7,,IND,W 24-22,11,22,11,50,142,1,2,4.5,9.1,47.9,0,0,0,6.5,6.45,3.27,3.27,12.9,35,185,5.3,1,327,57,5.74,69,3.91,6,26:59:00,,8,94,6,69,14,163,17,,,,12,6,50,0,0,,3,3,3,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
382,PIT,1997-10-05,28,40,431,8,22,6,1,Sun,5,6,@,BAL,W 42-34,18,28,10,64.3,217,3,3,10.7,10.7,88.4,2,29,6.67,7.8,7.23,5.07,4.73,12.1,40,214,5.4,2,431,70,6.16,69,4.81,3,34:42:00,,8,79,3,29,11,108,22,,,,14,6,42.9,2,1,50,6,6,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
383,PIT,1997-09-28,26,40,399,10,19,4,0,Sun,4,5,,TEN,W 37-24,18,26,8,69.2,262,1,0,3.8,0,115.9,1,8,3.7,10.1,9.7,10.85,10.44,14.6,40,137,3.4,2,399,67,5.96,65,4.37,1,32:07:00,,10,112,6,45,16,157,19,,,,16,9,56.3,1,0,0,4,4,4,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0
384,PIT,1997-09-22,16,30,306,6,19,3,0,Mon,3,4,@,JAX,L 21-30,11,16,5,68.8,153,2,1,12.5,6.3,113.3,2,2,11.11,9.6,8.5,9.25,8.22,13.9,30,153,5.1,1,306,48,6.38,72,4.76,2,26:05:00,,6,82,4,35,10,117,19,,,,9,5,55.6,0,0,,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,PIT,1997-09-07,17,39,295,5,23,2,0,Sun,2,2,,WAS,W 14-13,8,17,9,47.1,73,0,1,0,5.9,36.9,1,9,5.56,4.3,4.06,1.65,1.56,9.1,39,222,5.7,2,295,57,5.18,58,6.1,1,30:34:00,,5,44,8,70,13,114,23,,,,11,6,54.5,2,1,50,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
386,PIT,1997-08-31,28,23,174,5,15,1,0,Sun,1,1,,DAL,L 7-37,13,28,15,46.4,89,1,1,3.6,3.6,53.3,3,15,9.68,3.2,2.87,2.29,2.06,6.8,23,85,3.7,0,174,54,3.22,65,5.85,2,27:43:00,,5,44,8,74,13,118,15,,,,11,1,9.1,0,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,SDG,1997-12-21,28,23,203,6,9,0,0,Sun,16,17,@,DEN,L 3-38,15,28,13,53.6,133,0,1,0,3.6,53.7,2,14,6.67,4.8,4.43,3.14,2.93,8.9,23,70,3,0,203,53,3.83,68,6.63,1,27:17:00,,6,41,5,43,11,84,9,,,,14,5,35.7,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
388,SDG,1997-12-14,38,28,282,10,22,1,0,Sun,15,16,,KAN,L 7-29,23,38,15,60.5,219,1,1,2.6,2.6,78.1,7,34,15.56,5.8,4.87,5.11,4.31,9.5,28,63,2.3,0,282,73,3.86,53,4.51,2,35:02:00,,10,137,9,76,19,213,22,,,,14,4,28.6,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
389,SDG,1997-12-07,41,17,268,9,16,0,0,Sun,14,15,,ATL,L 3-14,22,41,19,53.7,221,0,3,0,7.3,42.6,4,38,8.89,5.4,4.91,2.1,1.91,10,17,47,2.8,0,268,62,4.32,52,3.92,3,29:47:00,,9,53,9,79,18,132,16,,,,15,7,46.7,0,0,,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0
390,SDG,1997-11-30,51,21,269,10,22,4,0,Sun,13,14,,DEN,L 28-38,23,51,28,45.1,222,2,2,3.9,3.9,54.5,1,0,1.92,4.4,4.27,3.37,3.31,9.7,21,47,2.2,1,269,73,3.68,62,7.06,2,30:01:00,,10,71,12,92,22,163,22,,,,17,7,41.2,3,3,100,4,4,4,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
391,SDG,1997-11-23,28,23,203,7,8,1,0,Sun,12,13,@,SFO,L 10-17,10,28,18,35.7,111,0,3,0,10.7,12.8,4,27,12.5,4,3.47,-0.86,-0.75,11.1,23,92,4,0,203,55,3.69,66,5.14,3,24:35:00,,7,40,5,41,12,81,8,,,,15,3,20,2,1,50,1,1,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0
392,SDG,1997-11-16,26,25,248,11,11,1,0,Sun,11,12,,OAK,L 13-38,14,26,12,53.8,157,0,0,0,0,79.3,3,45,10.34,6,5.41,6.04,5.41,11.2,25,91,3.6,0,248,54,4.59,69,5.29,2,27:53:00,,11,99,5,46,16,145,11,,,,12,2,16.7,0,0,,1,1,1,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0
393,SDG,1997-11-09,29,25,260,6,13,4,0,Sun,10,11,,SEA,L 31-37,17,29,12,58.6,179,2,1,6.9,3.4,89.2,4,27,12.12,6.2,5.42,6,5.27,10.5,25,81,3.2,0,260,58,4.48,74,5.04,2,28:22:00,,6,52,3,20,9,72,13,,,,13,4,30.8,2,0,0,4,4,4,1,1,0,0,0,0,0,1,1,0,2,0,0,0,1
394,SDG,1997-11-02,41,21,235,7,14,4,0,Sun,9,10,@,CIN,L 31-38,20,41,21,48.8,168,1,1,2.4,2.4,61.5,6,37,12.77,4.1,3.57,3.49,3.04,8.4,21,67,3.2,1,235,68,3.46,73,4.6,3,27:12:00,,7,58,6,54,13,112,14,,,,19,6,31.6,1,0,0,4,4,4,1,1,0,0,0,0,2,0,0,0,2,0,0,0,1
395,SDG,1997-10-26,34,38,424,6,24,3,1,Sun,8,9,,IND,W 35-19,21,34,13,61.8,222,1,0,2.9,0,91.4,1,7,2.86,6.5,6.34,7.12,6.91,10.6,38,202,5.3,1,424,73,5.81,58,4.31,0,32:59:00,,6,74,5,25,11,99,24,,,,15,7,46.7,0,0,,3,3,2,6,5,0,0,0,1,0,0,0,0,1,0,0,0,0
396,SDG,1997-10-16,43,18,258,19,12,0,0,Thu,7,8,@,KAN,L 3-31,14,43,29,32.6,189,0,2,0,4.7,28.7,2,6,4.44,4.4,4.2,2.3,2.2,13.5,18,69,3.8,0,258,63,4.1,75,4.17,2,25:57:00,,19,146,7,41,26,187,12,,,,18,7,38.9,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
397,SDG,1997-10-05,33,45,398,5,23,1,0,Sun,6,6,@,OAK,W 25-10,18,33,15,54.5,218,0,0,0,0,76.1,1,8,2.94,6.6,6.41,6.61,6.41,12.1,45,180,4,1,398,79,5.04,61,3.95,0,38:57:00,,5,66,6,59,11,125,23,,,,15,3,20,1,1,100,1,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
398,SDG,1997-09-28,26,28,440,6,15,3,0,Sun,5,5,,BAL,W 21-17,17,26,9,65.4,352,3,2,11.5,7.7,115.1,1,6,3.7,13.5,13.04,12.38,11.93,20.7,28,88,3.1,0,440,55,8,69,4.75,3,28:50:00,,6,50,7,46,13,96,15,,,,10,3,30,1,1,100,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,SDG,1997-09-21,46,26,309,6,20,1,0,Sun,4,4,@,SEA,L 22-26,25,46,21,54.3,230,0,3,0,6.5,41.8,2,9,4.17,5,4.79,2.07,1.98,9.2,26,79,3,0,309,74,4.18,62,5.53,3,32:47:00,,6,68,9,60,15,128,20,,,,15,4,26.7,2,1,50,1,1,1,5,5,0,0,0,0,0,1,0,0,1,0,0,0,0
400,SDG,1997-09-14,34,21,251,8,17,1,0,Sun,3,3,,CAR,L 7-26,17,34,17,50,155,0,0,0,0,69.1,7,52,17.07,4.6,3.78,4.56,3.78,9.1,21,96,4.6,1,251,62,4.05,77,3.62,4,23:47,,8,47,3,27,11,74,17,,,,15,6,40,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,SDG,1997-09-07,29,30,230,6,11,2,0,Sun,2,2,@,NOR,W 20-6,17,29,12,58.6,171,1,1,3.4,3.4,76.1,2,24,6.45,5.9,5.52,5.03,4.71,10.1,30,59,2,0,230,61,3.77,64,3.8,2,29:08:00,,6,49,4,25,10,74,11,,,,16,5,31.3,0,0,,2,2,2,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0
402,SDG,1997-08-31,38,20,227,7,14,1,0,Sun,1,1,@,NWE,L 7-41,18,38,20,47.4,142,1,1,2.6,2.6,60.6,4,52,9.52,3.7,3.38,3.08,2.79,7.9,20,85,4.3,0,227,62,3.66,65,6.52,3,27:20:00,,7,50,6,50,13,100,14,,,,14,5,35.7,2,1,50,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
403,SEA,1997-12-21,33,25,407,5,24,5,0,Sun,16,17,,SFO,W 38-9,24,33,9,72.7,283,4,0,12.1,0,142.7,5,37,13.16,8.6,7.45,11,9.55,11.8,25,124,5,1,407,63,6.46,59,5.49,0,31:08:00,,5,45,7,92,12,137,24,,,,11,5,45.5,2,2,100,5,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
404,SEA,1997-12-14,37,33,381,7,22,2,0,Sun,15,16,@,OAK,W 22-21,23,37,14,62.2,278,1,2,2.7,5.4,72.2,2,5,5.13,7.5,7.13,5.62,5.33,12.1,33,103,3.1,1,381,72,5.29,53,5.19,2,34:58:00,,7,47,9,60,16,107,22,,,,16,7,43.8,0,0,,2,1,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0
405,SEA,1997-12-07,34,27,273,8,14,3,0,Sun,14,15,@,BAL,L 24-31,17,34,17,50,170,1,4,2.9,11.8,38.4,4,29,10.53,5,4.47,0.29,0.26,10,27,103,3.8,1,273,65,4.2,59,6.34,4,33:20:00,,8,45,7,40,15,85,14,,,,16,6,37.5,1,1,100,3,2,2,0,0,1,1,1,0,0,0,1,0,1,0,2,0,0
