Rk,Team,Date,Att,Att,Tot,Pen,1stD,TD,KRTD,Day,G#,Week,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,NY/A,AY/A,ANY/A,Y/C,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,KRTD,PRTD,IntTD,FRTD,OthTD,RetTD,OppKRTD,OppPRTD,OppIntTD,OppFRTD
1,ATL,1981-12-20,47,28,328,6,26,4,0,Sun,16,16,,CIN,L 28-30,25,47,22,53.2,237,1,1,2.1,2.1,67,2,15,4.08,5,4.84,4.51,4.33,9.5,28,91,3.3,3,328,77,4.26,64,6.77,1,,,6,45,11,100,17,145,26,,,,,,,,,,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,ATL,1981-12-14,36,30,252,5,16,1,0,Mon,15,15,@,RAM,L 16-21,14,36,22,38.9,130,0,2,0,5.6,29.9,3,30,7.69,3.6,3.33,1.11,1.03,9.3,30,122,4.1,1,252,69,3.65,67,4.07,2,,,5,89,7,55,12,144,16,,,,,,,,,,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ATL,1981-12-06,34,27,373,6,23,2,0,Sun,14,14,@,TAM,L 23-24,24,34,10,70.6,236,0,1,0,2.9,77.7,1,1,2.86,6.9,6.74,5.62,5.46,9.8,27,137,5.1,2,373,62,6.02,58,7.24,1,,,6,50,6,49,12,99,23,,,,,,,,,,2,2,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
4,ATL,1981-11-29,25,33,459,5,18,4,0,Sun,13,13,@,HOU,W 31-27,18,25,7,72,348,2,1,8,4,124.2,3,23,10.71,13.9,12.43,13.72,12.25,19.3,33,111,3.4,1,459,61,7.52,69,4.61,2,,,5,35,1,10,6,45,18,,,,,,,,,,4,4,4,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0
5,ATL,1981-11-23,32,37,342,7,19,4,0,Mon,12,12,,MIN,W 31-30,21,32,11,65.6,193,3,0,9.4,0,115.8,2,20,5.88,6,5.68,7.91,7.44,9.2,37,149,4,0,342,71,4.82,69,6.67,3,,,7,69,7,55,14,124,19,,,,,,,,,,4,4,4,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
6,ATL,1981-11-15,50,22,441,4,24,2,0,Sun,11,11,,PIT,L 20-34,33,50,17,66,380,2,2,4,4,88.4,5,36,9.09,7.6,6.91,6.6,6,11.5,22,61,2.8,0,441,77,5.73,58,5.05,6,,,4,45,2,25,6,70,24,,,,,,,,,,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ATL,1981-11-08,42,26,292,8,19,2,0,Sun,10,10,@,SFO,L 14-17,20,42,22,47.6,216,1,3,2.4,7.1,43.4,3,20,6.67,5.1,4.8,2.4,2.24,10.8,26,76,2.9,1,292,71,4.11,66,4.35,3,,,8,82,11,74,19,156,19,,,,,,,,,,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,ATL,1981-11-01,22,39,406,7,20,5,0,Sun,9,9,@,NOR,W 41-10,15,22,7,68.2,262,3,1,13.6,4.5,130.5,1,7,4.35,11.9,11.39,12.59,12.04,17.5,39,144,3.7,2,406,62,6.55,62,4.23,1,,,7,92,10,85,17,177,20,,,,,,,,,,5,5,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9,ATL,1981-10-25,48,36,430,3,23,3,0,Sun,8,8,,NYG,L 24-27 (OT),24,48,24,50,289,2,1,4.2,2.1,76,3,22,5.88,6,5.67,5.92,5.57,12,36,141,3.9,1,430,87,4.94,65,4.45,2,,,3,25,7,55,10,80,23,,,,,,,,,,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10,ATL,1981-10-18,32,29,394,6,17,5,0,Sun,7,7,,STL,W 41-20,18,32,14,56.3,280,4,0,12.5,0,126,1,8,3.03,8.8,8.48,11.25,10.91,15.6,29,114,3.9,1,394,62,6.35,76,5.04,2,,,6,43,5,68,11,111,17,,,,,,,,,,5,5,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11,ATL,1981-10-11,38,33,349,5,19,5,0,Sun,6,6,,RAM,L 35-37,17,38,21,44.7,197,3,2,7.9,5.3,67.2,2,17,5,5.2,4.93,4.39,4.18,11.6,33,152,4.6,2,349,73,4.78,67,3.76,3,,,5,35,6,36,11,71,19,,,,,,,,,,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12,ATL,1981-10-05,46,29,339,5,22,1,0,Mon,5,5,@,PHI,L 13-16,23,46,23,50,227,0,2,0,4.3,46.6,1,5,2.13,4.9,4.83,2.98,2.91,9.9,29,112,3.9,0,339,76,4.46,52,5.15,3,,,5,58,8,84,13,142,22,,,,,,,,,,1,1,1,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0
13,ATL,1981-09-27,30,23,262,9,14,2,0,Sun,4,4,@,CLE,L 17-28,12,30,18,40,150,2,2,6.7,6.7,54.3,3,26,9.09,5,4.55,3.33,3.03,12.5,23,112,4.9,0,262,56,4.68,79,4.87,4,,,9,100,6,53,15,153,14,,,,,,,,,,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,ATL,1981-09-20,23,34,363,4,18,4,0,Sun,3,3,,SFO,W 34-17,14,23,9,60.9,200,3,0,13,0,132.6,2,22,8,8.7,8,11.3,10.4,14.3,34,163,4.8,0,363,59,6.15,65,5.94,0,,,4,50,3,25,7,75,18,,,,,,,,,,4,4,4,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0
15,ATL,1981-09-13,32,31,335,4,19,4,0,Sun,2,2,@,GNB,W 31-17,17,32,15,53.1,219,1,4,3.1,12.5,47.8,3,16,8.57,6.8,6.26,1.84,1.69,12.9,31,116,3.7,1,335,66,5.08,72,5.5,4,,,4,68,3,10,7,78,19,,,,,,,,,,4,4,4,2,1,0,0,0,0,0,1,1,0,2,0,0,0,0
16,ATL,1981-09-06,26,38,299,6,21,4,0,Sun,1,1,,NOR,W 27-0,16,26,10,61.5,135,3,2,11.5,7.7,84.5,2,19,7.14,5.2,4.82,4.04,3.75,8.4,38,164,4.3,0,299,66,4.53,64,3.89,4,,,6,54,4,20,10,74,21,,,,,,,,,,4,3,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17,BAL,1981-12-20,28,41,383,6,19,3,0,Sun,16,16,,NWE,W 23-21,17,28,11,60.7,255,3,1,10.7,3.6,113.2,1,12,3.45,9.1,8.79,9.64,9.31,15,41,128,3.1,0,383,70,5.47,62,5.65,2,,,6,53,6,20,12,73,19,,,,,,,,,,3,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
