Rk,Team,Date,Att,Att,Tot,Pen,1stD,TD,KRTD,Day,G#,Week,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,NY/A,AY/A,ANY/A,Y/C,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,KRTD,PRTD,IntTD,FRTD,OthTD,RetTD,OppKRTD,OppPRTD,OppIntTD,OppFRTD
14,ARI,2022-12-18,36,20,240,7,13,1,0,Sun,14,15,@,DEN,L 15-24,20,36,16,55.6,167,0,3,0,8.3,33.7,3,6,7.69,4.6,4.28,0.89,0.82,8.4,20,73,3.7,1,240,59,4.07,67,4.84,3,27:02:00,2:58,7,46,4,31,11,77,13,4,8,1,12,2,16.7,0,0,,1,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0
15,ARI,2022-12-25,46,27,325,6,16,1,0,Sun,15,16,,TAM,L 16-19 (OT),25,46,21,54.3,204,0,1,0,2.2,58.3,1,17,2.13,4.4,4.34,3.46,3.38,8.2,27,121,4.5,1,325,74,4.39,78,5.08,3,29:22:00,3:31,6,74,5,30,11,104,16,8,8,0,19,5,26.3,1,1,100,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
16,ARI,2023-01-01,40,27,339,8,22,1,0,Sun,16,17,@,ATL,L 19-20,24,40,16,60,213,1,0,2.5,0,83.5,2,9,4.76,5.3,5.07,5.83,5.55,8.9,27,126,4.7,0,339,69,4.91,61,4.89,0,27:36:00,2:56,8,50,5,70,13,120,22,8,13,1,11,4,36.4,1,0,0,1,1,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17,ARI,2023-01-08,27,20,255,7,11,2,0,Sun,17,18,@,SFO,L 13-38,20,27,7,74.1,194,1,3,3.7,11.1,68.8,3,15,10,7.2,6.47,2.93,2.63,9.7,20,61,3.1,1,255,50,5.1,61,5.1,4,25:46:00,2:52,7,50,2,10,9,60,11,5,6,0,10,4,40,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,ATL,2022-09-11,33,38,416,8,26,2,0,Sun,1,1,,NOR,L 26-27,20,33,13,60.6,215,0,0,0,0,79.7,0,0,0,6.5,6.52,6.52,6.52,10.8,38,201,5.3,2,416,71,5.86,57,6.75,2,33:44:00,3:07,8,55,8,99,16,154,26,13,8,5,13,5,38.5,0,0,,2,2,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19,ATL,2022-09-18,26,27,261,5,17,3,0,Sun,2,2,@,LAR,L 27-31,17,26,9,65.4,171,2,2,7.7,7.7,81.6,3,25,10.34,6.6,5.9,4.65,4.17,10.1,27,90,3.3,0,261,56,4.66,63,5.35,3,29:36:00,2:56,5,29,3,61,8,90,17,4,11,2,10,3,30,2,1,50,3,2,2,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0
20,ATL,2022-09-25,20,31,386,2,24,3,0,Sun,3,3,@,SEA,W 27-23,13,20,7,65,207,1,1,5,5,99.8,3,22,13.04,10.4,9,9.1,7.91,15.9,31,179,5.8,2,386,54,7.15,69,6.09,2,28:14:00,2:53,2,15,6,47,8,62,24,8,13,3,7,4,57.1,0,0,,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
21,ATL,2022-10-02,19,35,333,1,19,2,0,Sun,4,4,,CLE,W 23-20,7,19,12,36.8,131,0,1,0,5.3,41.3,1,8,5,6.9,6.55,4.53,4.3,18.7,35,202,5.8,2,333,55,6.05,71,5.68,1,24:16:00,2:47,1,15,7,51,8,66,19,11,6,2,9,3,33.3,0,0,,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
22,ATL,2022-10-09,25,31,261,6,19,2,0,Sun,5,5,@,TAM,L 15-21,14,25,11,56,110,1,0,4,0,86.6,5,37,16.67,4.4,3.67,5.2,4.33,7.9,31,151,4.9,1,261,61,4.28,75,5.6,0,30:34:00,3:04,6,55,6,45,12,100,19,10,7,2,14,6,42.9,1,1,100,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
23,ATL,2022-10-16,14,40,289,5,18,4,0,Sun,6,6,,SFO,W 28-14,13,14,1,92.9,121,2,0,14.3,0,144.6,2,8,12.5,8.6,7.56,11.5,10.06,9.3,40,168,4.2,1,289,56,5.16,57,6.07,0,33:25:00,2:51,5,40,5,30,10,70,18,10,7,1,14,9,64.3,0,0,,4,4,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
24,ATL,2022-10-23,13,29,214,3,13,2,0,Sun,7,7,@,CIN,L 17-35,8,13,5,61.5,107,1,0,7.7,0,118.7,3,17,18.75,8.2,6.69,9.77,7.94,13.4,29,107,3.7,1,214,45,4.76,66,8.14,0,26:55:00,2:49,3,22,5,17,8,39,13,7,5,1,10,4,40,0,0,,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25,ATL,2022-10-30,28,37,406,7,21,4,0,Sun,8,8,,CAR,W 37-34 (OT),20,28,8,71.4,239,3,2,10.7,7.1,105.2,2,14,6.67,8.5,7.97,7.46,6.97,12,37,167,4.5,0,406,67,6.06,73,6.55,2,36:34:00,3:39,7,64,9,74,16,138,21,7,14,0,12,6,50,0,0,,4,4,4,3,3,0,0,0,0,0,1,0,0,1,0,0,0,0
26,ATL,2022-11-06,23,35,315,2,19,2,0,Sun,9,9,,LAC,L 17-20,12,23,11,52.2,114,0,0,0,0,68.9,2,15,8,5,4.56,4.96,4.56,9.5,35,201,5.7,2,315,60,5.25,67,5.01,2,31:49:00,2:55,2,15,5,45,7,60,19,12,7,0,11,5,45.5,0,0,,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27,ATL,2022-11-10,30,25,291,4,20,2,0,Thu,10,10,@,CAR,L 15-25,19,30,11,63.3,153,2,1,6.7,3.3,89,5,33,14.29,5.1,4.37,4.93,4.23,8.1,25,138,5.5,0,291,60,4.85,64,5.2,1,25:48:00,3:00,4,37,10,89,14,126,20,6,11,3,11,3,27.3,2,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28,ATL,2022-11-20,20,33,280,2,18,3,1,Sun,11,11,,CHI,W 27-24,13,20,7,65,131,1,0,5,0,100.2,0,0,0,6.6,6.55,7.55,7.55,10.1,33,149,4.5,1,280,53,5.28,66,4.36,2,24:50:00,2:57,2,13,7,56,9,69,18,8,7,3,9,2,22.2,1,1,100,3,3,3,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0
29,ATL,2022-11-27,25,29,332,2,18,1,0,Sun,12,12,@,WAS,L 13-19,15,25,10,60,165,1,1,4,4,77.7,1,9,3.85,6.6,6.35,5.6,5.38,11,29,167,5.8,0,332,55,6.04,60,5.23,1,26:51:00,2:47,2,20,4,28,6,48,18,10,6,2,10,4,40,1,0,0,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
30,ATL,2022-12-04,24,28,306,6,18,1,0,Sun,13,13,,PIT,L 16-19,13,24,11,54.2,160,1,1,4.2,4.2,72.7,1,7,4,6.7,6.4,5.63,5.4,12.3,28,146,5.2,0,306,53,5.77,65,5.4,1,27:05:00,2:52,6,48,7,30,13,78,18,8,9,1,10,3,30,1,1,100,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
31,ATL,2022-12-18,26,39,320,3,21,2,0,Sun,14,15,@,NOR,L 18-21,13,26,13,50,89,0,0,0,0,59.3,4,8,13.33,3.4,2.97,3.42,2.97,6.8,39,231,5.9,2,320,69,4.64,55,6.33,1,30:56:00,2:52,3,30,6,46,9,76,21,13,6,2,16,9,56.3,1,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
32,ATL,2022-12-24,33,33,327,5,17,0,0,Sat,15,16,@,BAL,L 9-17,22,33,11,66.7,212,0,0,0,0,85.2,2,6,5.71,6.4,6.06,6.42,6.06,9.6,33,115,3.5,0,327,68,4.81,51,5.86,1,32:44:00,2:57,5,48,1,6,6,54,17,5,11,1,14,5,35.7,4,1,25,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
33,ATL,2023-01-01,26,34,298,5,20,2,0,Sun,16,17,,ARI,W 20-19,19,26,7,73.1,166,0,0,0,0,90.1,1,3,3.7,6.4,6.15,6.38,6.15,8.7,34,132,3.9,2,298,61,4.89,69,4.91,1,32:24:00,2:56,5,70,8,50,13,120,20,10,9,1,11,5,45.5,2,1,50,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
34,ATL,2023-01-08,30,35,382,2,22,3,0,Sun,17,18,,TAM,W 30-17,19,30,11,63.3,208,2,0,6.7,0,108.2,2,16,6.25,6.9,6.5,8.27,7.75,10.9,35,174,5,1,382,67,5.7,54,4.11,1,34:49:00,2:50,2,18,3,30,5,48,22,10,11,1,15,6,40,3,3,100,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
35,BAL,2022-09-11,30,21,274,5,13,3,0,Sun,1,1,@,NYJ,W 24-9,17,30,13,56.7,211,3,1,10,3.3,98.3,2,2,6.25,7,6.59,7.53,7.06,12.4,21,63,3,0,274,53,5.17,79,4.81,1,27:30:00,3:03,5,29,6,81,11,110,13,4,8,1,13,5,38.5,0,0,,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36,BAL,2022-09-18,29,25,473,1,23,5,1,Sun,2,2,,MIA,L 38-42,21,29,8,72.4,318,3,0,10.3,0,142.6,0,0,0,11,10.97,13.03,13.03,15.1,25,155,6.2,1,473,54,8.76,69,7.93,0,25:13:00,3:20,1,5,8,51,9,56,23,6,13,4,10,3,30,3,1,33.3,5,5,5,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
37,BAL,2022-09-25,29,26,394,2,19,5,0,Sun,3,3,@,NWE,W 37-26,18,29,11,62.1,206,4,1,13.8,3.4,110.3,4,12,12.12,7.1,6.24,8.31,7.3,11.4,26,188,7.2,1,394,59,6.68,63,7.1,2,30:36:00,3:04,2,10,3,16,5,26,19,8,11,0,11,5,45.5,0,0,,5,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38,BAL,2022-10-02,29,33,296,9,22,2,0,Sun,4,4,,BUF,L 20-23,20,29,9,69,134,1,2,3.4,6.9,63,2,10,6.45,4.6,4.32,2.21,2.06,6.7,33,162,4.9,1,296,64,4.63,62,5.26,2,38:10:00,3:02,9,70,4,31,13,101,22,13,7,2,13,6,46.2,2,1,50,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
39,BAL,2022-10-09,32,28,325,6,22,1,0,Sun,5,5,,CIN,W 19-17,19,32,13,59.4,170,1,1,3.1,3.1,71.6,1,4,3.03,5.3,5.15,4.53,4.39,8.9,28,155,5.5,0,325,61,5.33,59,4.93,1,29:59:00,2:57,6,48,4,20,10,68,22,13,7,2,11,5,45.5,1,0,0,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
40,BAL,2022-10-16,32,24,406,10,23,2,0,Sun,6,6,@,NYG,L 20-24,17,32,15,53.1,195,1,1,3.1,3.1,71.1,2,15,5.88,6.1,5.74,5.31,5,11.5,24,211,8.8,1,406,58,7,62,3.84,2,28:08:00,3:02,10,74,3,25,13,99,23,10,13,0,10,4,40,0,0,,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
41,BAL,2022-10-23,16,44,254,3,17,2,0,Sun,7,7,,CLE,W 23-20,9,16,7,56.3,94,0,0,0,0,80.2,3,26,15.79,5.9,4.95,5.88,4.95,10.4,44,160,3.6,2,254,63,4.03,56,6,1,34:04:00,2:55,3,53,6,45,9,98,17,11,5,1,15,7,46.7,2,2,100,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
42,BAL,2022-10-27,38,33,453,7,27,3,0,Thu,8,8,@,TAM,W 27-22,27,38,11,71.1,222,2,0,5.3,0,104.9,3,16,7.32,5.8,5.41,6.89,6.39,8.2,33,231,7,1,453,74,6.12,62,5.63,0,38:23:00,3:08,7,101,4,35,11,136,27,11,15,1,13,6,46.2,1,0,0,3,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
43,BAL,2022-11-07,22,40,319,5,23,3,0,Mon,9,9,@,NOR,W 27-13,12,22,10,54.5,131,1,0,4.5,0,87.9,3,2,12,6,5.24,6.86,6.04,10.9,40,188,4.7,2,319,65,4.91,49,4.96,0,37:47:00,2:52,5,31,5,40,10,71,23,14,7,2,15,9,60,0,0,,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
44,BAL,2022-11-20,33,30,308,10,19,1,0,Sun,10,11,,CAR,W 13-3,24,33,9,72.7,193,0,1,0,3,76.5,3,16,8.33,5.8,5.36,4.48,4.11,8,30,115,3.8,1,308,66,4.67,54,3.8,1,33:14:00,3:12,10,93,9,66,19,159,19,10,9,0,15,6,40,0,0,,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
45,BAL,2022-11-27,32,35,415,3,24,2,0,Sun,11,12,@,JAX,L 27-28,16,32,16,50,253,1,0,3.1,0,87.2,1,1,3.03,7.9,7.67,8.53,8.27,15.8,35,162,4.6,1,415,68,6.1,61,5.44,2,32:39:00,3:15,3,20,4,19,7,39,24,13,10,1,14,8,57.1,1,0,0,2,1,1,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0
46,BAL,2022-12-04,37,28,285,3,20,1,0,Sun,12,13,,DEN,W 10-9,30,37,7,81.1,182,0,2,0,5.4,66.4,4,16,9.76,4.9,4.44,2.49,2.24,6.1,28,103,3.7,1,285,69,4.13,52,5.23,2,32:29:00,2:56,3,15,4,48,7,63,20,9,8,3,13,3,23.1,3,3,100,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47,BAL,2022-12-11,17,42,309,5,18,1,0,Sun,13,14,@,PIT,W 16-14,11,17,6,64.7,94,0,0,0,0,81.5,2,10,10.53,5.5,4.95,5.53,4.95,8.5,42,215,5.1,1,309,61,5.07,53,6.21,0,32:59:00,2:46,5,46,2,15,7,61,18,12,5,1,13,4,30.8,2,1,50,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
48,BAL,2022-12-17,30,28,324,3,17,0,0,Sat,14,15,@,CLE,L 3-13,17,30,13,56.7,126,0,1,0,3.3,54.6,3,12,9.09,4.2,3.82,2.7,2.45,7.4,28,198,7.1,0,324,61,5.31,64,4.42,2,26:52:00,2:43,3,25,3,32,6,57,17,10,6,1,12,5,41.7,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49,BAL,2022-12-24,17,34,299,1,15,1,0,Sat,15,16,,ATL,W 17-9,9,17,8,52.9,115,1,0,5.9,0,94,0,0,0,6.8,6.76,7.94,7.94,12.8,34,184,5.4,0,299,51,5.86,68,4.81,0,27:16:00,2:57,1,6,5,48,6,54,15,10,5,0,12,4,33.3,0,0,,1,0,0,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0
50,BAL,2023-01-01,21,28,240,4,15,1,0,Sun,16,17,,PIT,L 13-16,14,21,7,66.7,120,1,1,4.8,4.8,79.5,1,10,4.55,5.7,5.45,4.52,4.32,8.6,28,120,4.3,0,240,50,4.8,70,5.01,1,25:46:00,2:51,4,30,6,43,10,73,15,6,8,1,12,5,41.7,0,0,,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
51,BAL,2023-01-08,44,27,386,5,20,1,0,Sun,17,18,@,CIN,L 16-27,19,44,25,43.2,276,0,2,0,4.5,46.2,4,10,8.33,6.3,5.75,4.23,3.88,14.5,27,110,4.1,1,386,75,5.15,64,4.02,4,28:41:00,3:22,5,22,3,35,8,57,20,7,12,1,16,6,37.5,2,0,0,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1
52,BAL,2023-01-15,29,35,364,4,23,2,0,Sun,1,19,@,CIN,L 17-24,17,29,12,58.6,209,2,1,6.9,3.4,92,2,17,6.45,7.2,6.74,7.03,6.58,12.3,35,155,4.4,0,364,66,5.52,54,4.33,2,32:26:00,3:02,4,36,7,42,11,78,23,10,11,2,11,3,27.3,3,2,66.7,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
53,BUF,2022-09-08,31,25,413,5,23,4,0,Thu,1,1,@,LAR,W 31-10,26,31,5,83.9,292,3,2,9.7,6.5,112,2,5,6.06,9.4,8.85,8.45,7.94,11.2,25,121,4.8,1,413,58,7.12,66,3.68,4,31:14:00,2:46,5,35,4,30,9,65,23,7,15,1,10,9,90,0,0,,4,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54,BUF,2022-09-19,40,24,414,8,23,5,0,Mon,2,2,,TEN,W 41-7,26,40,14,65,313,4,0,10,0,122.6,1,4,2.44,7.8,7.63,9.83,9.59,12,24,101,4.2,0,414,65,6.37,53,3.53,0,31:34:00,3:15,8,49,9,87,17,136,23,6,13,4,13,5,38.5,3,2,66.7,5,5,5,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0
55,BUF,2022-09-25,63,23,497,7,31,2,0,Sun,3,3,@,MIA,L 19-21,42,63,21,66.7,382,2,0,3.2,0,94.7,4,18,5.97,6.1,5.7,6.7,6.3,9.1,23,115,5,0,497,90,5.52,39,5.44,1,40:40:00,3:11,7,52,4,20,11,72,31,9,21,1,18,11,61.1,3,2,66.7,2,2,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0
56,BUF,2022-10-02,36,25,326,4,22,2,0,Sun,4,4,@,BAL,W 23-20,19,36,17,52.8,201,1,1,2.8,2.8,68.4,1,12,2.7,5.6,5.43,4.89,4.76,10.6,25,125,5,1,326,62,5.26,64,4.63,2,21:50,3:02,4,31,9,70,13,101,22,7,14,1,11,4,36.4,1,1,100,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
57,BUF,2022-10-09,36,18,552,5,21,5,0,Sun,5,5,,PIT,W 38-3,22,36,14,61.1,432,4,1,11.1,2.8,128.5,0,0,0,12,12,12.97,12.97,19.6,18,120,6.7,1,552,54,10.22,72,5.06,2,23:52,3:10,5,28,6,54,11,82,21,4,15,2,9,5,55.6,0,0,,5,5,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58,BUF,2022-10-16,40,31,443,7,26,3,0,Sun,6,6,@,KAN,W 24-20,27,40,13,67.5,318,3,0,7.5,0,117.6,1,11,2.44,8,7.76,9.45,9.22,11.8,31,125,4,0,443,72,6.15,61,6.34,1,31:28:00,3:10,7,35,5,58,12,93,26,7,18,1,11,4,36.4,3,1,33.3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59,BUF,2022-10-30,25,27,369,4,20,3,0,Sun,7,8,,GNB,W 27-17,13,25,12,52,216,2,2,8,8,75.1,2,2,7.41,8.6,8,6.64,6.15,16.6,27,153,5.7,1,369,54,6.83,63,6.32,2,26:12:00,3:04,4,35,8,58,12,93,20,9,8,3,7,2,28.6,0,0,,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
60,BUF,2022-11-06,34,22,317,3,19,2,0,Sun,8,9,@,NYJ,L 17-20,18,34,16,52.9,183,0,2,0,5.9,46.8,5,22,12.82,5.4,4.69,2.74,2.38,10.2,22,134,6.1,2,317,61,5.2,61,5.08,2,27:16:00,3:04,3,30,3,30,6,60,19,9,10,0,13,8,61.5,1,0,0,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
61,BUF,2022-11-13,43,27,486,7,29,3,0,Sun,9,10,,MIN,L 30-33 (OT),29,43,14,67.4,311,1,2,2.3,4.7,78.6,2,19,4.44,7.2,6.91,5.6,5.36,10.7,27,175,6.5,2,486,72,6.75,79,6.09,4,33:46:00,3:46,7,64,7,64,14,128,29,9,17,3,13,7,53.8,1,0,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1
62,BUF,2022-11-20,27,33,357,8,22,2,0,Sun,10,11,,CLE,W 31-23,18,27,9,66.7,186,1,0,3.7,0,100.4,2,11,6.9,6.9,6.41,7.63,7.1,10.3,33,171,5.2,1,357,62,5.76,68,5.82,0,28:38:00,3:15,8,89,6,42,14,131,22,12,9,1,11,3,27.3,0,0,,2,1,1,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0
63,BUF,2022-11-24,42,29,401,5,28,3,0,Thu,11,12,@,DET,W 28-25,24,42,18,57.1,237,2,1,4.8,2.4,80.8,3,16,6.67,5.6,5.27,5.52,5.16,9.9,29,164,5.7,1,401,74,5.42,67,4.87,1,31:26:00,3:14,5,36,3,32,8,68,28,10,16,2,12,7,58.3,0,0,,3,3,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0
64,BUF,2022-12-01,33,37,355,6,22,3,0,Thu,12,13,@,NWE,W 24-10,22,33,11,66.7,223,2,0,6.1,0,106,2,0,5.71,6.8,6.37,7.97,7.51,10.1,37,132,3.6,1,355,72,4.93,51,4.75,1,38:08:00,2:55,6,47,6,62,12,109,22,6,15,1,15,9,60,0,0,,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
65,BUF,2022-12-11,27,24,232,5,14,2,0,Sun,13,14,,NYJ,W 20-12,16,27,11,59.3,130,1,0,3.7,0,86.5,3,17,10,4.8,4.33,5.56,5,8.1,24,102,4.3,1,232,54,4.3,73,4.23,0,25:35:00,3:06,5,35,7,61,12,96,14,5,6,3,13,2,15.4,0,0,,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
