Rk,Team,Date,Att,Att,Tot,Pen,1stD,TD,KRTD,Day,G#,Week,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,NY/A,AY/A,ANY/A,Y/C,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,KRTD,PRTD,IntTD,FRTD,OthTD,RetTD,OppKRTD,OppPRTD,OppIntTD,OppFRTD
10,ARI,2011-10-30,21,30,207,12,17,3,0,Sun,7,8,@,BAL,L 27-30,10,21,11,47.6,98,1,1,4.8,4.8,68.2,6,55,22.22,4.7,3.63,3.48,2.7,9.8,30,109,3.6,1,207,57,3.63,80,5.06,1,30:18:00,3:17,12,92,11,99,23,191,17,7,6,4,11,2,18.2,1,1,100,3,3,3,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0
11,ARI,2011-10-23,34,19,330,9,23,3,0,Sun,6,7,,PIT,L 20-32,18,34,16,52.9,257,2,1,5.9,2.9,86.9,2,15,5.56,7.6,7.14,7.41,7,14.3,19,73,3.8,1,330,55,6,69,6.45,1,24:13:00,3:09,9,74,9,69,18,143,23,5,15,3,8,3,37.5,1,1,100,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12,ARI,2011-10-09,48,24,291,6,18,1,0,Sun,5,5,@,MIN,L 10-34,23,48,25,47.9,214,0,3,0,6.3,38,4,40,7.69,4.5,4.12,1.65,1.52,9.3,24,77,3.2,1,291,76,3.83,59,5.63,4,31:01:00,3:05,6,64,5,35,11,99,18,3,15,0,18,8,44.4,4,2,50,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,ARI,2011-10-02,34,32,368,11,22,3,0,Sun,4,4,,NYG,L 27-31,20,34,14,58.8,212,0,1,0,2.9,67.9,4,25,10.53,6.2,5.58,4.91,4.39,10.6,32,156,4.9,3,368,70,5.26,65,5.54,2,31:59:00,3:24,11,118,7,55,18,173,22,8,11,3,12,3,25,2,1,50,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
14,ARI,2011-09-25,39,28,324,2,20,1,0,Sun,3,3,@,SEA,L 10-13,25,39,14,64.1,234,1,2,2.6,5.1,69.6,3,18,7.14,6,5.57,4.21,3.9,9.4,28,90,3.2,0,324,70,4.63,65,4.02,2,31:49:00,3:05,2,20,8,39,10,59,20,5,13,2,14,3,21.4,1,1,100,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,ARI,2011-09-18,30,15,324,10,16,3,0,Sun,2,2,@,WAS,L 21-22,17,30,13,56.7,231,2,1,6.7,3.3,92.5,3,20,9.09,7.7,7,7.53,6.85,13.6,15,93,6.2,1,324,48,6.75,79,5.76,2,21:30,3:13,10,97,3,15,13,112,16,6,10,0,9,3,33.3,0,0,,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,ARI,2011-09-11,27,25,394,6,15,4,0,Sun,1,1,,CAR,W 28-21,18,27,9,66.7,295,2,0,7.4,0,130,2,14,6.9,10.9,10.17,12.41,11.55,16.4,25,99,4,1,394,54,7.3,68,7.01,1,27:13:00,3:09,6,61,10,74,16,135,15,4,10,1,12,5,41.7,0,0,,4,4,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
17,ATL,2012-01-08,41,21,247,3,14,0,0,Sun,1,18,@,NYG,L 2-24,24,41,17,58.5,183,0,0,0,0,71.1,2,16,4.65,4.5,4.26,4.46,4.26,7.6,21,64,3,0,247,64,3.86,64,6.91,0,25:26:00,2:53,3,15,7,73,10,88,14,4,9,1,14,4,28.6,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18,ATL,2012-01-01,21,38,428,3,22,6,0,Sun,16,17,,TAM,W 45-24,13,21,8,61.9,177,2,1,9.5,4.8,100.7,0,0,0,8.4,8.43,8.19,8.19,13.6,38,251,6.6,3,428,59,7.25,61,4.82,2,30:08:00,2:58,3,20,2,20,5,40,22,13,8,1,11,6,54.5,1,1,100,6,6,6,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0
19,ATL,2011-12-26,61,14,469,7,23,1,0,Mon,15,16,@,NOR,L 16-45,40,61,21,65.6,434,1,0,1.6,0,91.8,0,0,0,7.1,7.11,7.44,7.44,10.9,14,35,2.5,0,469,75,6.25,63,7.35,1,33:19:00,3:08,7,57,4,46,11,103,23,1,21,1,17,8,47.1,3,0,0,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1
20,ATL,2011-12-15,32,35,373,4,20,5,0,Thu,14,15,,JAX,W 41-14,24,32,8,75,276,3,0,9.4,0,132.3,1,4,3.03,8.6,8.36,10.5,10.18,11.5,35,97,2.8,1,373,68,5.49,46,4.5,0,38:31:00,2:48,4,31,5,40,9,71,20,6,13,1,15,6,40,1,0,0,5,5,5,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0
21,ATL,2011-12-11,38,28,394,5,18,4,0,Sun,13,14,@,CAR,W 31-23,22,38,16,57.9,308,4,0,10.5,0,120.5,3,12,7.32,8.1,7.51,10.21,9.46,14,28,86,3.1,0,394,69,5.71,64,6.5,0,30:43:00,3:11,5,50,5,50,10,100,18,4,14,0,17,8,47.1,0,0,,4,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22,ATL,2011-12-04,47,18,337,7,18,1,0,Sun,12,13,@,HOU,L 10-17,20,47,27,42.6,267,1,2,2.1,4.3,50.6,0,0,0,5.7,5.68,4.19,4.19,13.4,18,70,3.9,0,337,65,5.18,72,4.68,2,24:56:00,3:11,7,43,5,35,12,78,18,3,13,2,14,6,42.9,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,ATL,2011-11-27,34,29,335,4,22,3,0,Sun,11,12,,MIN,W 24-14,27,34,7,79.4,246,3,0,8.8,0,128.2,2,16,5.56,7.2,6.83,9,8.5,9.1,29,89,3.1,0,335,65,5.15,53,4.26,1,34:39:00,2:59,4,30,6,49,10,79,22,6,15,1,14,7,50,0,0,,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24,ATL,2011-11-20,32,36,432,5,25,2,0,Sun,10,11,,TEN,W 23-17,22,32,10,68.8,316,1,0,3.1,0,110.9,0,0,0,9.9,9.88,10.5,10.5,14.4,36,116,3.2,1,432,68,6.35,59,5.05,1,36:59:00,3:06,5,55,10,86,15,141,25,7,13,5,12,4,33.3,1,1,100,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
25,ATL,2011-11-13,52,32,481,10,30,2,0,Sun,9,10,,NOR,L 23-26 (OT),29,52,23,55.8,343,2,1,3.8,1.9,81.5,1,8,1.89,6.6,6.47,6.5,6.38,11.8,32,138,4.3,0,481,85,5.66,59,6.15,1,36:32:00,3:27,10,85,8,79,18,164,30,9,17,4,16,5,31.3,3,2,66.7,2,2,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
26,ATL,2011-11-06,24,41,432,1,21,4,0,Sun,8,9,@,IND,W 31-7,14,24,10,58.3,269,3,1,12.5,4.2,120.7,1,6,4,11.2,10.76,11.83,11.36,19.2,41,163,4,1,432,66,6.55,56,3.32,1,37:46:00,2:52,1,10,6,32,7,42,21,11,10,0,14,6,42.9,0,0,,4,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
27,ATL,2011-10-23,35,31,328,11,22,2,0,Sun,7,7,@,DET,W 23-16,20,35,15,57.1,199,1,2,2.9,5.7,61.4,3,19,7.89,5.7,5.24,3.69,3.39,10,31,129,4.2,1,328,69,4.75,55,4.78,2,34:57:00,3:20,11,80,10,84,21,164,22,4,11,7,17,7,41.2,0,0,,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
28,ATL,2011-10-16,22,35,325,4,24,4,0,Sun,6,6,,CAR,W 31-17,14,22,8,63.6,159,1,0,4.5,0,101.1,1,4,4.35,7.2,6.91,8.14,7.78,11.4,35,166,4.7,3,325,58,5.6,62,5.94,0,30:34:00,2:54,4,57,7,85,11,142,24,13,8,3,11,7,63.6,0,0,,4,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29,ATL,2011-10-09,32,22,251,5,18,2,0,Sun,5,5,,GNB,L 14-25,18,32,14,56.3,156,1,2,3.1,6.3,55.1,1,11,3.03,4.9,4.73,2.69,2.61,8.7,22,95,4.3,1,251,55,4.56,63,6.76,2,26:49:00,3:05,5,44,6,55,11,99,18,5,11,2,11,5,45.5,0,0,,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,ATL,2011-10-02,42,36,412,4,25,3,0,Sun,4,4,@,SEA,W 30-28,28,42,14,66.7,291,1,0,2.4,0,94.4,0,0,0,6.9,6.93,7.4,7.4,10.4,36,121,3.4,2,412,78,5.28,53,7.02,0,40:10:00,3:13,4,35,6,40,10,75,25,8,15,2,16,9,56.3,0,0,,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,Passing,,,,,,,,,,,,,,,,,,Rushing,,,,Tot. Off.,,,,,,,,Penalties,,,,,,First Downs,,,,Downs,,,,,,,PAT,,FG,,,,,,,,,,,,,,
Rk,Team,Date,Att,Att,Tot,Pen,1stD,TD,KRTD,Day,G#,Week,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,NY/A,AY/A,ANY/A,Y/C,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,KRTD,PRTD,IntTD,FRTD,OthTD,RetTD,OppKRTD,OppPRTD,OppIntTD,OppFRTD
31,ATL,2011-09-25,47,15,325,7,21,1,0,Sun,3,3,@,TAM,L 13-16,26,47,21,55.3,295,1,1,2.1,2.1,75.7,4,35,7.84,6.3,5.78,5.74,5.29,11.3,15,30,2,0,325,66,4.92,68,4.34,3,24:08:00,3:13,7,50,9,66,16,116,21,2,18,1,13,5,38.5,1,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
32,ATL,2011-09-18,28,29,318,7,20,5,0,Sun,2,2,,PHI,W 35-31,17,28,11,60.7,180,4,2,14.3,7.1,91.5,4,15,12.5,6.4,5.63,6.07,5.31,10.6,29,138,4.8,1,318,61,5.21,67,6.67,2,29:57:00,3:16,7,57,4,20,11,77,20,5,14,1,13,6,46.2,0,0,,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,ATL,2011-09-11,47,14,386,9,25,1,0,Sun,1,1,@,CHI,L 12-30,31,47,16,66,276,0,1,0,2.1,76.5,5,43,9.62,5.9,5.31,4.91,4.44,8.9,14,110,7.9,0,386,66,5.85,64,5.89,3,26:41:00,3:07,9,65,8,56,17,121,25,3,14,3,13,4,30.8,1,0,0,1,0,0,2,2,1,0,0,0,0,1,0,0,1,0,0,0,1
34,BAL,2012-01-22,36,31,398,6,19,2,0,Sun,2,20,@,NWE,L 20-23,22,36,14,61.1,282,2,1,5.6,2.8,95.4,3,24,7.69,7.8,7.23,7.69,7.1,12.8,31,116,3.7,0,398,70,5.69,68,4.85,1,33:33:00,3:06,6,33,1,5,7,38,19,6,13,0,17,9,52.9,1,0,0,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
35,BAL,2012-01-15,27,31,227,0,11,2,0,Sun,1,19,,HOU,W 20-13,14,27,13,51.9,140,2,0,7.4,0,97.1,5,36,15.63,5.2,4.38,6.67,5.63,10,31,87,2.8,0,227,63,3.6,63,5,0,31:20:00,3:06,0,0,3,20,3,20,11,2,9,0,16,4,25,1,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
36,BAL,2012-01-01,19,32,347,7,15,3,0,Sun,16,17,@,CIN,W 24-16,15,19,4,78.9,126,1,0,5.3,0,112.7,1,4,5,6.6,6.3,7.68,7.3,8.4,32,221,6.9,2,347,52,6.67,69,4.87,0,29:26:00,2:59,7,59,4,35,11,94,15,7,5,3,13,5,38.5,0,0,,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37,BAL,2011-12-24,24,37,284,5,15,2,0,Sat,15,16,,CLE,W 20-14,11,24,13,45.8,122,2,1,8.3,4.2,73.6,1,10,4,5.1,4.88,4.88,4.68,11.1,37,162,4.4,0,284,62,4.58,60,4.27,1,32:18:00,2:58,5,51,6,95,11,146,15,7,6,2,17,7,41.2,0,0,,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
38,BAL,2011-12-18,35,14,290,3,19,2,0,Sun,14,15,@,SDG,L 14-34,24,35,11,68.6,201,2,2,5.7,5.7,83.5,7,43,16.67,5.7,4.79,4.31,3.6,8.4,14,89,6.4,0,290,56,5.18,60,6.92,2,25:48:00,2:42,3,25,3,35,6,60,19,6,12,1,12,7,58.3,0,0,,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,BAL,2011-12-11,31,37,358,5,24,3,0,Sun,13,14,,IND,W 24-10,23,31,8,74.2,212,2,1,6.5,3.2,102.5,2,15,6.06,6.8,6.42,6.68,6.27,9.2,37,146,3.9,1,358,70,5.11,57,2.93,2,36:08:00,2:54,5,40,3,15,8,55,24,11,13,0,13,7,53.8,1,0,0,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40,BAL,2011-12-04,23,55,448,4,24,3,0,Sun,12,13,@,CLE,W 24-10,10,23,13,43.5,158,0,0,0,0,66.9,1,0,4.17,6.9,6.58,6.87,6.58,15.8,55,290,5.3,2,448,79,5.67,56,4.16,1,37:34:00,3:06,4,18,3,37,7,55,24,16,7,1,19,9,47.4,2,1,50,3,3,3,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0
41,BAL,2011-11-24,23,35,253,3,16,1,0,Thu,11,12,,SFO,W 16-6,15,23,8,65.2,161,1,0,4.3,0,100.1,0,0,0,7,7,7.87,7.87,10.7,35,92,2.6,0,253,58,4.36,54,3.15,0,31:08:00,2:44,3,20,7,97,10,117,16,3,12,1,15,7,46.7,0,0,,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
42,BAL,2011-11-20,27,28,373,6,13,4,0,Sun,10,11,,CIN,W 31-24,17,27,10,63,268,2,1,7.4,3.7,105.5,1,2,3.57,9.9,9.57,9.74,9.39,15.8,28,105,3.8,2,373,56,6.66,78,6.19,1,27:07:00,3:19,6,69,6,43,12,112,13,4,9,0,14,5,35.7,0,0,,4,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43,BAL,2011-11-13,53,12,323,4,25,2,0,Sun,9,10,@,SEA,L 17-22,30,53,23,56.6,248,2,1,3.8,1.9,74.1,1,8,1.85,4.7,4.59,4.58,4.5,8.3,12,75,6.3,0,323,66,4.89,70,4.67,3,24:59:00,3:19,4,34,13,100,17,134,25,7,14,4,12,5,41.7,1,1,100,2,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
44,BAL,2011-11-06,47,27,356,3,23,2,0,Sun,8,9,@,PIT,W 23-20,28,47,19,59.6,289,1,0,2.1,0,85.4,3,11,6,6.1,5.78,6.57,6.18,10.3,27,67,2.5,1,356,77,4.62,58,6.76,1,33:59:00,3:20,3,20,6,69,9,89,23,2,18,3,21,14,66.7,1,1,100,2,2,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
45,BAL,2011-10-30,51,26,405,11,30,3,0,Sun,7,8,,ARI,W 30-27,31,51,20,60.8,298,0,1,0,2,72,3,38,5.56,5.8,5.52,4.96,4.69,9.6,26,107,4.1,3,405,80,5.06,57,3.63,2,29:42:00,3:17,11,99,12,92,23,191,30,10,15,5,11,4,36.4,0,0,,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0
46,BAL,2011-10-24,38,12,146,10,11,1,0,Mon,6,7,@,JAX,L 7-12,21,38,17,55.3,112,1,1,2.6,2.6,61,3,25,7.32,2.9,2.73,2.29,2.12,5.3,12,34,2.8,0,146,53,2.75,66,3.11,2,23:45,3:21,10,85,6,90,16,175,11,1,8,2,12,2,16.7,0,0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,BAL,2011-10-16,33,30,402,5,24,2,0,Sun,5,6,,HOU,W 29-14,20,33,13,60.6,289,0,1,0,3,78.5,2,16,5.71,8.8,8.26,7.39,6.97,14.5,30,113,3.8,2,402,65,6.18,66,4.44,2,32:12:00,3:05,5,25,5,15,10,40,24,6,15,3,11,3,27.3,0,0,,2,2,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
48,BAL,2011-10-02,31,40,267,7,16,4,0,Sun,4,4,,NYJ,W 34-17,10,31,21,32.3,155,0,1,0,3.2,37.4,2,8,6.06,5,4.7,3.55,3.33,15.5,40,112,2.8,1,267,73,3.66,56,2.68,3,37:28:00,3:23,7,46,9,69,16,115,16,5,9,2,18,6,33.3,0,0,,4,4,4,2,2,0,0,0,0,0,1,2,0,3,1,0,1,0
49,BAL,2011-09-25,48,26,553,5,25,4,0,Sun,3,3,@,STL,W 37-7,27,48,21,56.3,385,3,0,6.3,0,103.6,2,4,4,8,7.7,9.27,8.9,14.3,26,168,6.5,0,553,76,7.28,63,3.87,1,31:11:00,3:09,5,32,8,117,13,149,25,6,17,2,15,6,40,1,1,100,4,4,4,5,3,0,0,0,0,0,0,1,0,1,0,0,0,0
50,BAL,2011-09-18,32,17,229,7,15,1,0,Sun,2,2,@,TEN,L 13-26,15,32,17,46.9,184,1,2,3.1,6.3,51.2,3,13,8.57,5.8,5.26,3.56,3.26,12.3,17,45,2.6,0,229,52,4.4,71,6.08,3,24:08:00,3:00,7,44,6,70,13,114,15,2,11,2,10,3,30,0,0,,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
51,BAL,2011-09-11,29,31,385,7,17,4,0,Sun,1,1,,PIT,W 35-7,17,29,12,58.6,215,3,0,10.3,0,117.6,1,9,3.33,7.4,7.17,9.48,9.17,12.6,31,170,5.5,1,385,61,6.31,61,5.11,0,32:31:00,3:02,7,75,6,53,13,128,17,5,10,2,16,7,43.8,1,0,0,4,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0
52,BUF,2012-01-01,46,20,402,5,26,3,0,Sun,16,17,@,NWE,L 21-49,29,46,17,63,296,2,4,4.3,8.7,60.7,2,11,4.17,6.4,6.17,3.39,3.25,10.2,20,106,5.3,1,402,68,5.91,69,6.96,4,30:22:00,3:02,5,45,4,77,9,122,26,7,16,3,7,1,14.3,3,2,66.7,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53,BUF,2011-12-24,27,28,351,8,14,5,0,Sat,15,16,,DEN,W 40-14,15,27,12,55.6,191,0,0,0,0,78.6,1,5,3.57,7.1,6.82,7.07,6.82,12.7,28,160,5.7,1,351,56,6.27,68,4.19,0,29:29:00,3:09,8,69,7,58,15,127,14,7,6,1,12,2,16.7,0,0,,5,4,4,6,4,0,0,0,0,1,2,1,0,4,0,0,0,0
54,BUF,2011-12-18,47,19,404,11,21,3,0,Sun,14,15,,MIA,L 23-30,31,47,16,66,291,2,3,4.3,6.4,72.7,3,25,6,6.2,5.82,4.17,3.92,9.4,19,113,5.9,1,404,69,5.86,60,7.47,3,31:11:00,3:22,11,92,5,62,16,154,21,6,14,1,11,0,0,1,1,100,3,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
55,BUF,2011-12-11,37,20,281,1,17,1,0,Sun,13,14,@,SDG,L 10-37,15,37,22,40.5,185,0,3,0,8.1,24,1,10,2.63,5,4.87,1.35,1.32,12.3,20,96,4.8,0,281,58,4.84,67,5.46,3,24:27:00,2:59,1,5,5,50,6,55,17,5,10,2,11,4,36.4,2,0,0,1,1,1,2,1,0,0,0,0,0,0,1,0,1,0,0,1,0
56,BUF,2011-12-04,46,23,386,2,18,1,0,Sun,12,13,,TEN,L 17-23,29,46,17,63,282,1,0,2.2,0,88,1,6,2.13,6.1,6,6.57,6.43,9.7,23,104,4.5,0,386,70,5.51,57,5.56,2,31:46:00,3:04,2,15,3,20,5,35,18,6,12,0,16,7,43.8,4,2,50,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57,BUF,2011-11-27,39,28,336,9,21,3,0,Sun,11,12,@,NYJ,L 24-28,26,39,13,66.7,250,3,0,7.7,0,111.5,3,14,7.14,6.4,5.95,7.95,7.38,9.6,28,86,3.1,0,336,70,4.8,58,5.48,0,36:11:00,3:04,9,85,4,40,13,125,21,5,15,1,15,6,40,1,0,0,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58,BUF,2011-11-20,44,19,245,3,14,0,0,Sun,10,11,@,MIA,L 8-35,21,44,23,47.7,204,0,2,0,4.5,43.3,2,11,4.35,4.6,4.43,2.59,2.48,9.7,19,41,2.2,0,245,65,3.77,56,4.32,2,28:54:00,3:10,3,27,4,50,7,77,14,2,10,2,12,0,0,2,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0
59,BUF,2011-11-13,31,17,271,3,20,1,0,Sun,9,10,@,DAL,L 7-44,20,31,11,64.5,136,1,3,3.2,9.7,46.6,1,10,3.13,4.4,4.25,0.68,0.66,6.8,17,135,7.9,0,271,49,5.53,61,7.1,4,25:28:00,2:52,3,12,8,74,11,86,20,8,7,5,7,2,28.6,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60,BUF,2011-11-06,31,22,287,6,14,1,0,Sun,8,9,,NYJ,L 11-27,15,31,16,48.4,191,1,2,3.2,6.5,51.9,0,0,0,6.2,6.16,3.9,3.9,12.7,22,96,4.4,0,287,53,5.42,68,5.12,3,22:08,3:02,6,84,9,60,15,144,14,5,7,2,11,3,27.3,3,1,33.3,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,Passing,,,,,,,,,,,,,,,,,,Rushing,,,,Tot. Off.,,,,,,,,Penalties,,,,,,First Downs,,,,Downs,,,,,,,PAT,,FG,,,,,,,,,,,,,,
Rk,Team,Date,Att,Att,Tot,Pen,1stD,TD,KRTD,Day,G#,Week,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,NY/A,AY/A,ANY/A,Y/C,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,KRTD,PRTD,IntTD,FRTD,OthTD,RetTD,OppKRTD,OppPRTD,OppIntTD,OppFRTD
