Rk,Team,Date,Att,Att,Tot,Pen,1stD,TD,KRTD,Day,G#,Week,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,NY/A,AY/A,ANY/A,Y/C,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,KRTD,PRTD,IntTD,FRTD,OthTD,RetTD,OppKRTD,OppPRTD,OppIntTD,OppFRTD
17,ATL,2006-01-01,37,15,211,7,15,1,0,Sun,16,17,,CAR,L 11-44,24,37,13,64.9,185,1,1,2.7,2.7,79.2,5,40,11.9,5,4.4,4.32,3.81,7.7,15,26,1.7,0,211,57,3.7,64,6.3,4,24:52:00,3:06,7,70,6,55,13,125,15,3,11,1,12,5,41.7,2,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
18,ATL,2005-12-24,26,36,281,7,19,3,0,Sat,15,16,@,TAM,L 24-27 (OT),16,26,10,61.5,127,2,0,7.7,0,104.8,4,34,13.33,4.9,4.23,6.42,5.57,7.9,36,154,4.3,1,281,66,4.26,81,5.48,1,33:39:00,3:43,7,85,8,107,15,192,19,8,10,1,13,4,30.8,1,1,100,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19,ATL,2005-12-18,32,31,231,6,12,0,0,Sun,14,15,@,CHI,L 3-16,13,32,19,40.6,117,0,2,0,6.3,25.8,2,5,5.88,3.7,3.44,0.84,0.79,9,31,114,3.7,0,231,65,3.55,59,3.83,3,30:58:00,3:02,6,75,3,16,9,91,12,6,6,0,16,6,37.5,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20,ATL,2005-12-12,25,32,406,9,19,4,0,Mon,13,14,,NOR,W 36-17,13,25,12,52,279,1,1,4,4,88.6,0,0,0,11.2,11.16,10.16,10.16,21.5,32,127,4,3,406,57,7.12,73,4.55,1,29:18:00,3:39,9,74,10,107,19,181,19,7,11,1,11,2,18.2,0,0,,4,4,4,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0
21,ATL,2005-12-04,35,24,259,4,14,0,0,Sun,12,13,@,CAR,L 6-24,17,35,18,48.6,148,0,2,0,5.7,39.1,4,23,10.26,4.2,3.79,1.66,1.49,8.7,24,111,4.6,0,259,63,4.11,61,5.02,2,27:40:00,3:01,4,37,3,38,7,75,14,5,8,1,17,7,41.2,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22,ATL,2005-11-24,22,45,402,11,22,3,0,Thu,11,12,@,DET,W 27-7,12,22,10,54.5,146,2,1,9.1,4.5,86.6,0,0,0,6.6,6.64,6.41,6.41,12.2,45,256,5.7,1,402,67,6,66,4.61,2,34:19:00,3:19,11,84,9,50,20,134,22,13,8,1,12,6,50,0,0,,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23,ATL,2005-11-20,38,36,443,11,26,3,0,Sun,10,11,,TAM,L 27-30,21,38,17,55.3,293,2,0,5.3,0,99.2,3,13,7.32,7.7,7.15,8.76,8.12,14,36,150,4.2,1,443,77,5.75,46,5.61,2,36:02:00,3:20,11,87,8,55,19,142,26,8,15,3,17,11,64.7,1,0,0,3,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
24,ATL,2005-11-13,30,29,321,8,19,3,0,Sun,9,10,,GNB,L 25-33,20,30,10,66.7,192,2,0,6.7,0,108.9,3,17,9.09,6.4,5.82,7.73,7.03,9.6,29,129,4.4,1,321,62,5.18,70,5.01,3,27:04:00,3:08,8,58,4,58,12,116,19,7,11,1,11,4,36.4,1,1,100,3,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
25,ATL,2005-11-06,31,41,382,4,27,2,0,Sun,8,9,@,MIA,W 17-10,22,31,9,71,220,1,0,3.2,0,102.6,3,8,8.82,7.1,6.47,7.74,7.06,10,41,162,4,1,382,75,5.09,47,4.43,2,36:15:00,2:49,4,28,7,60,11,88,27,11,13,3,17,11,64.7,1,0,0,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26,ATL,2005-10-24,26,38,310,4,19,3,0,Mon,7,7,,NYJ,W 27-14,11,26,15,42.3,105,0,3,0,11.5,16.3,3,11,10.34,4,3.62,-1.15,-1.03,9.5,38,205,5.4,2,310,67,4.63,60,3.85,3,33:22:00,3:08,4,30,5,44,9,74,19,13,5,1,16,6,37.5,2,2,100,3,3,3,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0
27,ATL,2005-10-16,23,33,266,10,21,4,0,Sun,6,6,@,NOR,W 34-31,11,23,12,47.8,106,1,1,4.3,4.3,58.6,1,6,4.17,4.6,4.42,3.52,3.38,9.6,33,160,4.8,1,266,57,4.67,67,6.81,1,26:34:00,3:13,10,79,8,55,18,134,21,12,6,3,12,7,58.3,0,0,,4,4,4,2,2,0,0,0,0,0,0,1,1,2,0,0,0,0
28,ATL,2005-10-09,34,26,400,8,22,3,0,Sun,5,5,,NWE,L 28-31,18,34,16,52.9,284,3,0,8.8,0,112.1,3,14,8.11,8.4,7.68,10.12,9.3,15.8,26,116,4.5,0,400,63,6.35,58,8.33,0,27:35:00,3:18,8,84,11,83,19,167,22,5,14,3,13,5,38.5,0,0,,3,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0
29,ATL,2005-10-02,22,41,368,8,22,3,0,Sun,4,4,,MIN,W 30-10,11,22,11,50,83,1,0,4.5,0,75.6,1,5,4.35,3.8,3.61,4.68,4.48,7.5,41,285,7,2,368,64,5.75,59,4.42,0,32:37:00,3:04,8,65,11,84,19,149,22,15,7,0,14,8,57.1,1,0,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
30,ATL,2005-09-25,27,36,403,7,24,3,0,Sun,3,3,@,BUF,W 24-16,15,27,12,55.6,167,2,1,7.4,3.7,83.4,0,0,0,6.2,6.19,6,6,11.1,36,236,6.6,1,403,63,6.4,62,3.35,2,29:11:00,3:10,7,75,3,35,10,110,24,11,11,2,12,7,58.3,0,0,,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,Passing,,,,,,,,,,,,,,,,,,Rushing,,,,Tot. Off.,,,,,,,,Penalties,,,,,,First Downs,,,,Downs,,,,,,,PAT,,FG,,,,,,,,,,,,,,
Rk,Team,Date,Att,Att,Tot,Pen,1stD,TD,KRTD,Day,G#,Week,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,NY/A,AY/A,ANY/A,Y/C,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,KRTD,PRTD,IntTD,FRTD,OthTD,RetTD,OppKRTD,OppPRTD,OppIntTD,OppFRTD
31,ATL,2005-09-18,20,28,223,3,14,2,0,Sun,2,2,@,SEA,L 18-21,11,20,9,55,108,1,0,5,0,90.2,3,15,13.04,5.4,4.7,6.4,5.57,9.8,28,115,4.1,1,223,51,4.37,67,6.39,0,23:25,2:56,3,24,10,79,13,103,14,4,7,3,11,2,18.2,1,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
32,ATL,2005-09-12,23,40,319,7,18,2,0,Mon,1,1,,PHI,W 14-10,12,23,11,52.2,119,0,1,0,4.3,55.7,4,37,14.81,5.2,4.41,3.22,2.74,9.9,40,200,5,2,319,67,4.76,61,4.93,3,33:51:00,3:17,7,88,8,55,15,143,18,11,6,1,15,3,20,1,1,100,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,BAL,2006-01-01,36,32,267,8,12,1,0,Sun,16,17,@,CLE,L 16-20,15,36,21,41.7,138,0,2,0,5.6,31.1,2,13,5.26,3.8,3.63,1.33,1.26,9.2,32,129,4,0,267,70,3.81,65,3.48,3,29:34:00,3:26,8,64,9,64,17,128,12,5,7,0,18,4,22.2,2,0,0,1,1,1,3,3,0,0,0,0,0,0,1,0,1,0,1,0,0
34,BAL,2005-12-25,34,32,367,7,23,3,0,Sun,15,16,,MIN,W 30-23,24,34,10,70.6,279,3,1,8.8,2.9,113.5,2,10,5.56,8.2,7.75,8.65,8.17,11.6,32,88,2.8,0,367,68,5.4,53,4.94,2,33:06:00,3:02,7,35,6,50,13,85,23,3,17,3,15,10,66.7,1,1,100,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
35,BAL,2005-12-19,27,38,435,7,25,6,0,Mon,14,15,,GNB,W 48-3,19,27,8,70.4,253,3,0,11.1,0,136.8,0,0,0,9.4,9.37,11.59,11.59,13.3,38,182,4.8,2,435,65,6.69,66,4.36,0,31:32:00,3:09,7,71,10,94,17,165,25,10,12,3,13,7,53.8,0,0,,6,6,6,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0
36,BAL,2005-12-11,40,23,323,3,20,1,0,Sun,13,14,@,DEN,L 10-12,23,40,17,57.5,251,1,2,2.5,5,63.6,2,0,4.76,6.3,5.98,4.53,4.31,10.9,23,72,3.1,0,323,65,4.97,67,4.75,4,28:06:00,2:57,3,20,4,31,7,51,20,7,12,1,13,6,46.2,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37,BAL,2005-12-04,33,23,238,8,15,2,0,Sun,12,13,,HOU,W 16-15,17,33,16,51.5,165,0,0,0,0,70,4,33,10.81,5,4.46,5,4.46,9.7,23,73,3.2,1,238,60,3.97,76,3.92,2,26:11:00,3:24,8,71,11,93,19,164,15,3,9,3,13,4,30.8,1,1,100,2,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
38,BAL,2005-11-27,32,33,322,9,23,4,0,Sun,11,12,@,CIN,L 29-42,18,32,14,56.3,189,3,2,9.4,6.3,81.6,3,22,8.57,5.9,5.4,4.97,4.54,10.5,33,133,4,1,322,68,4.74,62,7.05,3,29:47:00,3:16,9,91,5,45,14,136,23,12,9,2,14,7,50,1,1,100,4,3,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
39,BAL,2005-11-20,36,38,241,11,18,1,0,Sun,10,11,,PIT,W 16-13 (OT),21,36,15,58.3,137,1,1,2.8,2.8,67.2,5,26,12.2,3.8,3.34,3.11,2.73,6.5,38,104,2.7,0,241,79,3.05,69,4.09,2,36:51:00,3:42,11,70,10,62,21,132,18,7,9,2,20,7,35,0,0,,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
40,BAL,2005-11-13,33,17,163,9,8,0,0,Sun,9,10,@,JAX,L 3-30,19,33,14,57.6,110,0,3,0,9.1,30.1,4,32,10.81,3.3,2.97,-0.76,-0.68,5.8,17,53,3.1,0,163,54,3.02,66,5.12,3,25:31:00,3:04,9,86,5,42,14,128,8,2,5,1,14,4,28.6,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
41,BAL,2005-11-06,31,25,240,7,17,0,0,Sun,8,9,,CIN,L 9-21,19,31,12,61.3,122,0,0,0,0,73.7,3,31,8.82,3.9,3.59,3.94,3.59,6.4,25,118,4.7,0,240,59,4.07,63,5.22,1,26:34:00,2:55,7,40,5,54,12,94,17,9,6,2,14,5,35.7,2,1,50,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
42,BAL,2005-10-31,44,27,318,6,20,1,0,Mon,7,8,@,PIT,L 19-20,25,44,19,56.8,246,1,2,2.3,4.5,61.9,2,6,4.35,5.6,5.35,4,3.83,9.8,27,72,2.7,0,318,73,4.36,61,4.28,3,31:04:00,3:10,6,38,4,19,10,57,20,6,12,2,18,9,50,3,1,33.3,1,1,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0
43,BAL,2005-10-23,32,22,199,11,12,0,0,Sun,6,7,@,CHI,L 6-10,18,32,14,56.3,133,0,0,0,0,70.3,4,31,11.11,4.2,3.69,4.16,3.69,7.4,22,66,3,0,199,58,3.43,60,4.6,0,28:22:00,3:00,11,100,9,60,20,160,12,5,7,0,17,6,35.3,0,0,,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
44,BAL,2005-10-16,31,33,351,11,16,1,0,Sun,5,6,,CLE,W 16-3,23,31,8,74.2,201,1,1,3.2,3.2,89.9,1,12,3.13,6.5,6.28,5.68,5.5,8.7,33,150,4.5,0,351,65,5.4,52,3.58,1,37:05:00,2:58,11,97,8,53,19,150,16,5,10,1,15,6,40,2,2,100,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
45,BAL,2005-10-09,37,30,387,21,26,2,0,Sun,4,5,@,DET,L 17-35,20,37,17,54.1,228,2,2,5.4,5.4,68.5,1,2,2.63,6.2,6,4.81,4.68,11.4,30,159,5.3,0,387,68,5.69,61,4.36,4,29:46:00,3:22,21,147,7,46,28,193,26,10,12,4,11,3,27.3,2,1,50,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46,BAL,2005-10-02,21,45,259,3,17,1,0,Sun,3,4,,NYJ,W 13-3,15,21,6,71.4,144,0,1,0,4.8,70.3,0,0,0,6.9,6.86,4.71,4.71,9.6,45,115,2.6,1,259,66,3.92,48,3.17,2,38:01:00,2:48,3,19,5,39,8,58,17,8,8,1,14,5,35.7,1,1,100,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
47,BAL,2005-09-18,41,13,182,10,12,1,0,Sun,2,2,@,TEN,L 10-25,25,41,16,61,168,1,1,2.4,2.4,72.4,6,44,12.77,4.1,3.57,3.49,3.04,6.7,13,14,1.1,0,182,60,3.03,67,4.33,2,26:54:00,3:16,10,73,5,47,15,120,12,0,11,1,16,4,25,1,1,100,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
48,BAL,2005-09-11,54,21,401,8,22,1,0,Sun,1,1,,IND,L 7-24,34,54,20,63,324,1,3,1.9,5.6,65,3,31,5.26,6,5.68,3.87,3.67,9.5,21,77,3.7,0,401,78,5.14,62,5.48,4,32:51:00,3:10,8,45,7,45,15,90,22,5,17,0,18,8,44.4,1,1,100,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
49,BUF,2006-01-01,37,30,331,3,21,2,0,Sun,16,17,@,NYJ,L 26-30,23,37,14,62.2,172,2,4,5.4,10.8,53,2,12,5.13,4.6,4.41,0.86,0.82,7.5,30,159,5.3,0,331,69,4.8,51,4.06,4,33:58:00,3:07,3,30,6,40,9,70,21,9,11,1,14,8,57.1,1,0,0,2,2,2,4,4,0,0,0,0,0,0,0,0,0,1,0,1,0
50,BUF,2005-12-24,31,25,355,6,19,4,1,Sat,15,16,@,CIN,W 37-27,24,31,7,77.4,288,1,1,3.2,3.2,105.3,3,20,8.82,9.3,8.47,8.48,7.74,12,25,67,2.7,1,355,59,6.02,63,5.94,1,30:12:00,3:11,6,55,3,15,9,70,19,4,14,1,11,5,45.5,1,0,0,4,4,4,4,3,0,0,0,1,0,1,0,0,2,0,0,0,0
51,BUF,2005-12-17,35,16,272,12,17,2,0,Sat,14,15,,DEN,L 17-28,22,35,13,62.9,197,1,0,2.9,0,88,1,5,2.78,5.6,5.47,6.2,6.03,9,16,75,4.7,1,272,52,5.23,75,5.83,0,25:17:00,3:27,12,82,9,90,21,172,17,5,9,3,12,4,33.3,1,1,100,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52,BUF,2005-12-11,27,12,183,7,8,1,0,Sun,13,14,,NWE,L 7-35,10,27,17,37,169,1,3,3.7,11.1,33.6,2,12,6.9,6.3,5.83,2,1.86,16.9,12,14,1.2,0,183,41,4.46,82,6.02,3,18:01,3:06,7,50,9,83,16,133,8,1,5,2,10,2,20,0,0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53,BUF,2005-12-04,27,33,294,7,16,3,0,Sun,12,13,@,MIA,L 23-24,14,27,13,51.9,202,3,1,11.1,3.7,101.9,2,25,6.9,7.5,6.97,8.04,7.48,14.4,33,92,2.8,0,294,62,4.74,90,4.82,3,31:17:00,3:28,7,55,13,81,20,136,16,5,8,3,14,6,42.9,0,0,,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
54,BUF,2005-11-27,29,23,216,4,14,0,0,Sun,11,12,,CAR,L 9-13,16,29,13,55.2,161,0,1,0,3.4,62,5,36,14.71,5.6,4.74,4,3.41,10.1,23,55,2.4,0,216,57,3.79,61,4.84,1,24:16:00,2:46,4,31,4,20,8,51,14,5,9,0,13,5,38.5,1,1,100,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
55,BUF,2005-11-20,36,13,202,9,12,1,0,Sun,10,11,@,SDG,L 10-48,20,36,16,55.6,137,1,1,2.8,2.8,65.5,6,31,14.29,3.8,3.26,3.11,2.67,6.9,13,65,5,0,202,55,3.67,68,7.03,2,22:30,3:05,9,65,2,10,11,75,12,5,7,0,13,3,23.1,4,2,50,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56,BUF,2005-11-13,22,28,209,5,9,2,0,Sun,9,10,,KAN,W 14-3,13,22,9,59.1,148,2,0,9.1,0,112.3,2,14,8.33,6.7,6.17,8.55,7.83,11.4,28,61,2.2,0,209,52,4.02,78,4.05,2,25:17:00,3:07,5,37,8,65,13,102,9,4,5,0,13,3,23.1,1,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,BUF,2005-10-30,33,39,394,12,24,1,0,Sun,8,8,@,NWE,L 16-21,20,33,13,60.6,247,1,1,3,3,83.3,2,16,5.71,7.5,7.06,6.73,6.34,12.4,39,147,3.8,0,394,74,5.32,46,5.93,2,39:20:00,3:08,12,74,7,57,19,131,24,9,12,3,14,7,50,1,0,0,1,1,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
58,BUF,2005-10-23,27,23,210,7,15,2,0,Sun,7,7,@,OAK,L 17-38,19,27,8,70.4,126,2,0,7.4,0,110,3,33,10,4.7,4.2,6.15,5.53,6.6,23,84,3.7,0,210,53,3.96,66,6.3,1,27:09:00,3:16,7,51,8,53,15,104,15,3,10,2,10,3,30,1,0,0,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59,BUF,2005-10-16,26,39,341,13,24,3,0,Sun,6,6,,NYJ,W 27-17,18,26,8,69.2,164,2,2,7.7,7.7,80.9,1,8,3.7,6.3,6.07,4.38,4.22,9.1,39,177,4.5,1,341,66,5.17,52,5.29,2,38:35:00,3:04,13,99,7,50,20,149,24,13,8,3,10,5,50,0,0,,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
60,BUF,2005-10-09,26,36,236,7,21,2,0,Sun,5,5,,MIA,W 20-14,20,26,6,76.9,137,1,0,3.8,0,106.1,3,32,10.34,5.3,4.72,6.04,5.41,6.9,36,99,2.8,1,236,65,3.63,55,5.87,1,35:12:00,3:18,7,63,18,102,25,165,21,7,8,6,14,6,42.9,0,0,,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,Passing,,,,,,,,,,,,,,,,,,Rushing,,,,Tot. Off.,,,,,,,,Penalties,,,,,,First Downs,,,,Downs,,,,,,,PAT,,FG,,,,,,,,,,,,,,
Rk,Team,Date,Att,Att,Tot,Pen,1stD,TD,KRTD,Day,G#,Week,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,NY/A,AY/A,ANY/A,Y/C,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,KRTD,PRTD,IntTD,FRTD,OthTD,RetTD,OppKRTD,OppPRTD,OppIntTD,OppFRTD
