Rk,Team,Date,Att,Att,Tot,Pen,1stD,TD,KRTD,Day,G#,Week,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,NY/A,AY/A,ANY/A,Y/C,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,KRTD,PRTD,IntTD,FRTD,OthTD,RetTD,OppKRTD,OppPRTD,OppIntTD,OppFRTD
10,ARI,2010-10-31,40,23,396,3,22,5,0,Sun,7,8,,TAM,L 35-38,24,40,16,60,296,2,4,5,10,60.9,1,9,2.44,7.4,7.22,3.9,3.8,12.3,23,100,4.3,2,396,64,6.19,57,7.14,4,29:31:00,3:32,3,12,9,80,12,92,22,6,14,2,13,7,53.8,2,1,50,5,5,5,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0
11,ARI,2010-10-24,33,20,227,5,13,1,0,Sun,6,7,@,SEA,L 10-22,12,33,21,36.4,114,0,1,0,3,36.4,2,18,5.71,3.5,3.26,2.09,1.97,9.5,20,113,5.7,1,227,55,4.13,79,3.82,5,22:43,3:11,5,32,10,95,15,127,13,6,6,1,12,2,16.7,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,ARI,2010-10-10,29,24,194,3,12,3,0,Sun,5,5,,NOR,W 30-20,18,29,11,62.1,153,0,1,0,3.4,64.4,4,21,12.12,5.3,4.64,3.72,3.27,8.5,24,41,1.7,0,194,57,3.4,62,5.77,1,29:59:00,3:09,3,20,6,45,9,65,12,3,8,1,15,4,26.7,1,1,100,3,3,3,3,3,0,0,0,0,0,1,2,0,3,0,0,0,0
13,ARI,2010-10-03,28,14,134,5,10,1,0,Sun,4,4,@,SDG,L 10-41,15,28,13,53.6,87,0,2,0,7.1,38.7,9,59,24.32,3.1,2.35,-0.11,-0.08,5.8,14,47,3.4,0,134,51,2.63,60,6.98,3,25:02:00,2:53,5,34,5,44,10,78,10,3,7,0,12,4,33.3,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0
14,ARI,2010-09-26,26,26,227,7,18,3,1,Sun,3,3,,OAK,W 24-23,12,26,14,46.2,108,2,1,7.7,3.8,69.7,2,14,7.14,4.2,3.86,3.96,3.68,9,26,119,4.6,0,227,54,4.2,70,5.2,3,27:02:00,3:20,7,104,11,123,18,227,18,7,7,4,13,5,38.5,1,1,100,3,3,3,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
15,ARI,2010-09-19,33,13,267,10,11,1,0,Sun,2,2,@,ATL,L 7-41,18,33,15,54.5,149,0,3,0,9.1,30.4,2,15,5.71,4.5,4.26,0.42,0.4,8.3,13,118,9.1,1,267,48,5.56,78,5.69,3,20:47,3:03,10,109,6,75,16,184,11,2,8,1,8,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,ARI,2010-09-12,41,21,378,10,21,2,0,Sun,1,1,@,STL,W 17-13,22,41,19,53.7,266,1,0,2.4,0,85.1,2,31,4.65,6.5,6.19,6.98,6.65,12.1,21,112,5.3,1,378,64,5.91,81,4.01,4,27:09:00,3:30,10,72,5,40,15,112,21,6,13,2,13,5,38.5,0,0,,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17,ATL,2011-01-15,29,14,194,7,15,3,1,Sat,1,19,,GNB,L 21-48,20,29,9,69,149,1,2,3.4,6.9,69,5,37,14.71,5.1,4.38,2.72,2.32,7.5,14,45,3.2,1,194,48,4.04,69,6.41,4,21:41,3:03,7,32,6,65,13,97,15,2,9,4,10,3,30,2,1,50,3,3,3,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
18,ATL,2011-01-02,38,32,352,4,24,4,0,Sun,16,17,,CAR,W 31-10,26,38,12,68.4,253,2,0,5.3,0,104.7,1,3,2.56,6.7,6.49,7.71,7.51,9.7,32,99,3.1,1,352,71,4.96,56,5.2,1,35:30:00,3:03,4,20,10,97,14,117,24,7,14,3,11,4,36.4,2,0,0,4,4,4,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
19,ATL,2010-12-27,29,22,215,1,14,2,0,Mon,15,16,,NOR,L 14-17,15,29,14,51.7,140,1,0,3.4,0,77.9,1,8,3.33,4.8,4.67,5.52,5.33,9.3,22,75,3.4,0,215,52,4.13,74,4.97,2,23:25,3:07,1,10,8,92,9,102,14,2,8,4,12,3,25,0,0,,2,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
20,ATL,2010-12-19,35,37,266,4,21,4,0,Sun,14,15,@,SEA,W 34-18,20,35,15,57.1,168,3,1,8.6,2.9,87.1,1,6,2.78,4.8,4.67,5.23,5.08,8.4,37,98,2.6,0,266,73,3.64,56,4.18,1,35:25:00,3:07,4,35,10,76,14,111,21,6,12,3,19,9,47.4,2,2,100,4,4,4,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0
21,ATL,2010-12-12,34,36,327,1,24,4,0,Sun,13,14,@,CAR,W 31-10,20,34,14,58.8,200,1,1,2.9,2.9,76.5,3,27,8.11,5.9,5.41,5.15,4.73,10,36,127,3.5,3,327,73,4.48,58,4.97,1,34:50:00,2:57,1,10,6,50,7,60,24,11,12,1,17,9,52.9,0,0,,4,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22,ATL,2010-12-05,36,27,290,6,20,4,1,Sun,12,13,@,TAM,W 28-24,18,36,18,50,205,2,2,5.6,5.6,62.8,0,0,0,5.7,5.69,4.31,4.31,11.4,27,85,3.1,1,290,63,4.6,69,4.71,2,28:00:00,3:25,6,55,9,102,15,157,20,5,12,3,11,6,54.5,0,0,,4,4,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
23,ATL,2010-11-28,28,27,294,4,19,2,0,Sun,11,12,,GNB,W 20-17,24,28,4,85.7,177,1,0,3.6,0,107.9,2,20,6.67,6.3,5.9,7.04,6.57,7.4,27,117,4.3,1,294,57,5.16,59,7.08,0,31:40:00,2:47,4,50,8,66,12,116,19,6,12,1,12,4,33.3,2,2,100,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24,ATL,2010-11-21,39,31,391,3,24,3,0,Sun,10,11,@,STL,W 34-17,26,39,13,66.7,253,2,0,5.1,0,101.8,0,0,0,6.5,6.49,7.51,7.51,9.7,31,138,4.5,1,391,70,5.59,54,5.63,0,35:55:00,3:00,3,30,7,54,10,84,24,5,17,2,17,9,52.9,0,0,,3,2,2,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0
25,ATL,2010-11-11,50,23,362,1,23,3,0,Thu,9,10,,BAL,W 26-21,32,50,18,64,302,3,0,6,0,101.7,2,14,3.85,6,5.81,7.24,6.96,9.4,23,60,2.6,0,362,75,4.83,57,5.61,0,35:09:00,3:10,1,5,6,51,7,56,23,4,16,3,20,12,60,0,0,,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
26,ATL,2010-11-07,36,33,365,4,26,3,0,Sun,8,9,,TAM,W 27-21,24,36,12,66.7,235,1,0,2.8,0,94.1,0,0,0,6.5,6.53,7.08,7.08,9.8,33,130,3.9,2,365,69,5.29,50,5.56,0,34:06:00,2:55,4,53,5,30,9,83,26,9,16,1,14,8,57.1,1,1,100,3,3,3,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0
27,ATL,2010-10-24,33,30,452,3,22,5,0,Sun,7,7,,CIN,W 39-32,24,33,9,72.7,299,3,1,9.1,3,118.1,0,0,0,9.1,9.06,9.52,9.52,12.5,30,153,5.1,2,452,63,7.17,74,6.34,2,29:38:00,3:08,3,41,7,36,10,77,22,9,12,1,13,7,53.8,1,1,100,5,4,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
28,ATL,2010-10-17,42,19,293,2,20,2,0,Sun,6,6,@,PHI,L 17-31,23,42,19,54.8,228,2,1,4.8,2.4,78.5,3,22,6.67,5.4,5.07,5.31,4.96,9.9,19,65,3.4,0,293,64,4.58,68,6.97,2,25:57:00,3:14,2,30,9,78,11,108,20,3,13,4,14,4,28.6,1,1,100,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29,ATL,2010-10-10,28,31,338,6,17,2,0,Sun,5,5,@,CLE,W 20-10,16,28,12,57.1,173,1,0,3.6,0,89.4,2,14,6.67,6.2,5.77,6.89,6.43,10.8,31,165,5.3,0,338,61,5.54,62,4.34,1,30:06:00,2:55,6,60,7,58,13,118,17,6,9,2,15,6,40,0,0,,2,2,2,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0
30,ATL,2010-10-03,43,29,357,4,23,1,0,Sun,4,4,,SFO,W 16-14,26,43,17,60.5,259,1,2,2.3,4.7,67.3,3,14,6.52,6,5.63,4.4,4.11,10,29,98,3.4,0,357,75,4.76,56,4.68,2,29:19:00,3:02,4,60,6,41,10,101,23,9,12,2,14,5,35.7,1,1,100,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,Passing,,,,,,,,,,,,,,,,,,Rushing,,,,Tot. Off.,,,,,,,,Penalties,,,,,,First Downs,,,,Downs,,,,,,,PAT,,FG,,,,,,,,,,,,,,
Rk,Team,Date,Att,Att,Tot,Pen,1stD,TD,KRTD,Day,G#,Week,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,NY/A,AY/A,ANY/A,Y/C,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,KRTD,PRTD,IntTD,FRTD,OthTD,RetTD,OppKRTD,OppPRTD,OppIntTD,OppFRTD
31,ATL,2010-09-26,30,50,417,6,25,3,0,Sun,3,3,@,NOR,W 27-24 (OT),19,30,11,63.3,215,2,0,6.7,0,108.7,2,13,6.25,7.2,6.72,8.5,7.97,11.3,50,202,4,1,417,82,5.09,56,7.11,1,45:50:00,3:26,6,40,4,38,10,78,25,10,12,3,18,9,50,3,2,66.7,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
32,ATL,2010-09-19,32,45,444,6,33,5,0,Sun,2,2,,ARI,W 41-7,21,32,11,65.6,223,3,0,9.4,0,117.3,1,2,3.03,7,6.76,8.84,8.58,10.6,45,221,4.9,2,444,78,5.69,48,5.56,1,39:13:00,3:03,6,75,10,109,16,184,33,13,12,8,17,11,64.7,2,1,50,5,5,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
33,ATL,2010-09-12,44,25,295,3,18,0,0,Sun,1,1,@,PIT,L 9-15 (OT),27,44,17,61.4,237,0,1,0,2.3,67.6,2,15,4.35,5.4,5.15,4.36,4.17,8.8,25,58,2.3,0,295,71,4.15,60,5.9,1,30:29:00,3:14,3,24,4,25,7,49,18,6,11,1,16,6,37.5,0,0,,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
34,BAL,2011-01-15,30,18,126,6,12,3,0,Sat,2,19,@,PIT,L 24-31,16,30,14,53.3,91,1,1,3.3,3.3,61.1,5,34,14.29,3,2.6,2.2,1.89,5.7,18,35,1.9,1,126,53,2.38,69,3.81,3,25:32:00,3:24,6,74,9,93,15,167,12,2,8,2,12,5,41.7,1,0,0,3,3,3,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
35,BAL,2011-01-09,34,40,390,2,26,3,0,Sun,1,18,@,KAN,W 30-7,25,34,9,73.5,248,2,0,5.9,0,115.4,4,17,10.53,7.3,6.53,8.47,7.58,9.9,40,142,3.6,1,390,78,5,40,4.03,2,41:44:00,2:52,2,20,5,40,7,60,26,4,19,3,17,9,52.9,1,1,100,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
36,BAL,2011-01-02,19,27,199,7,10,1,0,Sun,16,17,,CIN,W 13-7,14,19,5,73.7,101,0,1,0,5.3,69,4,24,17.39,5.3,4.39,2.95,2.43,7.2,27,98,3.6,1,199,50,3.98,76,5.2,2,25:18:00,3:00,7,45,4,49,11,94,10,4,5,1,11,2,18.2,0,0,,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
37,BAL,2010-12-26,19,38,258,1,15,2,0,Sun,15,16,@,CLE,W 20-10,12,19,7,63.2,97,2,1,10.5,5.3,90.2,1,5,5,5.1,4.85,4.84,4.6,8.1,38,161,4.2,0,258,58,4.45,56,5,1,31:46:00,2:42,1,5,2,20,3,25,15,9,6,0,13,7,53.8,1,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
38,BAL,2010-12-19,20,39,356,10,17,3,0,Sun,14,15,,NOR,W 30-24,10,20,10,50,148,2,0,10,0,112.9,3,24,13.04,7.4,6.43,9.4,8.17,14.8,39,208,5.3,1,356,62,5.74,63,4.27,0,31:29:00,3:19,10,68,6,68,16,136,17,8,6,3,14,5,35.7,1,1,100,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
39,BAL,2010-12-13,33,24,253,3,19,5,1,Mon,13,14,@,HOU,W 34-28 (OT),22,33,11,66.7,190,2,0,6.1,0,107.5,5,45,13.16,5.8,5,6.97,6.05,8.6,24,63,2.6,1,253,62,4.08,86,5.69,0,31:18:00,3:19,3,15,8,51,11,66,19,3,13,3,15,8,53.3,0,0,,5,4,4,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0
40,BAL,2010-12-05,33,20,269,9,14,1,0,Sun,12,13,,PIT,L 10-13,17,33,16,51.5,226,1,0,3,0,88.7,4,40,10.81,6.8,6.11,7.45,6.65,13.3,20,43,2.2,0,269,57,4.72,65,4.43,1,25:52:00,3:05,9,53,9,61,18,114,14,2,9,3,13,4,30.8,2,1,50,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41,BAL,2010-11-28,35,26,349,4,18,2,0,Sun,11,12,,TAM,W 17-10,25,35,10,71.4,257,2,1,5.7,2.9,103.2,4,32,10.26,7.3,6.59,7.2,6.46,10.3,26,92,3.5,0,349,65,5.37,60,4.38,1,31:02:00,3:02,4,30,9,78,13,108,18,5,12,1,12,3,25,0,0,,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42,BAL,2010-11-21,33,31,378,3,22,4,0,Sun,10,11,@,CAR,W 37-13,24,33,9,72.7,278,1,0,3,0,110.8,3,23,8.33,8.4,7.72,9.03,8.28,11.6,31,100,3.2,1,378,67,5.64,53,5.09,2,34:33:00,3:04,3,20,7,54,10,74,22,7,13,2,11,2,18.2,0,0,,4,4,4,3,3,0,0,0,0,0,2,0,0,2,0,0,0,0
43,BAL,2010-11-11,34,21,320,6,20,3,0,Thu,9,10,@,ATL,L 21-26,22,34,12,64.7,204,3,1,8.8,2.9,99.5,2,11,5.56,6,5.67,6.44,6.08,9.3,21,116,5.5,0,320,57,5.61,75,4.83,2,24:51:00,3:10,6,51,1,5,7,56,20,8,12,0,11,6,54.5,0,0,,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,BAL,2010-11-07,28,39,402,5,23,2,0,Sun,8,9,,MIA,W 26-10,21,28,7,75,256,2,0,7.1,0,129.9,4,23,12.5,9.1,8,10.57,9.25,12.2,39,146,3.7,0,402,71,5.66,53,5.45,0,38:22:00,2:49,5,40,4,23,9,63,23,8,15,0,13,6,46.2,2,1,50,2,2,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0
45,BAL,2010-10-24,31,29,364,4,21,4,0,Sun,7,7,,BUF,W 37-34 (OT),16,31,15,51.6,229,3,0,9.7,0,111,2,21,6.06,7.4,6.94,9.32,8.76,14.3,29,135,4.7,1,364,62,5.87,79,6.51,2,25:30:00,3:35,4,18,6,78,10,96,21,8,12,1,11,2,18.2,1,1,100,4,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
46,BAL,2010-10-17,35,34,377,8,21,2,0,Sun,6,6,@,NWE,L 20-23 (OT),27,35,8,77.1,278,2,0,5.7,0,119.3,3,7,7.89,7.9,7.32,9.09,8.37,10.3,34,99,2.9,0,377,72,5.24,73,5.4,0,40:14:00,3:41,8,67,9,78,17,145,21,4,13,4,16,5,31.3,0,0,,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
47,BAL,2010-10-10,25,47,415,5,28,4,0,Sun,5,5,,DEN,W 31-17,14,25,11,56,182,0,0,0,0,81.4,1,14,3.85,7.3,7,7.28,7,13,47,233,5,4,415,73,5.68,52,6.65,0,36:17:00,3:04,5,66,10,90,15,156,28,17,10,1,13,7,53.8,1,0,0,4,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48,BAL,2010-10-03,37,27,320,7,22,2,0,Sun,4,4,@,PIT,W 17-14,24,37,13,64.9,250,1,1,2.7,2.7,82.7,1,6,2.63,6.8,6.58,6.08,5.92,10.4,27,70,2.6,1,320,65,4.92,50,4.2,2,30:31:00,2:55,7,52,11,88,18,140,22,4,14,4,11,4,36.4,1,0,0,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49,BAL,2010-09-26,32,27,365,8,19,3,0,Sun,3,3,,CLE,W 24-17,23,32,9,71.9,256,3,0,9.4,0,126.6,0,0,0,8,8,9.88,9.88,11.1,27,109,4,0,365,59,6.19,55,5.53,0,30:08:00,2:53,8,60,8,60,16,120,19,2,16,1,12,6,50,0,0,,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50,BAL,2010-09-19,39,23,259,5,14,1,0,Sun,2,2,@,CIN,L 10-15,17,39,22,43.6,150,1,4,2.6,10.3,23.8,1,4,2.5,3.8,3.75,-0.26,-0.25,8.8,23,109,4.7,0,259,63,4.11,67,3.78,4,25:44:00,3:07,5,45,9,56,14,101,14,6,7,1,15,4,26.7,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51,BAL,2010-09-13,38,35,282,5,20,1,0,Mon,1,1,@,NYJ,W 10-9,20,38,18,52.6,233,0,1,0,2.6,62.2,2,15,5,6.1,5.83,4.95,4.7,11.7,35,49,1.4,1,282,75,3.76,44,4,3,38:32:00,3:08,5,38,14,125,19,163,20,2,12,6,19,11,57.9,0,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52,BUF,2011-01-02,26,18,162,3,6,1,0,Sun,16,17,@,NYJ,L 7-38,12,26,14,46.2,125,0,4,0,15.4,21.8,3,5,10.34,4.8,4.31,-2.12,-1.9,10.4,18,37,2.1,0,162,47,3.45,66,5.88,6,24:25:00,2:42,3,15,3,25,6,40,6,1,5,0,12,4,33.3,0,0,,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
53,BUF,2010-12-26,37,20,369,6,16,0,0,Sun,15,16,,NWE,L 3-34,18,37,19,48.6,244,0,3,0,8.1,37.1,3,7,7.5,6.6,6.1,2.95,2.73,13.6,20,125,6.3,0,369,60,6.15,69,5.04,7,27:30:00,3:00,6,40,6,40,12,80,16,3,12,1,10,3,30,3,1,33.3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54,BUF,2010-12-19,26,27,282,5,15,2,0,Sun,14,15,@,MIA,W 17-14,16,26,10,61.5,211,2,1,7.7,3.8,98.7,2,12,7.14,8.1,7.54,7.92,7.36,13.2,27,71,2.6,0,282,55,5.13,67,4.87,1,28:37:00,2:56,5,44,4,35,9,79,15,3,12,0,12,4,33.3,1,1,100,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
55,BUF,2010-12-12,23,42,323,6,19,1,0,Sun,13,14,,CLE,W 13-6,14,23,9,60.9,131,1,0,4.3,0,93,2,11,8,5.7,5.24,6.57,6.04,9.4,42,192,4.6,0,323,67,4.82,46,4.07,1,36:10:00,2:42,6,44,2,10,8,54,19,9,10,0,14,5,35.7,2,1,50,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
56,BUF,2010-12-05,25,23,239,6,10,2,0,Sun,12,13,@,MIN,L 14-38,15,25,10,60,155,1,1,4,4,75.1,1,3,3.85,6.2,5.96,5.2,5,10.3,23,84,3.7,0,239,49,4.88,64,6.05,5,26:03:00,2:51,6,54,4,20,10,74,10,3,7,0,12,3,25,1,1,100,2,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
57,BUF,2010-11-28,45,17,329,4,19,1,0,Sun,11,12,,PIT,L 16-19 (OT),23,45,22,51.1,255,1,1,2.2,2.2,67.4,2,10,4.26,5.7,5.43,5.11,4.89,11.1,17,74,4.4,0,329,64,5.14,83,5.13,2,27:23:00,3:41,4,20,10,107,14,127,19,3,14,2,13,4,30.8,1,1,100,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
58,BUF,2010-11-21,34,25,449,10,23,7,0,Sun,10,11,@,CIN,W 49-31,21,34,13,61.8,308,4,2,11.8,5.9,107,1,8,2.86,9.1,8.8,8.76,8.51,14.7,25,141,5.6,2,449,60,7.48,69,5.23,2,27:51:00,3:12,10,58,7,57,17,115,23,7,13,3,10,5,50,1,1,100,7,7,7,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
59,BUF,2010-11-14,24,33,288,4,12,2,0,Sun,9,10,,DET,W 14-12,12,24,12,50,139,1,0,4.2,0,83,1,7,4,5.8,5.56,6.63,6.36,11.6,33,149,4.5,1,288,58,4.97,77,5.06,1,27:36:00,3:10,4,30,11,60,15,90,12,6,6,0,15,5,33.3,1,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,BUF,2010-11-07,51,18,340,4,22,3,0,Sun,8,9,,CHI,L 19-22,31,51,20,60.8,294,1,2,2,3.9,67.4,1,5,1.92,5.8,5.65,4.39,4.31,9.5,18,46,2.6,2,340,70,4.86,62,4.56,3,28:47:00,3:10,4,33,7,45,11,78,22,5,16,1,16,10,62.5,2,1,50,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,Passing,,,,,,,,,,,,,,,,,,Rushing,,,,Tot. Off.,,,,,,,,Penalties,,,,,,First Downs,,,,Downs,,,,,,,PAT,,FG,,,,,,,,,,,,,,
Rk,Team,Date,Att,Att,Tot,Pen,1stD,TD,KRTD,Day,G#,Week,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,NY/A,AY/A,ANY/A,Y/C,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,KRTD,PRTD,IntTD,FRTD,OthTD,RetTD,OppKRTD,OppPRTD,OppIntTD,OppFRTD
