Rk,Team,Date,Att,Att,Tot,Pen,1stD,TD,KRTD,Day,G#,Week,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,NY/A,AY/A,ANY/A,Y/C,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,KRTD,PRTD,IntTD,FRTD,OthTD,RetTD,OppKRTD,OppPRTD,OppIntTD,OppFRTD
11,ARI,2017-10-15,22,35,432,7,23,5,0,Sun,6,6,,TAM,W 38-33,18,22,4,81.8,272,3,1,13.6,4.5,139.4,2,11,8.33,12.4,11.33,13.05,11.96,15.1,35,160,4.6,2,432,59,7.32,65,6.34,2,32:23:00,3:12,7,61,9,49,16,110,23,7,14,2,9,4,44.4,1,0,0,5,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12,ARI,2017-10-08,44,14,307,7,16,1,0,Sun,5,5,@,PHI,L 7-34,28,44,16,63.6,276,1,0,2.3,0,90.2,2,15,4.35,6.3,6,6.73,6.43,9.9,14,31,2.2,0,307,60,5.12,64,6.55,1,24:13:00,2:57,7,61,5,60,12,121,16,1,13,2,14,4,28.6,3,2,66.7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,ARI,2017-10-01,51,22,368,10,25,1,0,Sun,4,4,,SFO,W 18-15 (OT),33,51,18,64.7,317,1,1,2,2,83.5,6,40,10.53,6.2,5.56,5.73,5.12,9.6,22,51,2.3,0,368,79,4.66,79,3.86,1,36:15:00,3:40,10,80,13,113,23,193,25,5,17,3,16,5,31.3,0,0,,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
14,ARI,2017-09-25,48,21,332,6,22,2,0,Mon,3,3,,DAL,L 17-28,29,48,19,60.4,283,2,0,4.2,0,94.5,6,42,11.11,5.9,5.24,6.73,5.98,9.8,21,49,2.3,0,332,75,4.43,45,6.07,0,36:15:00,3:16,6,50,9,76,15,126,22,2,15,5,18,8,44.4,1,0,0,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,ARI,2017-09-17,36,25,389,6,17,1,0,Sun,2,2,@,IND,W 16-13 (OT),19,36,17,52.8,306,1,1,2.8,2.8,82.2,4,26,10,8.5,7.65,7.81,7.03,16.1,25,83,3.3,0,389,65,5.98,70,3.8,1,28:49:00,3:16,6,41,8,70,14,111,17,2,14,1,15,6,40,1,0,0,1,1,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
16,ARI,2017-09-10,48,18,308,6,24,3,0,Sun,1,1,@,DET,L 23-35,27,48,21,56.3,263,1,3,2.1,6.3,53.1,1,5,2.04,5.5,5.37,3.08,3.02,9.7,18,45,2.5,1,308,67,4.6,69,5.32,4,26:40:00,3:26,6,55,10,100,16,155,24,4,15,5,15,6,40,1,1,100,3,2,2,2,1,1,0,0,0,0,1,0,0,1,0,0,1,0
17,ATL,2018-01-13,36,20,281,4,19,1,0,Sat,2,19,@,PHI,L 10-15,22,36,14,61.1,195,1,0,2.8,0,86.6,3,15,7.69,5.4,5,5.97,5.51,8.9,20,86,4.3,0,281,59,4.76,63,5.3,0,27:54:00,3:10,4,73,4,24,8,97,19,6,11,2,13,4,30.8,2,1,50,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18,ATL,2018-01-06,30,39,322,4,20,2,0,Sat,1,18,@,LAR,W 26-13,21,30,9,70,198,1,0,3.3,0,101.8,3,20,9.09,6.6,6,7.27,6.61,9.4,39,124,3.2,1,322,72,4.47,64,5.64,0,37:35:00,3:17,4,51,5,45,9,96,20,7,13,0,15,5,33.3,1,1,100,2,2,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19,ATL,2017-12-31,45,26,371,7,20,1,0,Sun,16,17,,CAR,W 22-10,28,45,17,62.2,311,1,0,2.2,0,90.7,1,6,2.17,6.9,6.76,7.36,7.2,11.1,26,60,2.3,0,371,72,5.15,60,4.13,0,34:42:00,3:09,7,60,5,35,12,95,20,3,16,1,16,6,37.5,0,0,,1,1,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
20,ATL,2017-12-24,36,20,331,10,15,1,0,Sun,15,16,@,NOR,L 13-23,22,36,14,61.1,264,1,1,2.8,2.8,84,5,24,12.2,7.3,6.44,6.64,5.83,12,20,67,3.4,0,331,61,5.43,60,5.25,2,26:12:00,3:05,10,91,3,30,13,121,15,4,11,0,13,2,15.4,2,1,50,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
21,ATL,2017-12-18,31,35,410,6,24,2,0,Mon,14,15,@,TAM,W 24-21,17,31,14,54.8,209,1,0,3.2,0,87,1,3,3.13,6.7,6.53,7.39,7.16,12.3,35,201,5.7,1,410,67,6.12,55,6.78,0,33:15:00,2:58,6,60,7,53,13,113,24,13,10,1,15,9,60,0,0,,2,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22,ATL,2017-12-07,27,37,343,4,26,2,0,Thu,13,14,,NOR,W 20-17,15,27,12,55.6,211,1,3,3.7,11.1,55.2,1,10,3.57,7.8,7.54,3.56,3.43,14.1,37,132,3.6,1,343,65,5.28,52,5.88,3,34:41:00,3:00,4,35,11,87,15,122,26,6,11,9,12,7,58.3,0,0,,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23,ATL,2017-12-03,29,22,275,7,15,0,0,Sun,12,13,,MIN,L 9-14,16,29,13,55.2,173,0,0,0,0,72.9,0,0,0,6,5.97,5.97,5.97,10.8,22,102,4.6,0,275,51,5.39,63,4.95,0,25:58:00,2:44,7,55,6,51,13,106,15,5,8,2,10,1,10,1,1,100,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
24,ATL,2017-11-26,36,28,516,4,23,4,0,Sun,11,12,,TAM,W 34-20,27,36,9,75,368,2,0,5.6,0,125.7,0,0,0,10.2,10.22,11.33,11.33,13.6,28,148,5.3,2,516,64,8.06,68,5.49,1,30:06:00,2:54,4,42,2,15,6,57,23,7,16,0,14,11,78.6,0,0,,4,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
25,ATL,2017-11-20,27,30,279,7,22,4,0,Mon,10,11,@,SEA,W 34-31,19,27,8,70.4,190,2,0,7.4,0,115.5,1,5,3.57,7,6.79,8.52,8.21,10,30,89,3,1,279,58,4.81,69,5.22,1,30:21:00,3:18,7,69,9,106,16,175,22,6,12,4,14,9,64.3,0,0,,4,4,4,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0
26,ATL,2017-11-12,29,34,336,5,22,3,0,Sun,9,10,,DAL,W 27-7,22,29,7,75.9,204,2,1,6.9,3.4,104.8,1,11,3.33,7,6.8,6.86,6.63,9.3,34,132,3.9,1,336,64,5.25,59,3.95,1,32:06:00,2:53,5,35,5,54,10,89,22,7,13,2,13,7,53.8,1,0,0,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
27,ATL,2017-11-05,38,18,355,8,17,2,0,Sun,8,9,@,CAR,L 17-20,24,38,14,63.2,302,2,1,5.3,2.6,95.6,2,11,5,7.9,7.55,7.82,7.43,12.6,18,53,2.9,0,355,58,6.12,63,5.24,1,27:08:00,3:04,8,70,5,29,13,99,17,3,13,1,12,4,33.3,3,0,0,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28,ATL,2017-10-29,29,32,386,6,18,2,0,Sun,7,8,@,NYJ,W 25-20,18,29,11,62.1,246,2,0,6.9,0,113.3,1,8,3.33,8.5,8.2,9.86,9.53,13.7,32,140,4.4,0,386,62,6.23,58,4.81,2,28:19:00,3:02,6,68,6,50,12,118,18,4,12,2,14,5,35.7,0,0,,2,1,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0
29,ATL,2017-10-22,33,22,343,6,21,1,0,Sun,6,7,@,NWE,L 7-23,23,33,10,69.7,223,1,0,3,0,99.7,1,10,2.94,6.8,6.56,7.36,7.15,9.7,22,120,5.5,0,343,56,6.13,67,6.01,0,25:55:00,2:55,6,40,8,65,14,105,21,8,13,0,9,2,22.2,3,1,33.3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,ATL,2017-10-15,35,19,339,6,19,2,0,Sun,5,6,,MIA,L 17-20,24,35,11,68.6,239,1,1,2.9,2.9,86.4,2,9,5.41,6.8,6.46,6.11,5.78,10,19,100,5.3,1,339,56,6.05,64,4.52,1,25:36:00,2:52,6,73,4,42,10,115,19,5,13,1,11,6,54.5,1,0,0,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31,ATL,2017-10-01,42,29,389,4,25,2,0,Sun,4,4,,BUF,L 17-23,24,42,18,57.1,242,1,2,2.4,4.8,61.8,1,0,2.33,5.8,5.63,4.1,4,10.1,29,147,5.1,1,389,72,5.4,59,4.76,3,31:15:00,2:59,4,45,9,55,13,100,25,10,13,2,13,5,38.5,2,1,50,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
32,ATL,2017-09-24,35,28,428,8,26,3,0,Sun,3,3,@,DET,W 30-26,24,35,11,68.6,277,2,3,5.7,8.6,77.6,2,17,5.41,7.9,7.49,5.2,4.92,11.5,28,151,5.4,1,428,65,6.58,66,4.91,3,32:35:00,3:22,8,68,9,98,17,166,26,9,15,2,9,4,44.4,0,0,,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0
33,ATL,2017-09-17,28,27,364,6,19,4,0,Sun,2,2,,GNB,W 34-23,19,28,9,67.9,223,1,0,3.6,0,108,3,29,9.68,8,7.19,8.68,7.84,11.7,27,141,5.2,2,364,58,6.28,68,5.4,0,28:37:00,3:10,6,34,10,70,16,104,19,7,12,0,11,5,45.5,0,0,,4,4,4,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0
34,ATL,2017-09-10,30,23,372,8,18,2,0,Sun,1,1,@,CHI,W 23-17,21,30,9,70,308,1,0,3.3,0,116.1,2,13,6.25,10.3,9.63,10.93,10.25,14.7,23,64,2.8,1,372,55,6.76,63,4.78,0,30:34:00,2:54,8,73,4,40,12,113,18,4,12,2,11,5,45.5,0,0,,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
35,BAL,2017-12-31,47,26,312,5,19,3,0,Sun,16,17,,CIN,L 27-31,25,47,22,53.2,194,2,1,4.3,2.1,69.7,1,9,2.08,4.1,4.04,4.02,3.94,7.8,26,118,4.5,1,312,74,4.22,75,4.79,1,31:21:00,3:33,5,47,6,60,11,107,19,7,11,1,17,5,29.4,2,1,50,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0
36,BAL,2017-12-23,38,32,323,5,23,2,0,Sat,15,16,,IND,W 23-16,29,38,9,76.3,220,2,0,5.3,0,109.2,1,17,2.56,5.8,5.64,6.84,6.67,7.6,32,103,3.2,0,323,71,4.55,59,5.02,0,35:48:00,2:56,5,25,2,19,7,44,23,8,13,2,14,6,42.9,1,1,100,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
37,BAL,2017-12-17,42,31,376,7,23,3,0,Sun,14,15,@,CLE,W 27-10,26,42,16,61.9,279,1,0,2.4,0,90.2,1,9,2.33,6.6,6.49,7.12,6.95,10.7,31,97,3.1,1,376,74,5.08,58,4.59,0,36:48:00,3:06,7,57,6,35,13,92,23,10,12,1,16,7,43.8,1,0,0,3,3,3,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0
38,BAL,2017-12-10,35,26,413,5,26,5,0,Sun,13,14,@,PIT,L 38-39,20,35,15,57.1,261,2,1,5.7,2.9,88.9,1,8,2.78,7.5,7.25,7.31,7.11,13.1,26,152,5.8,3,413,62,6.66,85,6.41,1,26:10:00,3:29,5,35,6,101,11,136,26,9,13,4,10,4,40,0,0,,5,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39,BAL,2017-12-03,36,27,370,2,24,5,0,Sun,12,13,,DET,W 44-20,23,36,13,63.9,269,2,0,5.6,0,105,0,0,0,7.5,7.47,8.58,8.58,11.7,27,101,3.7,2,370,63,5.87,61,6.1,0,29:51:00,3:05,2,25,6,45,8,70,24,8,13,3,12,5,41.7,0,0,,5,5,5,3,3,0,0,0,0,0,1,0,0,1,0,0,0,0
40,BAL,2017-11-27,33,31,294,7,17,2,0,Mon,11,12,,HOU,W 23-16,21,33,12,63.6,155,0,0,0,0,75.7,1,8,2.94,4.7,4.56,4.7,4.56,7.4,31,139,4.5,2,294,65,4.52,64,4.73,0,29:44:00,3:06,7,89,6,36,13,125,17,7,7,3,14,3,21.4,2,2,100,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
41,BAL,2017-11-19,28,26,219,3,14,2,0,Sun,10,11,@,GNB,W 23-0,22,28,6,78.6,161,1,1,3.6,3.6,90.9,3,22,9.68,5.8,5.19,4.86,4.39,7.3,26,58,2.2,1,219,57,3.84,67,3.96,1,30:03:00,3:01,3,30,5,53,8,83,14,4,7,3,14,3,21.4,1,1,100,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
42,BAL,2017-11-05,53,22,341,6,24,2,0,Sun,9,9,@,TEN,L 20-23,35,53,18,66,268,2,2,3.8,3.8,75.7,2,9,3.64,5.1,4.87,4.11,3.96,7.7,22,73,3.3,0,341,77,4.43,52,4.94,2,32:22:00,3:07,6,39,3,39,9,78,24,4,19,1,16,6,37.5,4,3,75,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
43,BAL,2017-10-26,22,40,295,5,19,4,0,Thu,8,8,,MIA,W 40-0,13,22,9,59.1,121,2,0,9.1,0,104.5,0,0,0,5.5,5.5,7.32,7.32,9.3,40,174,4.4,0,295,62,4.76,66,2.97,0,31:14:00,3:09,5,40,7,43,12,83,19,9,7,3,13,3,23.1,0,0,,4,4,4,3,2,1,0,0,0,0,2,0,0,2,0,0,0,0
44,BAL,2017-10-22,39,20,208,3,16,1,0,Sun,7,7,@,MIN,L 16-24,27,39,12,69.2,144,1,0,2.6,0,88.2,5,42,11.36,3.7,3.27,4.21,3.73,5.3,20,64,3.2,0,208,64,3.25,64,5.58,0,27:59:00,2:48,3,15,4,47,7,62,16,4,10,2,16,6,37.5,1,1,100,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
45,BAL,2017-10-15,41,26,291,8,16,2,1,Sun,6,6,,CHI,L 24-27 (OT),24,41,17,58.5,166,0,2,0,4.9,48.8,3,14,6.82,4,3.77,1.85,1.73,6.9,26,125,4.8,0,291,70,4.16,75,4.56,3,31:09:00,3:26,8,69,5,44,13,113,16,5,9,2,18,3,16.7,1,1,100,2,1,1,3,3,1,1,0,1,1,0,0,0,2,0,0,1,0
46,BAL,2017-10-08,26,39,365,1,19,3,0,Sun,5,5,@,OAK,W 30-17,19,26,7,73.1,222,0,0,0,0,98.6,0,0,0,8.5,8.54,8.54,8.54,11.7,39,143,3.7,2,365,65,5.62,54,4.54,0,33:43:00,2:51,1,5,3,24,4,29,19,11,8,0,14,7,50,0,0,,3,3,3,3,3,0,0,0,0,0,0,1,0,1,0,0,0,0
47,BAL,2017-10-01,49,15,288,6,18,1,0,Sun,4,4,,PIT,L 9-26,31,49,18,63.3,206,1,2,2,4.1,64.6,4,29,7.55,4.2,3.89,2.78,2.57,6.6,15,82,5.5,0,288,68,4.24,73,5.22,3,24:31:00,3:16,6,55,8,60,14,115,18,4,14,0,13,5,38.5,2,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
48,BAL,2017-09-24,27,25,186,10,12,1,0,Sun,3,3,@,JAX,L 7-44,14,27,13,51.9,52,1,2,3.7,7.4,39.3,2,12,6.9,1.9,1.79,-0.67,-0.62,3.7,25,134,5.4,0,186,54,3.44,68,6.03,3,25:57:00,2:49,10,88,9,70,19,158,12,6,4,2,11,3,27.3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,BAL,2017-09-17,34,32,337,7,24,3,0,Sun,2,2,,CLE,W 24-10,25,34,9,73.5,201,2,1,5.9,2.9,97.3,2,16,5.56,5.9,5.58,5.76,5.44,8,32,136,4.3,1,337,68,4.96,66,5.85,2,33:24:00,3:17,7,45,11,65,18,110,24,7,16,1,11,4,36.4,0,0,,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50,BAL,2017-09-10,17,42,268,11,17,2,0,Sun,1,1,@,CIN,W 20-0,9,17,8,52.9,111,1,1,5.9,5.9,71,1,10,5.56,6.5,6.17,5.06,4.78,12.3,42,157,3.7,1,268,60,4.47,58,3.81,1,34:00:00,2:57,11,85,9,66,20,151,17,8,5,4,14,6,42.9,0,0,,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
51,BUF,2018-01-07,40,32,263,5,20,0,0,Sun,1,18,@,JAX,L 3-10,18,40,22,45,133,0,2,0,5,34.2,2,15,4.76,3.3,3.17,1.08,1.02,7.4,32,130,4.1,0,263,74,3.55,59,3.9,2,32:37:00,3:09,5,52,5,34,10,86,20,8,8,4,18,7,38.9,1,1,100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52,BUF,2017-12-31,27,32,312,6,23,2,0,Sun,16,17,@,MIA,W 22-16,19,27,8,70.4,186,1,0,3.7,0,104.6,4,18,12.9,6.9,6,7.63,6.65,9.8,32,126,3.9,1,312,63,4.95,67,5.31,0,31:04:00,3:15,6,45,14,145,20,190,23,8,10,5,12,5,41.7,0,0,,2,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0
53,BUF,2017-12-24,38,24,326,4,17,1,0,Sun,15,16,@,NWE,L 16-37,21,38,17,55.3,242,0,0,0,0,78.9,6,39,13.64,6.4,5.5,6.37,5.5,11.5,24,84,3.5,0,326,68,4.79,68,6.04,0,28:16:00,3:03,4,83,2,10,6,93,17,4,12,1,17,8,47.1,2,0,0,1,1,1,4,3,0,0,0,0,0,1,0,0,1,0,0,0,0
54,BUF,2017-12-17,29,30,328,3,21,3,0,Sun,14,15,,MIA,W 24-16,17,29,12,58.6,212,1,0,3.4,0,94.6,2,12,6.45,7.3,6.84,8,7.48,12.5,30,116,3.9,2,328,61,5.38,73,4.78,0,27:35:00,3:05,3,28,7,60,10,88,21,9,10,2,15,7,46.7,1,0,0,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
55,BUF,2017-12-10,16,51,319,2,14,2,0,Sun,13,14,,IND,W 13-7 (OT),7,16,9,43.8,92,1,1,6.3,6.3,57.3,0,0,0,5.8,5.75,4.19,4.19,13.1,51,227,4.5,1,319,67,4.76,69,3.29,2,32:25:00,3:15,2,10,2,20,4,30,14,10,4,0,18,10,55.6,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,BUF,2017-12-03,34,26,268,3,16,0,0,Sun,12,13,,NWE,L 3-23,15,34,19,44.1,85,0,1,0,2.9,40.7,4,30,10.53,2.5,2.24,1.18,1.05,5.7,26,183,7,0,268,64,4.19,68,6.4,1,25:59:00,2:57,3,34,9,66,12,100,16,12,3,1,13,5,38.5,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57,BUF,2017-11-26,29,37,268,6,17,1,0,Sun,11,12,@,KAN,W 16-10,19,29,10,65.5,164,1,0,3.4,0,94.5,2,19,6.45,5.7,5.29,6.34,5.94,8.6,37,104,2.8,0,268,68,3.94,57,4.14,0,33:18:00,2:56,6,50,6,50,12,100,17,6,9,2,17,6,35.3,0,0,,1,1,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
58,BUF,2017-11-19,39,22,393,6,18,3,0,Sun,10,11,@,LAC,L 24-54,21,39,18,53.8,220,1,5,2.6,12.8,39.9,1,4,2.5,5.6,5.5,0.38,0.38,10.5,22,173,7.9,2,393,62,6.34,73,5.88,6,23:55,3:09,6,48,1,13,7,61,18,6,11,1,14,6,42.9,2,1,50,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
59,BUF,2017-11-12,28,15,198,8,10,1,0,Sun,9,10,,NOR,L 10-47,16,28,12,57.1,129,1,1,3.6,3.6,66.8,2,6,6.67,4.6,4.3,3.71,3.47,8.1,15,69,4.6,0,198,45,4.4,73,6.6,1,18:37,2:57,8,56,4,41,12,97,10,2,7,1,11,2,18.2,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60,BUF,2017-11-02,40,22,307,11,21,3,0,Thu,8,9,@,NYJ,L 21-34,29,40,11,72.5,244,2,0,5,0,108.9,7,41,14.89,6.1,5.19,7.1,6.04,8.4,22,63,2.9,1,307,69,4.45,62,5.34,3,26:30:00,3:20,11,99,10,66,21,165,21,3,13,5,16,6,37.5,1,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,BUF,2017-10-29,27,37,331,11,17,4,0,Sun,7,8,,OAK,W 34-14,20,27,7,74.1,165,1,0,3.7,0,101.6,0,0,0,6.1,6.11,6.85,6.85,8.3,37,166,4.5,2,331,64,5.17,63,5.83,0,35:37:00,3:02,11,95,6,50,17,145,17,8,9,0,15,6,40,1,1,100,4,4,4,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0
62,BUF,2017-10-22,33,33,434,4,23,3,0,Sun,6,7,,TAM,W 30-27,20,33,13,60.6,261,1,0,3,0,96.5,1,7,2.94,7.9,7.68,8.52,8.26,13.1,33,173,5.2,2,434,67,6.48,70,6.39,1,26:50:00,3:08,4,35,5,55,9,90,23,9,13,1,16,10,62.5,0,0,,3,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
63,BUF,2017-10-08,37,24,221,6,17,1,0,Sun,5,5,@,CIN,L 16-20,20,37,17,54.1,139,1,1,2.7,2.7,63.6,6,27,13.95,3.8,3.23,3.08,2.65,7,24,82,3.4,0,221,67,3.3,64,6.06,1,29:59:00,3:00,6,71,6,71,12,142,17,5,10,2,18,6,33.3,0,0,,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
64,BUF,2017-10-01,20,36,281,9,15,2,0,Sun,4,4,@,ATL,W 23-17,12,20,8,60,164,1,0,5,0,106.7,3,18,13.04,8.2,7.13,9.2,8,13.7,36,117,3.3,0,281,59,4.76,72,5.4,0,28:45:00,2:59,9,55,4,45,13,100,15,7,8,0,13,6,46.2,0,0,,2,2,2,3,3,0,0,0,0,0,0,1,0,1,0,0,0,0
