Rk,Team,Date,Att,Att,Tot,Pen,1stD,TD,KRTD,Day,G#,Week,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,NY/A,AY/A,ANY/A,Y/C,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,KRTD,PRTD,IntTD,FRTD,OthTD,RetTD,OppKRTD,OppPRTD,OppIntTD,OppFRTD
26,ATL,2015-11-08,45,14,302,6,17,1,0,Sun,9,9,@,SFO,L 16-17,30,45,15,66.7,285,1,0,2.2,0,93.1,2,18,4.26,6.3,6.06,6.78,6.49,9.5,14,17,1.2,0,302,61,4.95,64,4.97,0,32:08:00,3:05,6,63,5,30,11,93,17,2,15,0,15,5,33.3,0,0,,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
27,ATL,2015-11-01,45,27,496,11,28,2,0,Sun,8,8,,TAM,L 20-23 (OT),37,45,8,82.2,395,2,1,4.4,2.2,109,1,2,2.17,8.8,8.59,8.67,8.48,10.7,27,101,3.7,0,496,73,6.79,63,4.6,4,39:05:00,3:34,11,124,8,43,19,167,28,7,19,2,12,6,50,3,2,66.7,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
28,ATL,2015-10-25,38,31,378,6,21,1,0,Sun,7,7,@,TEN,W 10-7,22,38,16,57.9,251,1,2,2.6,5.3,64.7,0,0,0,6.6,6.61,4.76,4.76,11.4,31,127,4.1,0,378,69,5.48,52,4.92,2,34:45:00,2:57,6,53,5,45,11,98,21,9,10,2,14,5,35.7,2,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29,ATL,2015-10-15,44,21,413,7,23,3,0,Thu,6,6,@,NOR,L 21-31,30,44,14,68.2,263,2,0,4.5,0,102,5,32,10.2,6,5.37,6.89,6.18,8.8,21,150,7.1,1,413,70,5.9,72,5.35,3,27:30:00,3:07,7,41,3,15,10,56,23,8,15,0,12,3,25,4,3,75,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,ATL,2015-10-11,42,32,418,4,29,2,0,Sun,5,5,,WAS,W 25-19 (OT),24,42,18,57.1,242,0,2,0,4.8,55.1,3,12,6.67,5.8,5.38,3.62,3.38,10.1,32,176,5.5,1,418,77,5.43,57,4.74,3,34:56:00,3:11,4,62,5,51,9,113,29,12,14,3,15,6,40,3,3,100,2,1,1,4,2,1,0,0,0,0,1,0,0,1,0,0,0,0
31,ATL,2015-10-04,27,35,378,10,22,7,0,Sun,4,4,,HOU,W 48-21,19,27,8,70.4,243,1,0,3.7,0,112.6,2,13,6.9,9,8.38,9.74,9.07,12.8,35,135,3.9,4,378,64,5.91,75,5.71,0,35:52:00,3:18,10,80,5,35,15,115,22,8,10,4,16,9,56.3,1,1,100,7,6,6,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0
32,ATL,2015-09-27,36,32,438,6,26,5,0,Sun,3,3,@,DAL,W 39-28,24,36,12,66.7,280,2,0,5.6,0,109.1,1,5,2.7,7.8,7.57,8.89,8.65,11.7,32,158,4.9,3,438,69,6.35,49,7.08,0,34:13:00,2:56,6,70,5,31,11,101,26,10,14,2,14,9,64.3,0,0,,5,4,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33,ATL,2015-09-20,46,22,402,6,25,3,0,Sun,2,2,@,NYG,W 24-20,30,46,16,65.2,346,1,0,2.2,0,96.6,2,17,4.17,7.5,7.21,7.96,7.63,11.5,22,56,2.5,2,402,70,5.74,65,5.97,0,31:35:00,3:09,6,65,6,35,12,100,25,5,19,1,17,11,64.7,0,0,,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34,ATL,2015-09-14,34,35,395,7,21,2,0,Mon,1,1,,PHI,W 26-24,23,34,11,67.6,290,2,2,5.9,5.9,90.1,1,8,2.86,8.5,8.29,7.06,6.86,12.6,35,105,3,0,395,70,5.64,68,5.87,2,35:27:00,3:03,7,57,10,88,17,145,21,3,16,2,14,4,28.6,0,0,,2,2,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
35,BAL,2016-01-03,56,21,341,4,22,1,0,Sun,16,17,@,CIN,L 16-24,30,56,26,53.6,282,1,2,1.8,3.6,59.5,1,10,1.75,5,4.95,3.79,3.72,9.4,21,59,2.8,0,341,78,4.37,57,5.12,2,29:16:00,3:17,4,38,11,72,15,110,22,2,18,2,20,12,60,2,0,0,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
36,BAL,2015-12-27,41,31,386,12,22,2,0,Sun,15,16,,PIT,W 20-17,28,41,13,68.3,265,1,0,2.4,0,95,1,9,2.38,6.5,6.31,6.95,6.79,9.5,31,121,3.9,1,386,73,5.29,57,5.4,0,34:20:00,3:04,12,121,3,25,15,146,22,6,16,0,18,9,50,0,0,,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
37,BAL,2015-12-20,45,20,366,7,19,2,0,Sun,14,15,,KAN,L 14-34,26,45,19,57.8,273,2,2,4.4,4.4,72.5,2,8,4.26,6.1,5.81,4.96,4.74,10.5,20,93,4.7,0,366,67,5.46,56,4.95,3,27:41:00,2:55,7,63,6,55,13,118,19,4,13,2,13,4,30.8,3,1,33.3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
38,BAL,2015-12-13,40,14,302,9,16,0,0,Sun,13,14,,SEA,L 6-35,23,40,17,57.5,274,0,1,0,2.5,68.1,1,0,2.44,6.9,6.68,5.73,5.59,11.9,14,28,2,0,302,55,5.49,69,6.14,2,24:17:00,3:01,9,94,6,42,15,136,16,0,13,3,11,3,27.3,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
39,BAL,2015-12-06,46,26,375,5,22,1,0,Sun,12,13,@,MIA,L 13-15,32,46,14,69.6,281,1,2,2.2,4.3,77.1,3,27,6.12,6.1,5.73,4.59,4.31,8.8,26,94,3.6,0,375,75,5,46,4.76,2,38:09:00,2:59,5,36,5,31,10,67,22,4,18,0,14,5,35.7,1,0,0,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0
40,BAL,2015-11-30,34,23,336,7,16,4,0,Mon,11,12,@,CLE,W 33-27,20,34,14,58.8,232,2,2,5.9,5.9,74.6,0,0,0,6.8,6.82,5.35,5.35,11.6,23,104,4.5,0,336,57,5.89,68,4.97,2,29:30:00,3:10,7,50,2,15,9,65,16,6,10,0,11,2,18.2,2,2,100,4,3,3,2,2,1,0,0,0,1,0,0,1,2,0,0,1,0
41,BAL,2015-11-22,44,28,388,10,16,1,0,Sun,10,11,,STL,W 16-13,27,44,17,61.4,292,1,2,2.3,4.5,70.2,1,7,2.22,6.6,6.49,5.05,4.93,10.8,28,96,3.4,0,388,73,5.32,56,3.8,2,32:52:00,3:17,10,137,6,35,16,172,16,5,11,0,16,4,25,1,0,0,1,1,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0
42,BAL,2015-11-15,45,21,397,9,22,3,0,Sun,9,10,,JAX,L 20-22,34,45,11,75.6,308,3,2,6.7,4.4,98,1,8,2.17,6.8,6.7,6.18,6.04,9.1,21,89,4.2,0,397,67,5.93,70,3.69,4,29:28:00,3:06,9,121,4,30,13,151,22,7,15,0,14,8,57.1,1,0,0,3,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
43,BAL,2015-11-01,37,25,365,5,23,2,0,Sun,8,8,,SDG,W 29-26,25,37,12,67.6,293,1,0,2.7,0,103.3,3,26,7.5,7.9,7.33,8.46,7.83,11.7,25,72,2.9,1,365,65,5.62,64,5.8,0,29:54:00,3:11,5,46,6,66,11,112,23,6,14,3,12,5,41.7,1,1,100,2,2,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
44,BAL,2015-10-26,40,16,276,9,18,2,0,Mon,7,7,@,ARI,L 18-26,26,40,14,65,221,1,1,2.5,2.5,80.4,3,31,6.98,5.5,5.14,4.9,4.56,8.5,16,55,3.4,1,276,59,4.68,59,7.02,2,30:24:00,3:02,9,64,4,40,13,104,18,3,14,1,13,5,38.5,1,1,100,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
45,BAL,2015-10-18,53,22,420,3,25,2,0,Sun,6,6,@,SFO,L 20-25,33,53,20,62.3,343,2,2,3.8,3.8,77.8,0,0,0,6.5,6.47,5.53,5.53,10.4,22,77,3.5,0,420,75,5.6,55,7.11,2,33:07:00,3:01,3,15,4,25,7,40,25,9,16,0,13,4,30.8,1,1,100,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
46,BAL,2015-10-11,35,31,377,12,22,4,0,Sun,5,5,,CLE,L 30-33 (OT),19,35,16,54.3,196,1,0,2.9,0,81.8,1,14,2.78,5.6,5.44,6.17,6,10.3,31,181,5.8,3,377,67,5.63,80,6.31,0,29:01:00,3:40,12,98,9,74,21,172,22,10,9,3,14,5,35.7,0,0,,4,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
47,BAL,2015-10-01,34,39,356,4,21,2,0,Thu,4,4,@,PIT,W 23-20 (OT),21,34,13,61.8,165,1,1,2.9,2.9,73.9,5,21,12.82,4.9,4.23,4.12,3.59,7.9,39,191,4.9,1,356,78,4.56,63,4.17,2,37:43:00,3:23,4,30,4,20,8,50,21,10,10,1,17,6,35.3,4,1,25,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
48,BAL,2015-09-27,49,18,398,13,19,3,0,Sun,3,3,,CIN,L 24-28,32,49,17,65.3,362,2,1,4.1,2,92.4,0,0,0,7.4,7.39,7.29,7.29,11.3,18,36,2,0,398,67,5.94,65,7.05,1,29:52:00,3:27,13,116,9,67,22,183,19,4,13,2,16,7,43.8,3,2,66.7,3,3,3,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0
49,BAL,2015-09-20,45,25,493,10,29,3,0,Sun,2,2,@,OAK,L 33-37,32,45,13,71.1,384,2,1,4.4,2.2,102.5,0,0,0,8.5,8.53,8.42,8.42,12,25,109,4.4,1,493,70,7.04,66,6.79,2,30:27:00,3:25,10,109,16,106,26,215,29,7,17,5,11,4,36.4,2,2,100,3,3,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50,BAL,2015-09-13,32,23,173,3,11,1,0,Sun,1,1,@,DEN,L 13-19,18,32,14,56.3,100,0,2,0,6.3,38.2,2,17,5.88,3.1,2.94,0.31,0.29,5.6,23,73,3.2,0,173,57,3.04,69,3.17,2,22:43,2:56,3,15,8,45,11,60,11,6,4,1,13,2,15.4,1,1,100,1,1,1,2,2,0,0,0,0,0,1,0,0,1,0,0,1,0
51,BUF,2016-01-03,28,43,295,4,18,2,0,Sun,16,17,,NYJ,W 22-17,18,28,10,64.3,182,0,0,0,0,82.7,2,0,6.67,6.5,6.07,6.5,6.07,10.1,43,113,2.6,2,295,73,4.04,55,5.45,1,39:13:00,3:04,4,45,6,41,10,86,18,5,10,3,20,9,45,2,2,100,2,2,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
52,BUF,2015-12-27,18,40,408,7,19,2,0,Sun,15,16,,DAL,W 16-6,13,18,5,72.2,172,0,1,0,5.6,80.6,3,7,14.29,9.6,8.19,7.06,6.05,13.2,40,236,5.9,2,408,61,6.69,56,5.48,2,31:30:00,2:56,7,62,8,65,15,127,19,11,7,1,14,6,42.9,1,0,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
53,BUF,2015-12-20,27,31,452,8,21,3,0,Sun,14,15,@,WAS,L 25-35,16,27,11,59.3,212,2,0,7.4,0,112.4,5,23,15.63,7.9,6.63,9.33,7.88,13.3,31,240,7.7,1,452,63,7.17,56,7.7,0,30:56:00,3:08,8,56,5,6,13,62,21,11,10,0,13,5,38.5,3,1,33.3,3,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
54,BUF,2015-12-13,36,32,412,15,18,2,0,Sun,13,14,@,PHI,L 20-23,19,36,17,52.8,260,1,1,2.8,2.8,74.8,1,8,2.7,7.2,7.03,6.53,6.35,13.7,32,152,4.8,1,412,69,5.97,73,4.77,2,35:02:00,3:21,15,101,5,55,20,156,18,7,11,0,16,6,37.5,0,0,,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
55,BUF,2015-12-06,21,36,390,5,15,4,0,Sun,12,13,,HOU,W 30-21,11,21,10,52.4,203,3,0,14.3,0,127.2,1,8,4.55,9.7,9.23,12.52,11.95,18.5,36,187,5.2,1,390,58,6.72,71,5.65,0,28:07:00,3:12,5,42,10,89,15,131,15,8,7,0,16,8,50,0,0,,4,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56,BUF,2015-11-29,38,28,415,9,25,3,0,Sun,11,12,@,KAN,L 22-30,21,38,17,55.3,286,3,0,7.9,0,106.4,1,5,2.56,7.5,7.33,9.11,8.87,13.6,28,129,4.6,0,415,67,6.19,58,7.12,2,30:32:00,3:15,9,91,8,58,17,149,25,9,13,3,12,5,41.7,1,0,0,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
57,BUF,2015-11-23,36,30,319,5,16,1,0,Mon,10,11,@,NWE,L 13-20,20,36,16,55.6,225,0,0,0,0,75.3,2,8,5.26,6.3,5.92,6.25,5.92,11.3,30,94,3.1,1,319,68,4.69,62,5.74,1,32:55:00,3:32,5,44,5,61,10,105,16,6,9,1,15,3,20,1,1,100,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
58,BUF,2015-11-12,27,33,280,5,13,2,0,Thu,9,10,@,NYJ,W 22-17,17,27,10,63,132,1,0,3.7,0,91.3,4,26,12.9,4.9,4.26,5.63,4.9,7.8,33,148,4.5,0,280,64,4.38,59,5.39,0,33:16:00,3:21,5,44,3,20,8,64,13,7,6,0,16,5,31.3,1,0,0,2,2,1,3,3,0,0,0,0,0,0,1,0,1,0,0,0,0
59,BUF,2015-11-08,12,36,420,13,18,4,0,Sun,8,9,,MIA,W 33-17,11,12,1,91.7,154,1,0,8.3,0,146.5,3,27,20,12.8,10.27,14.5,11.6,14,36,266,7.4,3,420,51,8.24,62,6.4,0,31:13:00,2:59,13,94,8,62,21,156,18,10,7,1,13,8,61.5,0,0,,4,4,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
60,BUF,2015-10-25,42,28,375,10,26,3,0,Sun,7,7,@,JAX,L 31-34,24,42,18,57.1,260,2,2,4.8,4.8,75.3,4,38,8.7,6.2,5.65,5,4.57,10.8,28,115,4.1,0,375,74,5.07,63,4.68,4,31:22:00,3:15,10,87,10,66,20,153,26,10,13,3,12,3,25,1,0,0,3,2,2,3,3,1,1,0,0,0,1,0,0,1,0,0,1,1
61,BUF,2015-10-18,42,23,368,8,22,3,0,Sun,6,6,,CIN,L 21-34,28,42,14,66.7,256,1,1,2.4,2.4,81.7,2,7,4.55,6.1,5.82,5.5,5.25,9.1,23,112,4.9,2,368,67,5.49,61,5.82,1,30:00:00,3:09,8,93,3,20,11,113,22,9,13,0,13,5,38.5,2,1,50,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,BUF,2015-10-11,18,28,209,7,13,2,0,Sun,5,5,@,TEN,W 14-13,11,18,7,61.1,82,1,0,5.6,0,97.7,4,31,18.18,4.6,3.73,5.67,4.64,7.5,28,127,4.5,1,209,50,4.18,62,4.45,1,24:29:00,2:59,7,62,9,74,16,136,13,5,6,2,12,4,33.3,0,0,,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,BUF,2015-10-04,42,24,313,17,14,1,0,Sun,4,4,,NYG,L 10-24,28,42,14,66.7,258,1,1,2.4,2.4,82.8,2,16,4.55,6.1,5.86,5.55,5.3,9.2,24,55,2.3,0,313,68,4.6,64,4.73,2,29:27:00,3:19,17,135,11,85,28,220,14,2,11,1,16,3,18.8,3,1,33.3,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64,BUF,2015-09-27,29,34,428,5,21,5,0,Sun,3,3,@,MIA,W 41-14,21,29,8,72.4,277,3,0,10.3,0,136.7,0,0,0,9.6,9.55,11.62,11.62,13.2,34,151,4.4,1,428,63,6.79,71,5.51,0,31:53:00,3:07,5,40,6,36,11,76,21,4,14,3,13,7,53.8,0,0,,5,5,5,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0
