Rk,Team,Date,Att,Att,Tot,Pen,1stD,TD,KRTD,Day,G#,Week,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,NY/A,AY/A,ANY/A,Y/C,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,KRTD,PRTD,IntTD,FRTD,OthTD,RetTD,OppKRTD,OppPRTD,OppIntTD,OppFRTD
14,ARI,2008-10-26,51,14,425,7,25,3,0,Sun,7,8,@,CAR,L 23-27,36,51,15,70.6,375,2,1,3.9,2,97.8,2,16,3.77,7.4,7.08,7.25,6.98,10.4,14,50,3.6,1,425,67,6.34,58,6.05,2,32:37:00,3:04,7,60,3,25,10,85,25,3,20,2,11,6,54.5,1,0,0,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,ARI,2008-10-12,30,19,276,12,14,4,1,Sun,6,6,,DAL,W 30-24 (OT),22,30,8,73.3,226,2,1,6.7,3.3,104.3,1,10,3.23,7.5,7.29,7.37,7.13,10.3,19,50,2.6,0,276,50,5.52,64,5.84,3,27:45:00,3:28,12,70,12,93,24,163,14,3,11,0,12,5,41.7,0,0,,4,3,3,1,1,0,0,0,1,0,0,0,1,2,0,0,0,0
16,ARI,2008-10-05,42,34,373,4,28,5,0,Sun,5,5,,BUF,W 41-17,33,42,9,78.6,250,2,0,4.8,0,107.3,0,0,0,6,5.95,6.9,6.9,7.6,34,123,3.6,3,373,76,4.91,46,6.24,0,36:16:00,2:55,4,20,6,36,10,56,28,9,17,2,15,9,60,2,1,50,5,5,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
17,ARI,2008-09-28,57,15,468,11,33,5,0,Sun,4,4,@,NYJ,L 35-56,40,57,17,70.2,426,2,3,3.5,5.3,84.8,5,46,8.06,7.5,6.87,5.81,5.34,10.7,15,42,2.8,3,468,77,6.08,62,6.02,7,31:00:00,3:26,11,71,4,61,15,132,33,5,26,2,11,5,45.5,2,2,100,5,3,3,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0
18,ARI,2008-09-21,31,23,313,6,19,2,0,Sun,3,3,@,WAS,L 17-24,17,31,14,54.8,197,2,1,6.5,3.2,84.1,2,13,6.06,6.4,5.97,6.19,5.82,11.6,23,116,5,0,313,56,5.59,64,5.05,2,26:55:00,2:58,6,42,7,67,13,109,19,6,11,2,11,5,45.5,0,0,,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19,ARI,2008-09-14,26,31,445,8,22,4,0,Sun,2,2,,MIA,W 31-10,20,26,6,76.9,364,3,0,11.5,0,156.7,2,12,7.14,14,13,16.31,15.14,18.2,31,81,2.6,1,445,59,7.54,58,4.07,0,31:54:00,2:56,8,45,6,42,14,87,22,5,13,4,13,7,53.8,0,0,,4,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20,ARI,2008-09-07,30,39,285,4,18,2,0,Sun,1,1,@,SFO,W 23-13,19,30,11,63.3,176,1,0,3.3,0,93.3,3,21,9.09,5.9,5.33,6.53,5.94,9.3,39,109,2.8,1,285,72,3.96,44,6.61,0,37:05:00,3:01,4,40,3,20,7,60,18,7,10,1,16,5,31.3,3,2,66.7,2,2,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
21,ATL,2009-01-03,40,24,250,6,20,3,0,Sat,1,18,@,ARI,L 24-30,26,40,14,65,190,2,2,5,5,72.8,3,9,6.98,4.8,4.42,3.5,3.26,7.3,24,60,2.5,1,250,67,3.73,60,5.95,3,29:58:00,3:02,6,52,6,47,12,99,20,6,14,0,14,6,42.9,1,1,100,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
22,ATL,2008-12-28,21,32,417,3,17,4,0,Sun,16,17,,STL,W 31-27,10,21,11,47.6,154,1,2,4.8,9.5,49.8,1,6,4.55,7.3,7,4,3.82,15.4,32,263,8.2,3,417,54,7.72,72,5.67,3,24:47:00,3:05,3,14,3,14,6,28,17,9,7,1,10,2,20,0,0,,4,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,ATL,2008-12-21,24,32,222,6,18,3,0,Sun,15,16,@,MIN,W 24-17,13,24,11,54.2,124,1,0,4.2,0,84.4,2,10,7.69,5.2,4.77,6,5.54,9.5,32,98,3.1,1,222,58,3.83,70,5,0,27:05:00,2:58,6,70,3,15,9,85,18,9,7,2,12,5,41.7,0,0,,3,3,3,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
24,ATL,2008-12-14,23,43,373,3,18,1,0,Sun,14,15,,TAM,W 13-10 (OT),15,23,8,65.2,198,0,2,0,8.7,57.5,1,8,4.17,8.6,8.25,4.7,4.5,13.2,43,175,4.1,1,373,67,5.57,67,4.85,3,36:10:00,3:10,3,20,11,76,14,96,18,9,9,0,14,6,42.9,0,0,,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
25,ATL,2008-12-07,33,30,414,5,22,3,0,Sun,13,14,@,NOR,L 25-29,24,33,9,72.7,315,1,1,3,3,99.9,0,0,0,9.5,9.55,8.79,8.79,13.1,30,99,3.3,2,414,63,6.57,62,6.68,1,32:52:00,2:59,5,34,3,30,8,64,22,9,13,0,12,7,58.3,0,0,,3,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
26,ATL,2008-11-30,23,43,348,2,20,2,0,Sun,12,13,@,SDG,W 22-16,17,23,6,73.9,207,2,0,8.7,0,130.2,0,0,0,9,9,10.74,10.74,12.2,43,141,3.3,0,348,66,5.27,52,3.87,3,34:58:00,3:02,2,20,9,84,11,104,20,9,10,1,16,8,50,2,1,50,2,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1
27,ATL,2008-11-23,27,33,392,3,21,6,0,Sun,11,12,,CAR,W 45-28,17,27,10,63,259,0,0,0,0,94.5,1,0,3.57,9.6,9.25,9.59,9.25,15.2,33,133,4,5,392,61,6.43,64,6.38,1,28:49:00,3:03,3,25,8,48,11,73,21,10,10,1,13,6,46.2,2,2,100,6,6,6,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
28,ATL,2008-11-16,33,35,364,5,20,2,0,Sun,10,11,,DEN,L 20-24,20,33,13,60.6,250,0,1,0,3,71.5,0,0,0,7.6,7.58,6.21,6.21,12.5,35,114,3.3,2,364,68,5.35,53,6.26,1,33:42:00,2:55,5,36,6,36,11,72,20,6,13,1,18,11,61.1,1,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
29,ATL,2008-11-09,23,36,361,2,18,4,0,Sun,9,10,,NOR,W 34-20,16,23,7,69.6,248,2,0,8.7,0,134,0,0,0,10.8,10.78,12.52,12.52,15.5,36,113,3.1,1,361,59,6.12,76,6.86,0,31:12:00,3:06,2,25,7,45,9,70,18,6,11,1,11,5,45.5,0,0,,4,4,4,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0
30,ATL,2008-11-02,22,57,453,4,30,3,0,Sun,8,9,@,OAK,W 24-0,17,22,5,77.3,201,2,0,9.1,0,138.4,3,19,12,9.1,8.04,10.95,9.64,11.8,57,252,4.4,1,453,82,5.52,34,2.26,1,45:15:00,2:40,4,40,7,55,11,95,30,14,12,4,17,9,52.9,2,1,50,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,Passing,,,,,,,,,,,,,,,,,,Rushing,,,,Tot. Off.,,,,,,,,Penalties,,,,,,First Downs,,,,Downs,,,,,,,PAT,,FG,,,,,,,,,,,,,,
Rk,Team,Date,Att,Att,Tot,Pen,1stD,TD,KRTD,Day,G#,Week,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,NY/A,AY/A,ANY/A,Y/C,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,KRTD,PRTD,IntTD,FRTD,OthTD,RetTD,OppKRTD,OppPRTD,OppIntTD,OppFRTD
31,ATL,2008-10-26,44,24,335,6,19,2,0,Sun,7,8,@,PHI,L 14-27,23,44,21,52.3,258,2,2,4.5,4.5,68.1,2,19,4.35,5.9,5.61,4.73,4.52,11.2,24,77,3.2,0,335,70,4.79,68,6.35,3,27:39:00,3:17,6,51,7,70,13,121,19,3,13,3,16,6,37.5,2,1,50,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,ATL,2008-10-12,30,30,376,6,18,1,0,Sun,6,6,,CHI,W 22-20,22,30,8,73.3,301,1,0,3.3,0,116.1,0,0,0,10,10.03,10.7,10.7,13.7,30,75,2.5,0,376,60,6.27,67,5.39,1,30:50:00,3:07,6,46,6,57,12,103,18,4,14,0,14,6,42.9,0,0,,1,1,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0
33,ATL,2008-10-05,26,36,370,2,22,3,0,Sun,5,5,@,GNB,W 27-24,16,26,10,61.5,194,2,1,7.7,3.8,94.1,0,0,0,7.5,7.46,7.27,7.27,12.1,36,176,4.9,1,370,62,5.97,62,6.58,1,28:43:00,2:56,2,15,9,97,11,112,22,10,9,3,12,6,50,1,1,100,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
34,ATL,2008-09-28,41,23,268,5,17,0,0,Sun,4,4,@,CAR,L 9-24,21,41,20,51.2,150,0,0,0,0,60.8,2,8,4.65,3.7,3.49,3.66,3.49,7.1,23,118,5.1,0,268,66,4.06,62,6.47,0,27:45:00,3:01,5,45,11,90,16,135,17,5,9,3,13,2,15.4,2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
35,ATL,2008-09-21,18,36,378,4,16,5,0,Sun,3,3,,KAN,W 38-14,12,18,6,66.7,192,1,0,5.6,0,120.6,0,0,0,10.7,10.67,11.78,11.78,16,36,186,5.2,3,378,54,7,71,4.24,1,30:10:00,2:59,4,22,3,13,7,35,16,9,7,0,13,6,46.2,0,0,,5,5,5,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
36,ATL,2008-09-14,33,28,234,8,14,0,0,Sun,2,2,@,TAM,L 9-24,13,33,20,39.4,129,0,2,0,6.1,29.6,4,29,10.81,3.9,3.49,1.18,1.05,9.9,28,105,3.8,0,234,65,3.6,61,5.1,2,29:38:00,3:11,8,60,11,94,19,154,14,2,8,4,19,7,36.8,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
37,ATL,2008-09-07,13,42,474,7,23,4,0,Sun,1,1,,DET,W 34-21,9,13,4,69.2,156,1,0,7.7,0,137,1,5,7.14,12,11.14,13.54,12.57,17.3,42,318,7.6,3,474,56,8.46,57,5.54,0,29:07:00,2:49,7,68,5,30,12,98,23,17,5,1,9,3,33.3,0,0,,4,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
38,BAL,2009-01-18,30,25,198,6,13,2,0,Sun,3,20,@,PIT,L 14-23,13,30,17,43.3,125,0,3,0,10,18.2,3,16,9.09,4.2,3.79,-0.33,-0.3,9.6,25,73,2.9,2,198,58,3.41,65,4.23,4,26:51:00,3:35,6,53,6,67,12,120,13,5,6,2,13,3,23.1,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39,BAL,2009-01-10,22,30,211,8,9,1,0,Sat,2,19,@,TEN,W 13-10,11,22,11,50,161,1,0,4.5,0,89.4,0,0,0,7.3,7.32,8.23,8.23,14.6,30,50,1.7,0,211,52,4.06,71,5.51,0,25:53:00,3:07,8,40,12,89,20,129,9,3,5,1,13,3,23.1,0,0,,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
40,BAL,2009-01-04,23,33,286,7,16,3,0,Sun,1,18,@,MIA,W 27-9,9,23,14,39.1,135,0,0,0,0,59.1,0,0,0,5.9,5.87,5.87,5.87,15,33,151,4.6,2,286,56,5.11,62,4.45,1,26:34:00,2:53,7,59,4,34,11,93,16,8,7,1,12,5,41.7,0,0,,3,3,3,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0
41,BAL,2008-12-28,25,34,431,7,20,3,0,Sun,16,17,,JAX,W 27-7,18,25,7,72,304,0,0,0,0,114.2,3,18,10.71,12.2,10.86,12.16,10.86,16.9,34,127,3.7,3,431,62,6.95,53,4.62,0,32:02:00,2:48,7,55,7,28,14,83,20,8,11,1,14,6,42.9,0,0,,3,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
42,BAL,2008-12-20,25,36,388,3,20,3,0,Sat,15,16,@,DAL,W 33-24,17,25,8,68,123,1,0,4,0,96.9,5,26,16.67,4.9,4.1,5.72,4.77,7.2,36,265,7.4,2,388,66,5.88,68,4.81,1,32:30:00,3:24,3,19,10,86,13,105,20,8,7,5,15,5,33.3,1,1,100,3,3,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
43,BAL,2008-12-14,28,31,202,6,12,0,0,Sun,14,15,,PIT,L 9-13,11,28,17,39.3,90,0,2,0,7.1,22.2,2,25,6.67,3.2,3,0,0,8.2,31,112,3.6,0,202,61,3.31,70,4.44,2,28:22:00,3:11,6,40,6,48,12,88,12,4,8,0,14,4,28.6,0,0,,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
44,BAL,2008-12-07,21,39,281,4,12,3,0,Sun,13,14,,WAS,W 24-10,10,21,11,47.6,134,1,1,4.8,4.8,64.4,0,0,0,6.4,6.38,5.19,5.19,13.4,39,147,3.8,1,281,60,4.68,60,4.23,2,30:50:00,3:08,4,35,7,39,11,74,12,7,5,0,15,5,33.3,2,1,50,3,3,3,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
45,BAL,2008-11-30,30,43,451,3,20,4,0,Sun,12,13,@,CIN,W 34-3,20,30,10,66.7,304,3,0,10,0,134.3,2,8,6.25,10.1,9.5,12.13,11.38,15.2,43,147,3.4,0,451,75,6.01,53,2.92,0,38:58:00,3:00,3,30,3,15,6,45,20,6,14,0,17,8,47.1,0,0,,4,4,4,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0
46,BAL,2008-11-23,26,40,248,5,14,4,0,Sun,11,12,,PHI,W 36-7,12,26,14,46.2,138,2,0,7.7,0,95.5,3,45,10.34,5.3,4.76,6.85,6.14,11.5,40,110,2.8,1,248,69,3.59,64,3.22,0,33:21:00,3:27,5,30,7,64,12,94,14,6,8,0,17,5,29.4,0,0,,4,4,4,3,2,0,0,1,0,0,1,0,0,1,1,0,0,0
47,BAL,2008-11-16,33,26,275,10,18,1,0,Sun,10,11,@,NYG,L 10-30,20,33,13,60.6,154,1,2,3,6.1,58.1,1,10,2.94,4.7,4.53,2.55,2.47,7.7,26,121,4.7,0,275,60,4.58,57,6.19,2,29:08:00,2:57,10,66,8,65,18,131,18,6,10,2,12,5,41.7,2,1,50,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
48,BAL,2008-11-09,24,40,328,7,27,5,0,Sun,9,10,@,HOU,W 41-13,16,24,8,66.7,171,3,0,12.5,0,131.8,3,28,11.11,7.1,6.33,9.63,8.56,10.7,40,157,3.9,2,328,67,4.9,56,6.34,0,36:09:00,3:06,7,55,10,76,17,131,27,14,8,5,11,5,45.5,0,0,,5,4,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0
49,BAL,2008-11-02,29,41,429,7,21,4,0,Sun,8,9,@,CLE,W 37-27,17,29,12,58.6,236,2,0,6.9,0,109.6,2,12,6.45,8.1,7.61,9.52,8.9,13.9,41,193,4.7,1,429,72,5.96,57,4.81,0,33:45:00,3:20,7,42,8,37,15,79,21,8,13,0,16,7,43.8,0,0,,4,4,4,3,3,0,0,0,0,0,1,0,0,1,1,0,0,0
50,BAL,2008-10-26,25,46,375,8,18,3,0,Sun,7,8,,OAK,W 29-10,13,25,12,52,183,1,0,4,0,89.2,0,0,0,7.3,7.32,8.12,8.12,14.1,46,192,4.2,2,375,71,5.28,56,4.18,1,36:20:00,3:05,8,52,2,10,10,62,18,12,6,0,18,10,55.6,0,0,,3,3,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0
51,BAL,2008-10-19,23,36,357,7,22,3,0,Sun,6,7,@,MIA,W 27-13,17,23,6,73.9,218,1,0,4.3,0,120.2,2,14,8,9.5,8.72,10.35,9.52,12.8,36,139,3.9,1,357,61,5.85,58,6.19,1,31:43:00,2:49,7,67,6,28,13,95,22,10,10,2,13,6,46.2,1,1,100,3,3,3,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0
52,BAL,2008-10-12,38,19,260,4,16,0,0,Sun,5,6,@,IND,L 3-31,28,38,10,73.7,209,0,3,0,7.9,57,4,32,9.52,5.5,4.98,1.95,1.76,7.5,19,51,2.7,0,260,61,4.26,60,5.57,5,27:56:00,3:00,4,33,11,84,15,117,16,4,11,1,11,3,27.3,1,1,100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
53,BAL,2008-10-05,27,38,285,11,22,1,0,Sun,4,5,,TEN,L 10-13,18,27,9,66.7,153,0,2,0,7.4,50.4,0,0,0,5.7,5.67,2.33,2.33,8.5,38,132,3.5,1,285,65,4.38,54,3.89,2,34:28:00,3:04,11,91,10,78,21,169,22,10,9,3,14,7,50,0,0,,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54,BAL,2008-09-29,31,33,243,8,16,2,0,Mon,3,4,@,PIT,L 20-23 (OT),16,31,15,51.6,140,1,0,3.2,0,81.7,5,52,13.89,4.5,3.89,5.16,4.44,8.8,33,103,3.1,1,243,69,3.52,55,4.31,1,34:22:00,3:36,8,72,5,29,13,101,16,4,12,0,17,7,41.2,0,0,,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
55,BAL,2008-09-21,19,44,273,5,21,4,0,Sun,2,3,,CLE,W 28-10,13,19,6,68.4,122,0,2,0,10.5,47.8,1,7,5,6.4,6.1,1.68,1.6,9.4,44,151,3.4,3,273,64,4.27,57,2.96,2,37:48:00,3:09,5,40,9,65,14,105,21,13,7,1,11,3,27.3,3,2,66.7,4,4,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
56,BAL,2008-09-07,29,46,358,9,21,2,0,Sun,1,1,,CIN,W 17-10,15,29,14,51.7,129,0,0,0,0,63.7,0,0,0,4.4,4.45,4.45,4.45,8.6,46,229,5,2,358,75,4.77,50,3.08,2,36:15:00,3:09,9,64,5,40,14,104,21,12,8,1,17,9,52.9,1,0,0,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
57,BUF,2008-12-28,25,35,276,3,15,0,0,Sun,16,17,,NWE,L 0-13,14,25,11,56,115,0,0,0,0,70.1,2,13,7.41,4.6,4.26,4.6,4.26,8.2,35,161,4.6,0,276,62,4.45,56,4.3,1,28:00:00,2:44,3,20,2,10,5,30,15,9,5,1,17,9,52.9,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,BUF,2008-12-21,25,26,275,4,20,3,0,Sun,15,16,@,DEN,W 30-23,17,25,8,68,188,1,0,4,0,104.2,1,5,3.85,7.5,7.23,8.32,8,11.1,26,87,3.3,2,275,52,5.29,73,7.29,0,26:49:00,3:05,4,26,6,62,10,88,20,7,11,2,10,4,40,0,0,,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
59,BUF,2008-12-14,39,32,306,4,23,3,0,Sun,14,15,@,NYJ,L 27-31,24,39,15,61.5,119,1,3,2.6,7.7,45.7,3,29,7.14,3.1,2.83,0.1,0.1,5,32,187,5.8,2,306,74,4.14,54,6.89,4,35:29:00,2:59,4,33,3,25,7,58,23,9,14,0,14,6,42.9,2,2,100,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
60,BUF,2008-12-07,27,18,163,3,13,0,0,Sun,13,14,,MIA,L 3-16,13,27,14,48.1,79,0,1,0,3.7,45.8,4,44,12.9,2.9,2.55,1.26,1.1,6.1,18,84,4.7,0,163,49,3.33,64,4.61,2,22:29,2:46,3,25,5,28,8,53,13,4,8,1,10,1,10,2,1,50,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,Passing,,,,,,,,,,,,,,,,,,Rushing,,,,Tot. Off.,,,,,,,,Penalties,,,,,,First Downs,,,,Downs,,,,,,,PAT,,FG,,,,,,,,,,,,,,
Rk,Team,Date,Att,Att,Tot,Pen,1stD,TD,KRTD,Day,G#,Week,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,NY/A,AY/A,ANY/A,Y/C,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,KRTD,PRTD,IntTD,FRTD,OthTD,RetTD,OppKRTD,OppPRTD,OppIntTD,OppFRTD
