Rk,Team,Date,Att,Att,Tot,Pen,1stD,TD,KRTD,Day,G#,Week,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,NY/A,AY/A,ANY/A,Y/C,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,KRTD,PRTD,IntTD,FRTD,OthTD,RetTD,OppKRTD,OppPRTD,OppIntTD,OppFRTD
15,ARI,1994-09-11,27,16,174,10,11,2,0,Sun,2,2,,NYG,L 17-20,14,27,13,51.9,135,1,2,3.7,7.4,51.2,3,23,10,5,4.5,2.41,2.17,9.6,16,39,2.4,1,174,46,3.78,62,3.32,3,24:45:00,,10,150,8,60,18,210,11,,,,10,4,40,0,0,,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16,ARI,1994-09-04,40,32,234,6,23,1,0,Sun,1,1,@,RAM,L 12-14,18,40,22,45,128,1,2,2.5,5,43.5,4,30,9.09,3.2,2.91,1.45,1.32,7.1,32,106,3.3,0,234,76,3.08,43,3.53,3,38:22:00,,6,84,10,77,16,161,23,,,,13,3,23.1,2,2,100,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1
17,ATL,1994-12-24,32,19,307,8,12,1,0,Sat,16,17,,ARI,W 10-6,15,32,17,46.9,256,1,1,3.1,3.1,75,2,24,5.88,8,7.53,7.22,6.79,17.1,19,51,2.7,0,307,53,5.79,68,5.66,1,27:00:00,,8,43,8,45,16,88,12,,,,13,3,23.1,0,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18,ATL,1994-12-18,45,22,333,1,22,2,0,Sun,15,16,@,GNB,L 17-21,21,45,24,46.7,236,1,1,2.2,2.2,61,0,0,0,5.2,5.24,4.69,4.69,11.2,22,97,4.4,1,333,67,4.97,67,5.73,2,28:11:00,,1,5,7,57,8,62,22,,,,13,6,46.2,0,0,,2,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0
19,ATL,1994-12-11,42,20,376,4,23,2,0,Sun,14,15,,NOR,L 20-29,25,42,17,59.5,284,1,1,2.4,2.4,77.9,0,0,0,6.8,6.76,6.17,6.17,11.4,20,92,4.6,1,376,62,6.06,64,6.28,1,28:34:00,,4,29,7,50,11,79,23,,,,12,7,58.3,0,0,,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
20,ATL,1994-12-04,40,12,248,8,12,2,0,Sun,13,14,@,SFO,L 14-50,19,40,21,47.5,205,1,3,2.5,7.5,42.4,3,22,6.98,5.1,4.77,2.25,2.09,10.8,12,43,3.6,0,248,55,4.51,79,6.03,5,23:14,,8,98,5,30,13,128,12,,,,14,3,21.4,0,0,,2,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
21,ATL,1994-11-27,46,24,418,14,24,3,0,Sun,12,13,,PHI,W 28-21,26,46,20,56.5,354,2,3,4.3,6.5,69.5,2,10,4.17,7.7,7.38,5.63,5.4,13.6,24,64,2.7,1,418,72,5.81,55,5.78,3,36:28:00,,14,95,10,75,24,170,24,,,,14,4,28.6,0,0,,3,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0
22,ATL,1994-11-20,43,17,330,8,16,4,0,Sun,11,12,@,DEN,L 28-32,19,43,24,44.2,254,4,0,9.3,0,94.5,0,0,0,5.9,5.91,7.77,7.77,13.4,17,76,4.5,0,330,60,5.5,76,5.59,0,25:02:00,,8,62,5,40,13,102,16,,,,14,6,42.9,1,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,ATL,1994-11-13,49,16,389,6,21,2,0,Sun,10,11,@,NOR,L 32-33,29,49,20,59.2,317,1,1,2,2,77.6,1,11,2,6.5,6.34,5.96,5.84,10.9,16,72,4.5,0,389,66,5.89,62,6.92,1,28:29:00,,6,71,3,15,9,86,21,,,,11,1,9.1,1,1,100,2,2,2,6,6,0,0,0,0,0,0,1,0,1,0,0,0,0
24,ATL,1994-11-06,31,17,219,13,11,1,0,Sun,9,10,,SDG,W 10-9,19,31,12,61.3,176,1,2,3.2,6.5,61.2,1,4,3.13,5.7,5.5,3.42,3.31,9.3,17,43,2.5,0,219,49,4.47,71,4.17,2,25:43:00,,13,95,6,60,19,155,11,,,,12,4,33.3,0,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25,ATL,1994-10-23,30,21,255,8,15,2,0,Sun,8,8,@,RAI,L 17-30,16,30,14,53.3,185,1,2,3.3,6.7,60.1,4,33,11.76,6.2,5.44,3.83,3.38,11.6,21,70,3.3,1,255,55,4.64,63,4.97,2,27:28:00,,8,70,7,31,15,101,15,,,,12,4,33.3,2,2,100,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26,ATL,1994-10-16,37,18,254,6,17,0,0,Sun,7,7,,SFO,L 3-42,25,37,12,67.6,192,0,4,0,10.8,44.9,6,40,13.95,5.2,4.47,0.32,0.28,7.7,18,62,3.4,0,254,61,4.16,55,5.11,6,31:00:00,,6,47,8,65,14,112,17,,,,11,3,27.3,2,1,50,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1
27,ATL,1994-10-09,36,23,356,5,20,4,0,Sun,6,6,,TAM,W 34-13,24,36,12,66.7,271,2,2,5.6,5.6,84.8,2,4,5.26,7.5,7.13,6.14,5.82,11.3,23,85,3.7,2,356,61,5.84,68,4.71,3,27:54:00,,5,45,4,52,9,97,20,,,,10,2,20,1,0,0,4,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
28,ATL,1994-10-02,39,22,366,7,23,1,0,Sun,5,5,@,RAM,W 8-5,26,39,13,66.7,285,1,1,2.6,2.6,88.8,5,27,11.36,7.3,6.48,6.67,5.91,11,22,81,3.7,0,366,66,5.55,58,4.24,1,28:58:00,,7,42,6,41,13,83,23,,,,13,8,61.5,0,0,,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
29,ATL,1994-09-25,35,28,309,6,19,3,0,Sun,4,4,@,WAS,W 27-20,22,35,13,62.9,238,2,1,5.7,2.9,93.8,6,32,14.63,6.8,5.8,6.66,5.68,10.8,28,71,2.5,1,309,69,4.48,60,5.9,1,35:30:00,,6,40,7,88,13,128,19,,,,15,3,20,1,0,0,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
30,ATL,1994-09-18,45,19,384,10,21,1,0,Sun,3,3,,KAN,L 10-30,29,45,16,64.4,284,1,2,2.2,4.4,72.4,3,15,6.25,6.3,5.92,4.76,4.46,9.8,19,100,5.3,0,384,67,5.73,62,6.89,6,28:54:00,,10,77,14,99,24,176,21,,,,12,4,33.3,1,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,Passing,,,,,,,,,,,,,,,,,,Rushing,,,,Tot. Off.,,,,,,,,Penalties,,,,,,First Downs,,,,Downs,,,,,,,PAT,,FG,,,,,,,,,,,,,,
Rk,Team,Date,Att,Att,Tot,Pen,1stD,TD,KRTD,Day,G#,Week,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,NY/A,AY/A,ANY/A,Y/C,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,KRTD,PRTD,IntTD,FRTD,OthTD,RetTD,OppKRTD,OppPRTD,OppIntTD,OppFRTD
31,ATL,1994-09-11,42,24,428,5,24,4,0,Sun,2,2,,RAM,W 31-13,30,42,12,71.4,304,3,1,7.1,2.4,105.7,0,0,0,7.2,7.24,7.6,7.6,10.1,24,124,5.2,0,428,66,6.48,68,6.19,2,30:43:00,,5,25,9,65,14,90,24,,,,13,9,69.2,0,0,,4,4,4,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
32,ATL,1994-09-04,37,28,389,10,22,4,0,Sun,1,1,@,DET,L 28-31 (OT),29,37,8,78.4,271,3,0,8.1,0,125.3,2,10,5.13,7.3,6.95,8.95,8.49,9.3,28,118,4.2,1,389,67,5.81,62,5.68,0,36:04:00,,10,90,5,40,15,130,22,,,,15,9,60,0,0,,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,BUF,1994-12-24,46,25,300,6,20,0,0,Sat,16,17,@,IND,L 9-10,26,46,20,56.5,243,0,2,0,4.3,54.4,2,15,4.17,5.3,5.06,3.33,3.19,9.3,25,57,2.3,0,300,73,4.11,57,4.3,2,33:18:00,,6,40,2,10,8,50,20,,,,17,8,47.1,0,0,,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0
34,BUF,1994-12-18,29,26,326,5,16,2,0,Sun,15,16,,NWE,L 17-41,19,29,10,65.5,191,1,2,3.4,6.9,69.2,2,16,6.45,6.6,6.16,4.17,3.9,10.1,26,135,5.2,1,326,57,5.72,65,5.8,5,26:38:00,,5,35,6,45,11,80,16,,,,12,3,25,1,1,100,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
35,BUF,1994-12-11,32,27,268,3,19,2,0,Sun,14,15,,MIN,L 17-21,19,32,13,59.4,183,2,1,6.3,3.1,87.2,4,31,11.11,5.7,5.08,5.56,4.94,9.6,27,85,3.1,0,268,63,4.25,66,5.71,1,27:19:00,,3,25,10,65,13,90,19,,,,13,7,53.8,2,0,0,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36,BUF,1994-12-04,29,28,398,5,19,6,0,Sun,13,14,@,MIA,W 42-31,19,29,10,65.5,322,4,1,13.8,3.4,129.5,2,9,6.45,11.1,10.39,12.31,11.52,16.9,28,76,2.7,2,398,59,6.75,74,6.22,2,26:56:00,,5,42,9,87,14,129,19,,,,13,8,61.5,1,0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,BUF,1994-11-24,35,29,367,7,25,3,0,Thu,12,13,@,DET,L 21-35,29,35,6,82.9,246,2,2,5.7,5.7,94.4,3,27,7.89,7,6.47,5.6,5.16,8.5,29,121,4.2,1,367,67,5.48,48,8.08,2,33:24:00,,7,55,3,29,10,84,25,,,,10,5,50,1,1,100,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38,BUF,1994-11-20,44,40,455,6,27,3,0,Sun,11,12,,GNB,W 29-20,32,44,12,72.7,347,2,1,4.5,2.3,102.9,2,18,4.35,7.9,7.54,7.77,7.43,10.8,40,108,2.7,1,455,86,5.29,53,5.02,1,38:23:00,,6,35,3,17,9,52,27,,,,17,10,58.8,1,1,100,3,3,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0
39,BUF,1994-11-14,53,31,326,8,24,1,0,Mon,10,11,@,PIT,L 10-23,27,53,26,50.9,198,1,2,1.9,3.8,55.4,7,60,11.67,3.7,3.3,2.42,2.13,7.3,31,128,4.1,0,326,91,3.58,54,4.19,3,32:57:00,,8,55,7,64,15,119,24,,,,19,6,31.6,4,2,50,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1
40,BUF,1994-11-06,31,26,282,5,18,2,0,Sun,9,10,@,NYJ,L 17-22,19,31,12,61.3,187,1,1,3.2,3.2,77.5,3,14,8.82,6,5.5,5.23,4.76,9.8,26,95,3.7,1,282,60,4.7,62,4.32,2,26:34:00,,5,39,5,30,10,69,18,,,,13,6,46.2,1,0,0,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41,BUF,1994-10-30,22,39,357,3,17,5,0,Sun,8,9,,KAN,W 44-10,14,22,8,63.6,180,4,0,18.2,0,129.5,1,4,4.35,8.2,7.83,11.82,11.3,12.9,39,177,4.5,1,357,62,5.76,66,4.03,0,29:43:00,,3,20,10,75,13,95,17,,,,14,5,35.7,1,0,0,5,5,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
42,BUF,1994-10-16,34,22,329,3,22,2,0,Sun,7,7,,IND,L 17-27,25,34,9,73.5,250,1,0,2.9,0,108.2,4,36,10.53,7.4,6.58,7.94,7.11,10,22,79,3.6,1,329,60,5.48,61,5.33,2,24:52:00,,3,15,4,30,7,45,22,,,,14,9,64.3,1,0,0,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43,BUF,1994-10-09,22,48,344,6,25,3,0,Sun,6,6,,MIA,W 21-11,13,22,9,59.1,130,0,1,0,4.5,57,0,0,0,5.9,5.91,3.86,3.86,10,48,214,4.5,3,344,70,4.91,62,5.26,2,36:43:00,,6,40,12,94,18,134,25,,,,11,5,45.5,1,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,BUF,1994-10-02,33,22,204,10,13,1,0,Sun,5,5,@,CHI,L 13-20,19,33,14,57.6,99,1,2,3,6.1,49.6,2,17,5.71,3,2.83,0.88,0.83,5.2,22,105,4.8,0,204,57,3.58,72,3.63,3,20:35,,10,60,3,30,13,90,13,,,,15,5,33.3,0,0,,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
45,BUF,1994-09-26,26,35,315,8,19,3,0,Mon,4,4,,DEN,W 27-20,16,26,10,61.5,166,0,1,0,3.8,65.9,2,12,7.14,6.4,5.93,4.65,4.32,10.4,35,149,4.3,3,315,63,5,73,4.62,1,26:40:00,,8,51,10,77,18,128,19,,,,12,5,41.7,0,0,,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
46,BUF,1994-09-18,28,34,298,5,17,0,0,Sun,3,3,@,HOU,W 15-7,18,28,10,64.3,183,0,1,0,3.6,69,1,7,3.45,6.5,6.31,4.93,4.76,10.2,34,115,3.4,0,298,63,4.73,56,4.57,1,32:44:00,,5,40,8,51,13,91,17,,,,14,3,21.4,0,0,,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
47,BUF,1994-09-11,41,38,466,7,25,5,0,Sun,2,2,@,NWE,W 38-35,25,41,16,61,322,4,3,9.8,7.3,88.3,2,6,4.65,7.9,7.49,6.51,6.21,12.9,38,144,3.8,0,466,81,5.75,69,6.77,4,30:06:00,,7,39,4,36,11,75,25,,,,17,8,47.1,0,0,,5,5,5,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
48,BUF,1994-09-04,37,13,209,5,13,0,0,Sun,1,1,,NYJ,L 3-23,22,37,15,59.5,166,0,1,0,2.7,62.3,4,29,9.76,4.5,4.05,3.27,2.95,7.5,13,43,3.3,0,209,54,3.87,69,4.78,3,22:48,,5,40,5,30,10,70,13,,,,11,3,27.3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49,CHI,1995-01-07,47,18,247,4,20,2,0,Sat,2,19,@,SFO,L 15-44,29,47,18,61.7,208,1,2,2.1,4.3,64.1,4,31,7.84,4.4,4.08,2.94,2.71,7.2,18,39,2.2,1,247,69,3.58,64,5.16,2,,,4,32,3,16,7,48,20,,,,,,,,,,2,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
50,CHI,1995-01-01,23,30,308,6,18,5,0,Sun,1,18,@,MIN,W 35-18,15,23,8,65.2,214,2,1,8.7,4.3,107.3,1,7,4.17,9.3,8.92,9.09,8.71,14.3,30,94,3.1,2,308,54,5.7,82,4.74,2,,,6,30,11,85,17,115,18,,,,,,,,,,5,5,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
51,CHI,1994-12-24,38,21,248,3,14,0,0,Sat,16,17,,NWE,L 3-13,17,38,21,44.7,183,0,0,0,0,59.8,1,3,2.56,4.8,4.69,4.82,4.69,10.8,21,65,3.1,0,248,60,4.13,71,4.83,1,26:39:00,,3,22,4,30,7,52,14,,,,16,7,43.8,0,0,,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52,CHI,1994-12-18,25,42,298,4,19,3,0,Sun,15,16,,RAM,W 27-13,12,25,13,48,135,1,0,4,0,77.9,0,0,0,5.4,5.4,6.2,6.2,11.3,42,163,3.9,2,298,67,4.45,56,4.34,0,34:31:00,,4,33,1,5,5,38,19,,,,16,9,56.3,0,0,,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
53,CHI,1994-12-11,35,14,176,1,9,0,0,Sun,14,15,@,GNB,L 3-40,15,35,20,42.9,149,0,2,0,5.7,33.9,2,18,5.41,4.3,4.03,1.69,1.59,9.9,14,27,1.9,0,176,51,3.45,82,6.29,2,21:00,,1,5,2,40,3,45,9,,,,13,3,23.1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54,CHI,1994-12-01,33,32,312,2,15,3,0,Thu,13,14,@,MIN,L 27-33 (OT),24,33,9,72.7,232,2,1,6.1,3,99.7,1,1,2.94,7,6.82,6.88,6.68,9.7,32,80,2.5,0,312,66,4.73,78,4.94,3,33:21:00,,2,15,4,39,6,54,15,,,,16,6,37.5,0,0,,3,3,3,3,2,0,0,0,0,1,0,0,0,1,0,0,1,0
55,CHI,1994-11-27,28,40,318,3,20,1,0,Sun,12,13,@,ARI,W 19-16 (OT),15,28,13,53.6,186,1,2,3.6,7.1,56.5,0,0,0,6.6,6.64,4.14,4.14,12.4,40,132,3.3,0,318,68,4.68,62,3.94,2,38:12:00,,3,30,8,71,11,101,20,,,,16,7,43.8,1,1,100,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0
56,CHI,1994-11-20,31,43,338,8,23,2,0,Sun,11,12,,DET,W 20-10,25,31,6,80.6,177,1,1,3.2,3.2,88.8,2,8,6.06,5.7,5.36,4.9,4.61,7.1,43,161,3.7,1,338,76,4.45,36,5,1,44:12:00,,8,79,4,24,12,103,23,,,,18,13,72.2,1,1,100,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
57,CHI,1994-11-13,28,30,273,3,18,2,0,Sun,10,11,@,MIA,W 17-14,19,28,9,67.9,211,1,0,3.6,0,101.9,0,0,0,7.5,7.54,8.25,8.25,11.1,30,62,2.1,1,273,58,4.71,60,5.73,2,30:18:00,,3,15,10,59,13,74,18,,,,11,4,36.4,1,1,100,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58,CHI,1994-11-06,32,45,383,1,23,2,0,Sun,9,10,@,TAM,W 20-6,19,32,13,59.4,205,2,1,6.3,3.1,86.1,0,0,0,6.4,6.41,6.25,6.25,10.8,45,178,4,0,383,77,4.97,44,4.27,1,39:28:00,,1,15,4,40,5,55,23,,,,17,7,41.2,1,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
59,CHI,1994-10-31,35,28,253,3,12,1,0,Mon,8,9,,GNB,L 6-33,21,35,14,60,159,1,3,2.9,8.6,46.6,2,15,5.41,4.5,4.3,1.26,1.19,7.6,28,94,3.4,0,253,65,3.89,60,5.08,5,28:42:00,,3,10,3,15,6,25,12,,,,15,4,26.7,3,2,66.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60,CHI,1994-10-23,48,28,402,10,22,2,0,Sun,7,8,@,DET,L 16-21,29,48,19,60.4,285,2,3,4.2,6.3,67.1,3,24,5.88,5.9,5.59,3.96,3.73,9.8,28,117,4.2,0,402,79,5.09,49,4.73,4,36:36:00,,10,74,7,61,17,135,22,,,,15,5,33.3,1,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1
,,,,,,,,,,,,,,,,Passing,,,,,,,,,,,,,,,,,,Rushing,,,,Tot. Off.,,,,,,,,Penalties,,,,,,First Downs,,,,Downs,,,,,,,PAT,,FG,,,,,,,,,,,,,,
Rk,Team,Date,Att,Att,Tot,Pen,1stD,TD,KRTD,Day,G#,Week,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,NY/A,AY/A,ANY/A,Y/C,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,KRTD,PRTD,IntTD,FRTD,OthTD,RetTD,OppKRTD,OppPRTD,OppIntTD,OppFRTD
61,CHI,1994-10-09,26,32,305,6,16,2,0,Sun,6,6,,NOR,W 17-7,16,26,10,61.5,174,1,0,3.8,0,94.1,0,0,0,6.7,6.69,7.46,7.46,10.9,32,131,4.1,1,305,58,5.26,65,4.86,1,30:57:00,,6,45,1,10,7,55,16,,,,13,5,38.5,2,1,50,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62,CHI,1994-10-02,28,42,261,3,17,2,0,Sun,5,5,,BUF,W 20-13,19,28,9,67.9,150,1,1,3.6,3.6,79.5,2,10,6.67,5.4,5,4.46,4.17,7.9,42,111,2.6,1,261,72,3.63,57,3.58,1,39:25:00,,3,30,10,60,13,90,17,,,,17,6,35.3,3,2,66.7,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
